Dopełniacz;Mianownik;Wynik Stemmera
Kolonii Brzezin;Kolonia Brzeziny;Kolonia Brzezina
Szewy;Szewa;Szew
Kaszew Kościelnych;Kaszewy Kościelne;Kaszwa Kościelny
Kołtek;Kołtki;Kołtka
Panaszewa;Panaszew;Panaszewo
Rydzyna;Rydzyno;Rydzyna
Marunowa;Marunowo;Marunowy
Ciszycy Przewozowej;Ciszyca Przewozowa;Ciszyca Przewozowy
Łęgów;Łęgi;Łęg
Stroniewic;Stroniewice;Stroniewica
Nowego Szczepankowa;Nowe Szczepankowo;Nowy Szczepankowy
Wyryk-Połodu;Wyryki-Połód;Wyryk-Połód
Ściennnego;Ścienne;Ściennny
Wyszkowa Śląskiego;Wyszków Śląski;Wyszkowy Śląski
Łęgi;Łęga;Łęg
Majek Małych;Majki Małe;Majka Mały
Blizna;Blizno;Blizna
Skłud;Skłudy;Skłuda
Prandotowa;Prandotów;Prandotowy
Hamra-Młyna;Hamer-Młyn;Hamra-Młyn
Smardzowic;Smardzowice;Smardzowica
Żuchowic;Żuchowice;Żuchowica
Grabowa Ryckiego;Grabów Rycki;Grabowy Rycki
Starych Kichar;Stare Kichary;Stary Kichar
Zaleskich;Zaleskie;Zaleski
Psieni-Ostrowa;Psienie-Ostrów;Psiony-Ostrowy
Chruszczowa-Kolonii;Chruszczów-Kolonia;Chruszczowy-Kolonia
Lamek;Lamki;Lamka
Krosinka;Krosinek;Krosinka
Uchódz;Uchodze;Uchódz
Iwonicza;Iwonicz;Iwoniczy
Stryjewa;Stryjewo;Stryjewa
Nowych Grobic;Nowe Grobice;Nowy Grobica
Ługów-Rętek;Ługi-Rętki;Ług-Rętka
Bierzglinka;Bierzglinek;Bierzglinka
Rodowa;Rodowo;Rodowy
Siedlisk Drugich;Siedliska Drugie;Siedlisko Drugi
Uniszowej;Uniszowa;Uniszowy
Cegielni Giżyn;Cegielnia Giżyn;Cegielnia Giżyna
Maszenic;Maszenice;Maszenica
Tarnawca;Tarnawiec;Tarnawca
Skrzynic-Kolonii;Skrzynice-Kolonia;Skrzynica-Kolonia
Podgórza-Parceli;Podgórze-Parcele;Podgórze-Parcela
Bezprawia;Bezpraw;Bezprawie
Golesz Dużych;Golesze Duże;Golesz Duży
Niedźwiad;Niedźwiady;Niedźwiad
Bojańczyczyc;Bojańczyce;Bojańczyczyca
Zasępca;Zasępiec;Zasępca
Giecza;Giecz;Giecze
Niewiemka;Niewiemko;Niewiemka
Rumunek-Chwał;Rumunki-Chwały;Rumunek-Chwała
Sadowca-Pieńków;Sadowiec-Pieńki;Sadowca-Pieniek
Niedźwiady;Niedźwiada;Niedźwiad
Błażejek;Błażejki;Błażejka
Nieżychówka;Nieżychówko;Nieżychówka
Bożewa;Bożewo;Bożewa
Bartnik;Bartniki;Bartnik
Boguszów-Litewki;Bogusze-Litewka;Bogusz-Litewka
Moniatycz-Kolonii;Moniatycze-Kolonia;Moniatycz-Kolonia
Mroczek Wielkich;Mroczki Wielkie;Mroczek Wielki
Rodzonego;Rodzone;Rodzony
Rogowa-Majątku;Rogowo-Majątek;Rogowy-Majątek
Waplewka;Waplewko;Waplewka
Felicji;Felicja;Felicje
Frączek;Frączki;Frączka
Dąbrowicy Małej;Dąbrowica Mała;Dąbrowica Mały
Świętojańska;Świętojańsko;Świętojański
Nętna;Nętno;Nętny
Nętnego;Nętne;Nętny
Zarudni;Zarudnia;Zarudny
Idziek Młynowskich;Idźki Młynowskie;Idźka Młynowski
Dubna;Dubno;Dubny
Wierzchów Kluckich;Wierzchy Kluckie;Wierzch Klucki
Plewek;Plewki;Plewka
Lekszyc;Lekszyce;Lekszyca
Dubnego;Dubne;Dubny
Kurejwy;Kurejwa;Kurejw
Pogorzyc;Pogorzyce;Pogorzyca
Kolonii Kurowic;Kolonia Kurowice;Kolonia Kurowica
Rywocin;Rywociny;Rywocina
Kaszewca;Kaszewiec;Kaszewc
Chyrzyna;Chyrzyno;Chyrzyna
Zborczyczyc;Zborczyce;Zborczyczyca
Janowa;Janów;Janowy
Nowej Kiszewy;Nowa Kiszewa;Nowy Kiszew
Bronowa;Bronów;Bronowy
Kolonii Woli Szydłowskiej;Kolonia Wola Szydłowska;Kolonia Wol Szydłowski
Sobieńczyczyc;Sobieńczyce;Sobieńczyczyca
Czarnowody;Czarnowoda;Czarnowód
Drążdżewa;Drążdżewo;Drążdżewa
Rawicy Nowej;Rawica Nowa;Rawica Nowy
Łodzisk;Łodziska;Łodzisko
Mroczek-Kawek;Mroczki-Kawki;Mroczek-Kawka
Łuskowa;Łuskowo;Łuskowy
Jeszkowic;Jeszkowice;Jeszkowica
Paryps;Parypse;Paryps
Jadzienia;Jadzień;Jadzienie
Grabiczek;Grabiczki;Grabiczka
Kolonii Szorc;Kolonia Szorce;Kolonia Szorc
Nowej Sobótki;Nowa Sobótka;Nowy Sobótka
Łeknicy;Łeknica;Łeknik
Glinika Polskiego;Glinik Polski;Glinika Polski
Gorzyc Małych;Gorzyce Małe;Gorzyca Mały
Węglewic-Kolonii;Węglewice-Kolonia;Węglewica-Kolonia
Żmijewa-Gai;Żmijewo-Gaje;Żmijewa-Gaja
Kaszowa;Kaszowo;Kaszowy
Ciekot;Ciekoty;Ciekota
Podcisówka;Podcisówek;Podcisówka
Wyszyny Machorowskiej;Wyszyna Machorowska;Wyszyna Machorowski
Domanikowa;Domaników;Domanikowy
Bachórca;Bachórzec;Bachórca
Pomianowic;Pomianowice;Pomianowica
Olpucha;Olpuch;Olpucha
Jezierzyska;Jezierzysk;Jezierzysko
Miastkowa;Miastków;Miastkowy
Rzęszkowa;Rzęszkowo;Rzęszkowy
Starych Modzeli;Stare Modzele;Stary Modzel
Czerewek;Czerewki;Czerewka
Gajkowic;Gajkowice;Gajkowica
Starego Kamienia;Stary Kamień;Stary Kamienie
Trzciannny;Trzcianna;Trzciannny
Masłowiczek;Masłowiczki;Masłowiczek
Bajor Wielkich;Bajory Wielkie;Bajoro Wielki
Olekszyna;Olekszyn;Olekszyna
Trzciannna;Trzcianno;Trzciannny
Wodzisławia;Wodzisław;Wodzisławie
Mierczan;Mierczany;Mierczan
Woli Wodyńskiej;Wola Wodyńska;Wol Wodyński
Marłut;Marłuty;Marłuto
Skołatowa;Skołatowo;Skołatowy
Łętowa;Łętów;Łętowy
Wygody Tokarskiej;Wygoda Tokarska;Wygody Tokarski
Rzeczycy Ziemiańskiej;Rzeczyca Ziemiańska-Kolonia;Rzeczycy Ziemiański
Turska Wielkiego;Tursko Wielkie;Turski Wielki
Dolacina;Dolacino;Dolacina
Kolonii Płoni;Kolonia Płonie;Kolonia Płoń
Ścibiorowa;Ścibiorów;Ścibiorowy
Tynieńca Legnickiego;Tyniec Legnicki;Tynieniec Legnicki
Sierzna;Sierzno;Sierzny
Żurawiec-Osady;Żurawce-Osada;Żurawiec-Osada
Kamińska;Kamińsko;Kamiński
Jaszyc;Jaszyce;Jaszyca
Dołęg;Dołęgi;Dołęg
Wilkowa Nowowiejskiego;Wilkowo Nowowiejskie;Wilkowy Nowowiejski
Marwic;Marwice;Marwica
Świętego Wojciecha;Święty Wojciech;Święty Wojciecha
Średniej;Średnia;Średni
Wrzeszczewic-Skrejni;Wrzeszczewice-Skrejnia;Wrzeszczewica-Skrejny
Żydowa;Żydów;Żydowy
Bujnów-Biszewa;Bujny-Biszewo;Bujn-Biszewo
Osowna;Osowno;Osowny
Ignatek;Ignatki;Ignatka
Szwarunek;Szwarunki;Szwarunek
Słonowic;Słonowice;Słonowica
Leśnej Jani;Leśna Jania;Leśny Jany
Janisławic;Janisławice;Janisławica
Goczałek;Goczałki;Goczałka
Chwalibogowa;Chwalibogowo;Chwalibogowy
Włocina-Wsi;Włocin-Wieś;Włocina-Wszy
Zagórek;Zagórki;Zagórek
Faustynowa;Faustynów;Faustynowy
Maruszowa-Kolonii;Maruszów-Kolonia;Maruszowy-Kolonia
Ruszowa;Ruszów;Ruszowy
Morszkowa;Morszków;Morszkowy
Wierzchucina;Wierzchucino;Wierzchucina
Nowej Wsi Wielkiej;Nowa Wieś Wielka;Nowy Wszy Wielki
Kotulina;Kotulin;Kotulina
Lubostronia;Lubostroń;Lubostronie
Glinika Dolnego;Glinik Dolny;Glinika Dolny
Kiersztanowa;Kiersztanowo;Kiersztanowy
Kłody-Kolonii;Kłoda-Kolonia;Kłód-Kolonia
Boboluszek;Boboluszki;Boboluszka
Trzemeszna;Trzemeszno;Trzemeszny
Godlewa-Piętaków;Godlewo-Piętaki;Godlew-Piętak
Nowego Kurowa;Nowe Kurowo;Nowy Kurowy
Ligoty Dobrodzieńskiej;Ligota Dobrodzieńska;Ligot Dobrodzieński
Królowej Górnej;Królowa Górna;Królowa Górny
Długowoli Drugiej;Długowola Druga;Długowola Drugi
Przygodzic;Przygodzice;Przygodzica
Julinek;Julinki;Julinka
Kil;Kile;Kil
Reblinka;Reblinko;Reblinka
Będzitowskich Hub;Będzitowskie Huby;Będzitowski Hub
Starej Rogoźnicy;Stara Rogoźnica;Stara Rogoźnik
Nowego Witowa;Nowe Witowo;Nowy Witowy
Kolniszek;Kolniszki;Kolniszek
Raszowej;Raszowa;Raszowy
Grotowa;Grotów;Grotowy
Niedźwiady Małej;Niedźwiada Mała;Niedźwiad Mały
Mańczyczyc;Mańczyce;Mańczyczyca
Grobelna;Grobelno;Grobelny
Przełęka;Przełęk;Przełęka
Nikisiałki Dużej;Nikisiałka Duża;Nikisiałek Duży
Bajor Małych;Bajory Małe;Bajoro Mały
Pniewa-Kolonii;Pniewo-Kolonia;Pniewa-Kolonia
Piekarek;Piekarki;Piekarka
Woskrzenic Dużych;Woskrzenice Duże;Woskrzenica Duży
Dylowa A;Dylów A;Dylowy A
Niwisk Krasocińskich;Niwiska Krasocińskie;Niwisko Krasociński
Szabdy;Szabda;Szabd
Piotrkowic;Piotrkowice;Piotrkowica
Malczyczyc;Malczyce;Malczyczyca
Sokolan;Sokolany;Sokolano
Lwowskiej;Lwowska;Lwowski
Dziećmarowa;Dziećmarów;Dziećmarowy
Tarnawatki-Tartaku;Tarnawatka-Tartak;Tarnawatek-Tartak
Wąchabna;Wąchabno;Wąchabny
Suchej Beskidzkiej;Sucha Beskidzka;Suchy Beskidzki
Rajskiego;Rajskie;Rajski
Samborowic;Samborowice;Samborowica
Kuźnicy Kiedrzyńskiej;Kuźnica Kiedrzyńska;Kuźnica Kiedrzyński
Nowego Łuszczewka;Nowy Łuszczewek;Nowy Łuszczewka
Będzieszyna;Będzieszyn;Będzieszyna
Tynieńca;Tyniec;Tynieniec
Sierżni;Sierżnia;Sierżny
Pościenia-Zamiona;Poścień-Zamion;Poścień-Zamiony
Wolicy Brzozowej;Wolica Brzozowa;Wolik Brzozowy
Szczukowskich Górek;Szczukowskie Górki;Szczukowski Górka
Wohynia;Wohyń;Wohynia
Natolina Kiernoskiego;Natolin Kiernoski;Natolina Kiernoski
Kolonii Tobołki;Kolonia Tobołka;Kolonia Tobołek
Woli Makowskiej;Wola Makowska;Wol Makowski
Gaczkowa;Gaczkowo;Gaczkowy
Tabor-Rzymu;Tabory-Rzym;Tabor-Rzym
Starego Rogożyna;Stary Rogożyn;Stary Rogożyna
Kolonii Przybiernowa;Kolonia Przybiernowo;Kolonia Przybiernowy
Stefanowa Barczewskiego Drugiego;Stefanów Barczewski Drugi;Stefanowy Barczewski Drugi
Drążdżewa Małego;Drążdżewo Małe;Drążdżewa Mały
Siedluchna;Siedluchno;Siedluchny
Kolonii Antonina;Kolonia Antonin;Kolonia Antonina
Koślawego;Koślawe;Koślawy
Kąpina;Kąpino;Kąpina
Koniuszowej;Koniuszowa;Koniuszowy
Oparczysk;Oparczyska;Oparczysko
Jaworów-Wielkopola;Jawory-Wielkopole;Jawor-Wielkopola
Łazińska Drugiego;Łazińsk Drugi;Łaziński Drugi
Chałupek Dębniańskich;Chałupki Dębniańskie;Chałupka Dębniański
Korzeniówki Dużej;Korzeniówka Duża;Korzeniówka Duży
Luzina;Luzino;Luzin
Kijna;Kijno;Kijny
Huty Łukomskiej;Huta Łukomska;Huty Łukomski
Turostówka;Turostówko;Turostówka
Popławów-Kolonii;Popławy-Kolonia;Popław-Kolonia
Ciemna-Gnojnej;Ciemno-Gnojna;Ciemny-Gnojny
Kruszowa;Kruszów;Kruszowy
Bodzanowa;Bodzanów;Bodzanowy
Gumnisk;Gumniska;Gumnisko
Sarbinowa;Sarbinowo;Sarbinowy
Szalmi;Szalmia;Szal
Babkowic;Babkowice;Babkowica
Zabłotów;Zabłoty;Zabłot
Gębarzewka;Gębarzewko;Gębarzewka
Kolonii Gawronki;Kolonia Gawronka;Kolonia Gawronek
Gzikowa;Gzików;Gzikowy
Zarzyska;Zarzysko;Zarzyski
Kolonii Węgajt;Kolonia Węgajty;Kolonia Węgajta
Woli Łaskiej;Wola Łaska;Wol Łaski
Zbyszyna;Zbyszyno;Zbyszyna
Zawalowa;Zawalów;Zawalowy
Wielowsi-Kolonii;Wielowieś-Kolonia;Wielowszy-Kolonia
Słupinka;Słupinko;Słupinka
Chojnat;Chojnaty;Chojnat
Wierzchowisk Pierwszych;Wierzchowiska Pierwsze;Wierzchowisko Pierwszy
Rekli;Rekle;Rekły
Micina;Micin;Micina
Chojnaty;Chojnata;Chojnat
Radłówka;Radłówek;Radłówka
Będomina;Będomin;Będomino
Różek;Różki;Różka
Rososzy;Rososza;Rososz
Zębowa;Zębowo;Zębowy
Narola-Wsi;Narol-Wieś;Narola-Wszy
Kolonii Pianek;Kolonia Pianki;Kolonia Pianka
Golczy;Golcza;Golczy
Reptowa;Reptowo;Reptowy
Cholewianej Góry;Cholewiana Góra;Cholewiany Góry
Kikoła-Wsi;Kikół-Wieś;Kikoło-Wszy
Witaszewic;Witaszewice;Witaszewica
Pordenowa;Pordenowo;Pordenowy
Rosochatej;Rosochata;Rosochaty
Włodzisławia;Włodzisław;Włodzisławie
Rosochatego;Rosochate;Rosochaty
Świdnicy;Świdnica;Świdnik
Zawalin;Zawaliny;Zawalina
Radwana;Radwan;Radwany
Demblina;Demblin;Demblina
Wielkiej Lipy;Wielka Lipa;Wielki Lipa
Gliniszcza Wielkiego;Gliniszcze Wielkie;Gliniszcze Wielki
Kolonii Skibna;Kolonia Skibno;Kolonia Skibny
Starego Trzciana;Stare Trzciano;Stary Trzciany
Karbowskich;Karbowskie;Karbowski
Woli Żulińskiej;Wola Żulińska;Wol Żuliński
Pąkowa;Pąkowo;Pąkowy
Lacka;Lack;Lacki
Chilmonów;Chilmony;Chilmon
Bagienic Nowych;Bagienice Nowe;Bagienica Nowy
Zadola Kosmolowskiego;Zadole Kosmolowskie;Zadola Kosmolowski
Korzeniowa;Korzeniów;Korzeniowy
Gadomia;Gadom;Gadomia
Kornaty-Kolonat DrugKolonii;Kornaty-Kolonia Druga;Kornat-Kolonat DrugKolonia
Podleśnej Woli Górnej;Podleśna Wola Górna;Podleśny Wol Górny
Gorajowic;Gorajowice;Gorajowica
Parkoszowa;Parkoszów;Parkoszowy
Suszew;Suszewy;Suszwa
Grochowisk Szlacheckich;Grochowiska Szlacheckie;Grochowisko Szlachecki
Udryna;Udryn;Udryna
Jabłonowa-Kątów;Jabłonowo-Kąty;Jabłonowy-Kąt
Szeszek;Szeszki;Szeszek
Ciekocina;Ciekocino;Ciekocina
Stoltman;Stoltmany;Stoltman
Żarczyczyc Małych;Żarczyce Małe;Żarczyczyca Mały
Załucznego;Załuczne;Załuczny
Czupli;Czuple;Czupły
Mołtowa;Mołtowo;Mołtowy
Wolicy Nowej;Wolica Nowa;Wolik Nowy
Kliczewa Małego;Kliczewo Małe;Kliczewo Mały
Siennicy-Pietrasz;Siennica-Pietrasze;Siennik-Pietrasz
Bicza-Ostatków;Bicz-Ostatki;Biczy-Ostatek
Poręby Spytkowskiej;Poręba Spytkowska;Porąb Spytkowski
Bąkowa;Bąków;Bąkowy
Budek Łochowskich;Budki Łochowskie;Budek Łochowski
Kołacina;Kołacin;Kołacina
Markuszowa;Markuszów;Markuszowy
Kolonii Wysok Małych;Kolonia Wysoki Małe;Kolonia Wysoka Mały
Kolonii Starorawskiej;Kolonia Starorawska;Kolonia Starorawski
Lekarcicic;Lekarcice;Lekarcicica
Jaroszek;Jaroszki;Jaroszka
Tonowa;Tonowo;Tonowy
Iłowy;Iłowa;Iłowy
Górowa Iławeckiego;Górowo Iławeckie;Górowy Iławecki
Iłowa;Iłowo;Iłowy
Dobków Starych;Dobki Stare;Dobek Stary
Żernicy;Żernica;Żernik
Denisk;Deniski;Denisko
Przyrudy;Przyruda;Przyrudy
Łopatek-Kolonii;Łopatki-Kolonia;Łopatka-Kolonia
Nowego Arciszewa;Nowe Arciszewo;Nowy Arciszewo
Gołębiowa;Gołębiów;Gołębiowy
Niechcianowa;Niechcianów;Niechcianowy
Biebrowa;Biebrowo;Biebrowy
Starych Morzyc;Stare Morzyce;Stary Morzyca
Skolit;Skolity;Skolit
Liniewa;Liniewo;Liniewa
Szczałbu;Szczałb;Szczałeb
Łabuch;Łabuchy;Łabuch
Dominikowa;Dominikowo;Dominikowy
Mikowic;Mikowice;Mikowica
Żali;Żale;Żały
Pomarzan Fabrycznych;Pomarzany Fabryczne;Pomarzan Fabryczny
Hłomczy;Hłomcza;Hłomczy
Mieżejewa;Mieżejewo;Mieżejewa
Błogiego Szlacheckiego;Błogie Szlacheckie;Błogi Szlachecki
Gajowic;Gajowice;Gajowica
Śladkowa Dużego;Śladków Duży;Śladkowy Duży
Lubiechowa-Przystanku;Lubiechowo-Przystanek;Lubiechowy-Przystanek
Gójska;Gójsk;Gójski
Brzozowa-Łęgu;Brzozowo-Łęg;Brzozowy-Łęg
Swojek;Swojki;Swojka
Tuchli;Tuchla;Tuchły
Nadratowa-Bieniek;Nadratowo-Bieńki;Nadratowy-Bieniek
Mielnicy Małej;Mielnica Mała;Mielnica Mały
Suszkowic;Suszkowice;Suszkowica
Rudy Wołoskiej;Ruda Wołoska;Ruda Wołoski
Narzymia;Narzym;Narzymi
Rylowej;Rylowa;Rylowy
Brzeskiej Woli;Brzeska Wola;Brzeski Wol
Kolonii Krzemieniewic;Kolonia Krzemieniewice;Kolonia Krzemieniewica
Kolonii;Kolonie;Kolonia
Polanowic;Polanowice;Polanowica
Tartaczka;Tartaczek;Tartaczka
Więckowów;Więckowy;Więcków
Tomaszyna;Tomaszyn;Tomaszyna
Cieszeniewa;Cieszeniewo;Cieszeniewa
Wysok Dużych;Wysoki Duże;Wysoka Duży
Czukt;Czukty;Czukt
Jachimowic;Jachimowice;Jachimowica
Lubiejek;Lubiejki;Lubiejka
Sąpólka;Sąpólko;Sąpólka
Olszyca Włościańskiego;Olszyc Włościański;Olszyca Włościański
Wikaryjskiego;Wikaryjskie;Wikaryjski
Rozborza Długiego;Rozbórz Długi;Rozborze Długi
Wojszyc;Wojszyce;Wojszyca
Krajewa-Budził;Krajewo-Budziły;Krajewa-Budziła
Sieradowic Pierwszych;Sieradowice Pierwsze;Sieradowica Pierwszy
Żalinowa;Żalinowo;Żalinowy
Małkini Dolnej;Małkinia Dolna;Małkini Dolny
Zabłudowa;Zabłudów;Zabłudowa
Podsutek;Podsutki;Podsutka
Jagodzina;Jagodzin;Jagodzina
Jarantowic;Jarantowice;Jarantowica
Zambrzynieńca;Zambrzyniec;Zambrzynieniec
Słonic;Słonice;Słonica
Kłobukowa-Patrz;Kłobukowo-Patrze;Kłobukowy-Patrz
Mokrska;Mokrsko;Mokrski
Pliskowa;Plisków;Pliskowy
Rzędzianowic;Rzędzianowice;Rzędzianowica
Parzeńska;Parzeńsko;Parzeński
Żyrówka;Żyrówek;Żyrówka
Jankowic-Kolonii;Jankowice-Kolonia;Jankowica-Kolonia
Hieronimowa;Hieronimów;Hieronimowy
Zygmuntówka;Zygmuntówek;Zygmuntówka
Lisewa Małżego;Lisewo Małe;Lisewa Małży
Przyłęk;Przyłęki;Przyłęk
Nawsia Brzosteckiego;Nawsie Brzosteckie;Nawś Brzostecki
Skowarcza;Skowarcz;Skowarczy
Prądocina;Prądocin;Prądocina
Parceli Łomskich;Parcele Łomskie;Parcela Łomski
Wschowy;Wschowa;Wschowy
Dąbrowy Bolesławieckiej;Dąbrowa Bolesławiecka;Dąbrowa Bolesławiecki
Ocic;Ocice;Ocica
Dziewek;Dziewki;Dziewka
Rożców;Rożce;Rożec
Ogół;Ogóły;Ogół
Bliszczyczyc;Bliszczyce;Bliszczyczyca
Drygał;Drygały;Drygał
Nowej Moczalni;Nowa Moczalnia;Nowy Moczalny
Podlodówka;Podlodówek;Podlodówka
Gorczyczyc;Gorczyce;Gorczyczyca
Tworzykowa;Tworzykowo;Tworzykowy
Koziej Góry Krajeńskiej;Kozia Góra Krajeńska;Kozi Góry Krajeński
Marianowa Brodowskiego;Marianowo Brodowskie;Marianowy Brodowski
Czetowic;Czetowice;Czetowica
Ługów Górzyckich;Ługi Górzyckie;Ług Górzycki
Suśni;Suśnia;Suśny
Parska;Parsko;Parski
Ignatek-Osiedla;Ignatki-Osiedle;Ignatka-Osiedle
Janowa-Olędrów;Janowo-Olędry;Janowy-Olęder
Parsk;Parski;Parsko
Mieleszek;Mieleszki;Mieleszka
Pamiątkowic;Pamiątkowice;Pamiątkowica
Bęczna;Bęczno;Bęczny
Bronisławówowa;Bronisławów;Bronisławówowy
Nur;Nury;Nura
Białobrzegów-Kolonii;Białobrzegi-Kolonia;Białobrzeg-Kolonia
Bąd;Bądy;Bąd
Wólki Łańcuchowskiej;Wólka Łańcuchowska;Wólka Łańcuchowski
Sierpowa;Sierpowo;Sierpowy
Boguszowa-Gorców;Boguszów-Gorce;Boguszowy-Gorca
Braciszowa;Braciszów;Braciszowy
Goleszyna;Goleszyn;Goleszyna
Kolonii Korytowa;Kolonia Korytowo;Kolonia Korytowy
Latalic;Latalice;Latalica
Damienic;Damienice;Damienica
Starego Rachowa;Stary Rachów;Stary Rachowy
Nowego Rogowa;Nowe Rogowo;Nowy Rogowy
Rychwałdka;Rychwałdek;Rychwałdka
Godzikowa;Godzikowo;Godzikowy
Sięciaszki Drugiej;Sięciaszka Druga;Sięciaszka Drugi
Woli Dębowieckiej;Wola Dębowiecka;Wol Dębowiecki
Lalin;Laliny;Lalina
Waszkowskiego;Waszkowskie;Waszkowski
Holenderni;Holendernia;Holenderny
Gierłachowa;Gierłachowo;Gierłachowy
Włościborza;Włościbórz;Włościborze
Krzyżewa;Krzyżewo;Krzyżewa
Deszkowic Pierwszych;Deszkowice Pierwsze;Deszkowica Pierwszy
Lipskich Bud;Lipskie Budy;Lipski Buda
Przyjm;Przyjmy;Przyjma
Karczewca;Karczewiec;Karczewce
Palmir;Palmiry;Palmir
Przyjma;Przyjmo;Przyjma
Przyjmy;Przyjma;Przyjem
Kamiennnego Mostu;Kamienny Most;Kamiennny Most
Batkowa;Batkowo;Batkowy
Zdrzewna;Zdrzewno;Zdrzewny
Mostowlan;Mostowlany;Mostowlan
Wólki Petryłowskiej;Wólka Petryłowska;Wólka Petryłowski
Kłanina;Kłanino;Kłanina
Borowskich Gzik;Borowskie Gziki;Borowski Gzik
Żurawiec;Żurawce;Żurawiec
Kolonii Skrzypek Dużych;Kolonia Skrzypki Duże;Kolonia Skrzypek Duży
Czestkowa-Osiedla;Czestków-Osiedle;Czestkowy-Osiedle
Olszewek;Olszewki;Olszewka
Olszewka;Olszewko;Olszewka
Chomęcisk Małych;Chomęciska Małe;Chomęcisko Mały
Sochocina;Sochocin;Sochocina
Lulemina;Lulemino;Lulemina
Charzewic;Charzewice;Charzewica
Twarogów Lackich;Twarogi Lackie;Twaróg Lacki
Woli Korzeniowej;Wola Korzeniowa;Wol Korzeniowy
Zegrza Południowego;Zegrze Południowe;Zegrz Południowy
Czołpina;Czołpino;Czołpina
Poschły;Poschła;Poschły
Grabowa-Zawad;Grabowo-Zawady;Grabowy-Zawada
Robertowa;Robertowo;Robertowy
Zakrzewa-Kolonii;Zakrzew-Kolonia;Zakrzewo-Kolonia
Samsonowa-Piechotnego;Samsonów-Piechotne;Samsonowy-Piechotny
Rudłowa;Rudłowo;Rudłowy
Sechny;Sechna;Sechny
Wojtkowej Wsi;Wojtkowa Wieś;Wojtkowy Wszy
Starych Lipin;Stare Lipiny;Stary Lipina
Starego Zambrzykowa;Stary Zambrzyków;Stary Zambrzykowy
Ponięcicic;Ponięcice;Ponięcicica
Żarek Małych;Żarki Małe;Żarka Mały
Piwonina;Piwonin;Piwonina
Piwonii;Piwonie;Piwonia
Orliny;Orlinka;Orlin
Kiełkowa;Kiełkowo;Kiełkowy
Kiełkowic;Kiełkowice;Kiełkowica
Rajków;Rajkowy;Rajek
Łysej Polany;Łysa Polana;Łysy Polany
Chociwla;Chociwle;Chociwla
Nastajek;Nastajki;Nastajka
Ostrowa Kaliskiego;Ostrów Kaliski;Ostrowy Kaliski
Połomia Małego;Połom Mały;Połomia Mały
Bobrzan;Bobrzany;Bobrzana
Trzmielowa;Trzmielów;Trzmielowy
Żabiec;Żabce;Żabiec
Świeciechowa;Świeciechów;Świeciechowy
Przysieka;Przysiek;Przysieka
Chytrej;Chytra;Chytry
Łężek-Kolonii;Łężki-Kolonia;Łężka-Kolonia
Bucholca;Bucholc;Bucholec
Drożysk Średnich;Drożyska Średnie;Drożysko Średni
Radomna;Radomno;Radomny
Ozorzyna;Ozorzyn;Ozorzyna
Nagradowic;Nagradowice;Nagradowica
Piły Pierwszej;Piła Pierwsza;Piły Pierwsza
Browinieńca Polskiego;Browiniec Polski;Browinieniec Polski
Sług;Sługi;Sługa
Zańkowa;Zańków;Zańkowy
Pruchnej;Pruchna;Pruchny
Krzeczyna;Krzeczyn;Krzeczyna
Smogorzówka;Smogorzówek;Smogorzówka
Łochowa;Łochów;Łochowy
Duchen-Wielun;Duchny-Wieluny;Duchna-Wielun
Młodocina;Młodocin;Młodocina
Korytowa A;Korytów A;Korytowy A
Żukówka;Żukówek;Żukówka
Szalejowa Dolnego;Szalejów Dolny;Szalejowy Dolny
Ustrzyk Górnych;Ustrzyki Górne;Ustrzyk Górny
Brzyskiej Woli;Brzyska Wola;Brzyski Wol
Bożego Małego;Boże Małe;Boży Mały
Chrzanowa-Bronisz;Chrzanowo-Bronisze;Chrzanowy-Bronisz
Niedźwiedziego Rogu;Niedźwiedzi Róg;Niedźwiedzi Rog
Niemojewka;Niemojewko;Niemojewka
Palonek;Palonki;Palonka
Jadwisina;Jadwisin;Jadwisina
Żencina;Żencin;Żencina
Drzazgowej Woli;Drzazgowa Wola;Drzazgowy Wol
Białaczowa;Białaczów;Białaczowy
Boczek Starych;Boczki Stare;Boczek Stary
Kocina;Kocin;Kocina
Gulbi;Gulb;Gulbi
Wawrzyszowa;Wawrzyszów;Wawrzyszowy
Dużych Bud;Duże Budy;Duży Buda
Kolonii Sienkiewicz;Kolonia Sienkiewicze;Kolonia Sienkiewicz
Klotyldowa;Klotyldowo;Klotyldowy
Dubasiewskich Kolonii;Dubasiewskie Kolonie;Dubasiewski Kolonia
Słupi Wielkiej;Słupia Wielka;Słupi Wielki
Krasnołąki;Krasnołąka;Krasnołąk
Dębowego Pola;Dębowe Pole;Dębowy Pola
Bruków Kokockich;Bruki Kokocka;Bruk Kokocki
Żeglec;Żeglce;Żeglec
Sadkowej Góry;Sadkowa Góra;Sadkowy Góry
Sobolewa;Sobolew;Sobolewa
Krasnoglin;Krasnogliny;Krasnoglin
Polskiej;Polska;Polski
Chlebówka;Chlebówko;Chlebówka
Czarnej Wsi Kościelnej;Czarna Wieś Kościelna;Czarny Wszy Kościelny
Ceradza Kościelnego;Ceradz Kościelny;Ceradza Kościelny
Kościerzyc;Kościerzyce;Kościerzyca
Kniażyc;Kniażyce;Kniażyca
Cetek;Cetki;Cetka
Golubek;Golubki;Golubka
