Dopełniacz;Mianownik;Wynik Stemmera
Otanowa;Otanów;Otanowa
Poźrzadła Wielkiego;Poźrzadło Wielkie;Poźrzadło Wielki
Chełma;Chełmo;Chełma
Sielec Lewych;Sielce Lewe;Sielec Lewy
Prycanowa;Prycanowo;Prycanowa
Mołstówka;Mołstówko;Mołstówka
Ojrzanowa;Ojrzanowo;Ojrzanowa
Parszowic;Parszowice;Parszowica
Kołbaskowa;Kołbaskowo;Kołbaskowa
Bychawki Trzeciej;Bychawka Trzecia;Bychawki Trzeca
Wilkowa Drugiego;Wilków Drugi;Wilkowa Drugi
Restarzewa Cmentarnego;Restarzew Cmentarny;Restarzewo Cmentarny
Kozina;Kozin;Kozina
Podlechów;Podlechy;Podlech
Kluczy;Klucze;Klucz
Dobrakowa;Dobraków;Dobrakowa
Kobieli Małych;Kobiele Małe;Kobiel Mała
Krzemienia;Krzemień;Krzemię
Wyględówka;Wyględówek;Wyględówka
Sobiski;Sobiska;Sobisk
Niemierza;Niemierze;Niemierz
Marianowa Sierakowskiego;Marianów Sierakowski;Marianowa Sierakowski
Mojęcicic;Mojęcice;Mojęcicica
Pianówki;Pianówka;Pianówki
Przybiernówka;Przybiernówko;Przybiernówka
Chojna;Chojno;Chojna
Krubek-Górek;Krubki-Górki;Krubka-Górka
Sławska Dolnego;Sławsko Dolne;Sławsko Dolny
Cząstkowa Polskiego;Cząstków Polski;Cząstkowa Polski
Leszczydołu-Podwielątek;Leszczydół-Podwielątki;Leszczydół-Podwielątko
Pajęczna;Pajęczno;Pajęczna
Wyszemborka;Wyszembork;Wyszemborek
Pogroszewa;Pogroszew;Pogroszewo
Canek;Canki;Canka
Stobnicka;Stobnicko;Stobnicka
Pod Krzelowskim Lase;Pod Krzelowskim Lasem;Poda Krzelowski Las
Sławoszewka;Sławoszewek;Sławoszewka
Zielinieńca;Zieliniec;Zielinieniec
Starych Rowisk;Stare Rowiska;Stara Rowisko
Zagórzyc;Zagórzyce;Zagórzyca
Nowych Łepków;Nowe Łepki;Nowy Łepek
Chojen;Chojny;Chojna
Giezkowa;Giezkowo;Giezkowa
Krasnolipia;Krasnolipie;Krasnolipia
Jeżowic;Jeżowice;Jeżowica
Gromadzyna-Wykna;Gromadzyn-Wykno;Gromadzyna-Wykno
Chróstowa;Chróstowo;Chróstowa
Uniejowa-Kolonii;Uniejów-Kolonia;Uniejowa-Kolonia
Wincentówka;Wincentówek;Wincentówka
Domaszkowa;Domaszków;Domaszkowa
Smardzowa;Smardzów;Smardzowa
Karznicy;Karznica;Karznik
Mieszuk;Mieszuki;Mieszuk
Wietrzychowic;Wietrzychowice;Wietrzychowica
Purzca;Purzec;Purzca
Przywitowa;Przywitowo;Przywitowa
Pudliszek;Pudliszki;Pudliszka
Mogowa;Mogowo;Mogowa
Woli Cieklińskiej;Wola Cieklińska;Wol Cieklińska
Hub-Oporowa;Huby-Oporowo;Hub-Oporowa
Wiatowic;Wiatowice;Wiatowica
Śmigna;Śmigno;Śmigna
Listomia;Listomie;Listomia
Krześlic;Krześlice;Krześlica
Jezior Małych;Jeziora Małe;Jezioro Mała
Staszowic;Staszowice;Staszowica
Kolonii Warpun;Kolonia Warpuny;Kolonia Warpun
Mokobód-Kolonii;Mokobody-Kolonia;Mokoboda-Kolonia
Czartołomia;Czartołomie;Czartołomia
Gortatowa;Gortatowo;Gortatow
Trękuska;Trękusek;Trękuska
Wielunia-Zalesia;Wieluń-Zalesie;Wieluń-Zaleś
Konopek-Awissy;Konopki-Awissa;Konopek-Awissa
Radoszewic;Radoszewice;Radoszewica
Czajęczycic;Czajęczyce;Czajęczycica
Świekatowa;Świekatowo;Świekatow
Jelna;Jelno;Jelna
Brodu Kamiennnego;Bród Kamienny;Bród Kamiennny
Kolonii Omula;Kolonia Omule;Kolonia Omula
Radunia-Osiedla;Raduń-Osiedle;Radunio-Osiedle
Złowód;Złowody;Złowód
Władkowa;Władków;Władkowa
Walów;Wale;Wal
Głowaczowa;Głowaczów;Głowaczowa
Wapowiec;Wapowce;Wapowiec
Podsuliszki;Podsuliszka;Podsuliszki
Adamczychy;Adamczycha;Adamczych
Woli Kiedrzyńskiej;Wola Kiedrzyńska;Wol Kiedrzyńska
Hołn Wolmera;Hołny Wolmera;Hołna Wolmera
Złotnego;Złotne;Złotny
Szpakowa;Szpakowo;Szpakowa
Mystkowa;Mystków;Mystkowa
Bieżyc;Bieżyce;Bieżyca
Ślepowa;Ślepowo;Ślepowa
Złotna;Złotno;Złotna
Męczyna-Kolonii;Męczyn-Kolonia;Męczyna-Kolonia
Waniewa;Waniewo;Waniewa
Taczalina;Taczalin;Taczalina
Gardei Czwartej;Gardeja Czwarta;Gardea Czwarta
Kolonii Runowa;Kolonia Runowo;Kolonia Runowa
Ługów Wałeckich;Ługi Wałeckie;Ług Wałecki
Józinka;Józinek;Józinka
Chrzanowa Dużego;Chrzanów Duży;Chrzanowa Duży
Jemiołowa;Jemiołowo;Jemiołów
Zaborowic;Zaborowice;Zaborowica
Kolonii Dubaśna;Kolonia Dubaśno;Kolonia Dubaśna
Sędzinka;Sędzinek;Sędzinka
Polan-Kolonii;Polany-Kolonia;Polana-Kolonia
Kaplityn;Kaplityny;Kaplityna
Durdów;Durdy;Durd
Sterławek Średnich;Sterławki Średnie;Sterławka Średnia
Krubiczewa;Krubiczew;Krubiczewo
Nowego Bulkowa;Nowe Bulkowo;Nowy Bulkowa
Stodólsk;Stodólska;Stodólsko
Przerwanek;Przerwanki;Przerwanka
Białowód;Białowody;Białowód
Goszczanówka;Goszczanówko;Goszczanówka
Białowody;Białowoda;Białowód
Ślubowa;Ślubów;Ślubowa
Kosowa;Kosów;Kosowa
Rogoża;Rogóż;Rogoża
Nowego Regnowa;Nowy Regnów;Nowy Regnowa
Skarżyna-Kolonii;Skarżyn-Kolonia;Skarżyna-Kolonia
Różyc;Różyce;Różyca
Konia;Koń;Konia
Chełmienka;Chełmienko;Chełmienka
Wróblowa;Wróblów;Wróblowa
Turowej Woli;Turowa Wola;Turowa Wol
Starej Białki;Stara Białka;Stara Białek
Klupków;Klupki;Klupek
Tarnowa Grodkowskiego;Tarnów Grodkowski;Tarnowa Grodkowski
Rostkowic;Rostkowice;Rostkowica
Baniewic;Baniewice;Baniewica
Chilmonów-Kolonii;Chilmony-Kolonia;Chilmon-Kolonia
Mchówka;Mchówko;Mchówka
Dziękonia;Dziękonie;Dziękoń
Słupowa;Słupów;Słupowa
Wisły;Wisła;Wisł
Dołhołęki;Dołhołęka;Dołhołęki
Kolonii Boduszowa;Kolonia Boduszów;Kolonia Boduszowa
Pruskiej Łąki;Pruska Łąka;Pruska Łąk
Kębłowa;Kębłowo;Kębłów
Rekowa Lęborskiego;Rekowo Lęborskie;Rekowa Lęborski
Małachowa MiejsZłych;Małachowo-Złych Miejsc;Małachowa MiejsZły
Bokszy Starych;Boksze Stare;Boksza Stara
Mielenka;Mielenko;Mielenka
Wojewódek Dolnych;Wojewódki Dolne;Wojewódka Dolny
Witoldowa;Witoldów;Witoldowa
Mszadli Dolnej;Mszadla Dolna;Mszadel Dolna
Dakowów Mokrych;Dakowy Mokre;Daków Mokry
Wyłazów;Wyłazy;Wyłaz
Golic;Golice;Golica
Krajkowa;Krajkowo;Krajkowa
Kolonii Wyszonek;Kolonia Wyszonki-Wypychy;Kolonii Wyszonka
Wąsów-Kolonii;Wąsy-Kolonia;Wąs-Kolonia
Golicy;Golica;Golik
Zglenic Małych;Zglenice Małe;Zglenica Mała
Gródka;Gródek;Gródka
Ludwinowa;Ludwinowo;Ludwinowa
Ponina;Ponin;Ponina
Żdanowa;Żdanów;Żdanowa
Ochremowicz;Ochremowicze;Ochremowicz
Przybyszowa;Przybyszów;Przybyszowa
Połęczyna;Połęczyno;Połęczyna
Henryka Góry;Henryka Góra;Henryka Gór
Bratkowa;Bratków;Bratkowa
Glinicy;Glinica;Glinik
Nowego Janowa;Nowy Janów;Nowy Janowa
Jedliny;Jedlina;Jedliny
Królowej Woli;Królowa Wola;Królowa Wol
Kocudzy Górnej;Kocudza Górna;Kocuga Górna
Sojkówka;Sojkówek;Sojkówka
Trzebieli;Trzebiele;Trzebiel
Kolonii Sierakowa;Kolonia Sierakowo;Kolonia Sierakowa
Robakowa;Robakowo;Robakowa
Szwejek;Szwejki;Szwejka
Zwiastowic;Zwiastowice;Zwiastowica
Golcy;Golce;Golec
Kolonii Ołtarzy;Kolonia Ołtarze-Gołacze;Kolonii Ołtarz
Kornat;Kornaty;Kornat
Kiertyn Wielkich;Kiertyny Wielkie;Kiertyn Wielki
Kota;Kot;Kota
Winiar;Winiary;Winiara
Teptiukowa;Teptiuków;Teptiukowa
Mołodutyna;Mołodutyn;Mołodutyna
Barszowa;Barszów;Barszowa
Zrecza Chałupczańskiego;Zrecze Chałupczańskie;Zrecze Chałupczański
Sławnikowic;Sławnikowice;Sławnikowica
Nasutowa;Nasutów;Nasutowa
Księżyna-Kolonii;Księżyno-Kolonia;Księżyna-Kolonia
Jaworza Dolnego;Jaworze Dolne;Jaworze Dolny
Kulesz Kościelnych;Kulesze Kościelne;Kulesz Kościelny
Ełdyt Wielkich;Ełdyty Wielkie;Ełdyt Wielki
Szlagi-Młyna;Szlaga-Młyn;Szlag-Młyn
Zrecza Dużego;Zrecze Duże;Zrecze Duży
Grobic;Grobice;Grobica
Śniadki Trzeciej;Śniadka Trzecia;Śniadka Trzeca
Topoli Małej;Topola Mała;Topol Mała
Milejowa-Osady;Milejów-Osada;Milejowa-Osada
Puszczy;Puszcza;Puszcz
Srebrnik;Srebrniki;Srebrnik
Tadzina;Tadzin;Tadzina
Stroszków;Stroszki;Stroszek
Starych Rochowic;Stare Rochowice;Stara Rochowica
Worpławek;Worpławki;Worpławka
Malkowic;Malkowice;Malkowica
Radziwiłki;Radziwiłka;Radziwiłek
Podłaszcza;Podłaszcze;Podłaszcz
Niecik;Nieciki;Niecik
Sołtysek;Sołtyski;Sołtyska
Okurowa;Okurowo;Okurowa
Krobielewka;Krobielewko;Krobielewka
Szczerosług;Szczerosługi;Szczerosługa
Niewirkowa-Kolonii;Niewirków-Kolonia;Niewirkowa-Kolonia
Nowego Dzikowa;Nowy Dzików;Nowy Dzikowa
Januszewic;Januszewice;Januszewica
Prostynia;Prostyń;Prostynia
Pasieki;Pasieka;Pasieki
Nowego Zakrzewa;Nowe Zakrzewo;Nowy Zakrzewo
Pasiek;Pasieki;Pasiek
Czerniewiczek;Czerniewiczki;Czerniewiczek
Tuszyn;Tuszyny;Tuszyna
Siemiatycz;Siemiatycze;Siemiatycz
Młocka-Kopaczy;Młock-Kopacze;Młocka-Kopacz
Kamionka Wielkiego;Kamionek Wielki;Kamionka Wielki
Kobylic;Kobylice;Kobylica
Kamienia nad Odrą;Kamień nad Odrą;Kamienie nada Odra
Kępic;Kępice;Kępic
Kazunia-Bielan;Kazuń-Bielany;Kazunia-Bielan
Leszni;Lesznia;Leszeń
Pijanowic;Pijanowice;Pijanowica
Leopoldowa;Leopoldów;Leopoldowa
Łaśmiad;Łaśmiady;Łaśmiada
Cybowa;Cybowo;Cybowa
Olęd;Olędy;Olęda
Famułek Królewskich;Famułki Królewskie;Famułka Królewski
Witoni;Witonia;Witon
Odrów;Odry;Oder
Krugłego;Krugło;Krugły
Będzelina;Będzelin;Będzelina
Nowego Stanina;Nowy Stanin;Nowy Stanina
Mironowa;Mironów;Mironowa
Paszęcina;Paszęcin;Paszęcina
Suliszowa;Suliszów;Suliszowa
Skorkowa;Skorków;Skorkowa
Bolkowic;Bolkowice;Bolkowica
Leonina;Leonin;Leonina
Parczewa;Parczew;Parczewo
Fletnowa;Fletnowo;Fletnowa
Kozietuł;Kozietuły;Kozietuł
Strzelna Klasztornego;Strzelno Klasztorne;Strzelna Klasztorne
Podanina;Podanin;Podanina
Cieni Pierwszej;Cienia Pierwsza;Cień Pierwsza
Kierżna;Kierżno;Kierżna
Oseredka;Oseredek;Oseredka
Siennicy-Klaw;Siennica-Klawy;Siennik-Klawa
Opawy;Opawa;Opaw
Rzeszówka;Rzeszówek;Rzeszówka
Ułazowa;Ułazów;Ułazowa
Wieniotowa;Wieniotowo;Wieniotowa
Mielenka Gryfińskiego;Mielenko Gryfińskie;Mielenka Gryfiński
Starego Podosia;Stary Podoś;Stary Podosie
Kulesz Podlipnych;Kulesze Podlipne;Kulesz Podlipny
Kłącka;Kłącko;Kłącka
Korytek;Korytki;Korytka
Osiemborowa;Osiemborów;Osiemborowa
Skoków Dużych;Skoki Duże;Skok Duży
Kolonii Brejdyn;Kolonia Brejdyny;Kolonia Brejdyna
Ossówna;Ossówno;Ossówna
Raciąża;Raciąż;Raciąża
Borucina-Kolonii;Borucin-Kolonia;Borucina-Kolonia
Barcina;Barcin;Barcina
Kolonii Aniołowa;Kolonia Aniołowo;Kolonia Aniołów
Głodowa;Głodowo;Głodowa
Lubierzyna;Lubierzyn;Lubierzyna
Pólek;Pólki;Pólka
Ożar;Ożary;Ożar
Mołomotek-Dworu;Mołomotki-Dwór;Mołomotka-Dwór
Pólka;Pólko;Pólka
Smoniowic;Smoniowice;Smoniowica
Nowosielec;Nowosielce;Nowosielec
Sokolnego;Sokolne;Sokolny
Radoszowic;Radoszowice;Radoszowica
Holi;Hola;Hol
Drożek;Drożki;Drożek
Templewa;Templewo;Templewa
Chudobczyczyc;Chudobczyce;Chudobczyczyca
Dowspudy;Dowspuda;Dowspud
Kolonii Kruklanek;Kolonia Kruklanki;Kolonia Kruklanka
Smażyna;Smażyno;Smażyna
Niechodzina;Niechodzin;Niechodzina
Sztofrowej Huty;Sztofrowa Huta;Sztofrowa Hut
Lublewka;Lublewko;Lublewka
Kutna;Kutno;Kutna
Wiluk;Wiluki;Wiluk
Rzepnik;Rzepniki;Rzepnik
Kostomłotów;Kostomłoty;Kostomłot
Jacewicz;Jacewicze;Jacewicz
Blizaw;Blizawy;Blizawa
Leszna;Leszno;Leszna
Kostowa;Kostów;Kostowa
Otłoczyna;Otłoczyn;Otłoczyna
Bylic;Bylice;Bylica
Prusinowa Wałeckiego;Prusinowo Wałeckie;Prusinowa Wałecki
Warel-Filipowicz;Warele-Filipowicze;Warela-Filipowicz
Sojczyna Borowego;Sojczyn Borowy;Sojczyna Borowy
Nawrotowa;Nawrotów;Nawrotowa
Zarub;Zaruby;Zaruba
Starych Paprockich Holendrów;Stare Paprockie Holendry;Stara Paprocki Holender
Huwnik;Huwniki;Huwnik
Kołodziąża;Kołodziąż;Kołodziąża
Grajowa;Grajów;Grajowa
Unina;Unin;Unina
Strzałów;Strzały;Strzał
Kolonii Pomierzyna;Kolonia Pomierzyn;Kolonia Pomierzyna
Łuczyny;Łuczyna;Łuczyny
Bardów;Bardy;Bard
Walił-Osady;Waliły-Osada;Waliła-Osada
Kolonii Ornowa;Kolonia Ornowo;Kolonia Ornowa
Zielkowic;Zielkowice;Zielkowica
Barda;Bardo;Bard
Starego Kaczkowa;Stare Kaczkowo;Stary Kaczkowa
Lenarcicic;Lenarcice;Lenarcicica
Witolubia;Witolubie;Witolubia
Kurczowej Wsi;Kurczowa Wieś;Kurczowa Ws
Lasaków;Lasaki;Lasak
Kopyt;Kopyta;Kopyto
Mądroszek;Mądroszki;Mądroszka
Kolonii Krokowa;Kolonia Krokowo;Kolonia Krokowa
Iglic;Iglice;Iglica
Wyszmontowa;Wyszmontów;Wyszmontowa
Głębokiego;Głębokie;Głęboki
Chełmicy Dużej;Chełmica Duża;Chełmik Duża
Dębna Poproboszczowskiego;Dębno Poproboszczowskie;Dęben Poproboszczowski
Warszewa;Warszew;Warszewo
Buszcza;Buszcze;Buszcza
Gromic;Gromice;Gromica
Gliczarowa Górnego;Gliczarów Górny;Gliczarowa Górny
Chruścińskiego;Chruścińskie;Chruściński
Sarkajm;Sarkajmy;Sarkajma
Bogdałowa-Kolonii;Bogdałów-Kolonia;Bogdałowa-Kolonia
Strachowic;Strachowice;Strachowica
Sahrynia-Kolonii;Sahryń-Kolonia;Sahrynia-Kolonia
Pilóowa;Pilów;Pilóowa
Starczanowa;Starczanowo;Starczanowa
Maciejowic;Maciejowice;Maciejowica
Krzemienia Pierwszego;Krzemień Pierwszy;Krzemię Pierwszy
Łobzowa;Łobzów;Łobzowa
Roszków-Ziemaków;Roszki-Ziemaki;Roszek-Ziemak
Barlinka;Barlinek;Barlinka
Żukowa Morskiego;Żukowo Morskie;Żukowa Morski
Swolszewic Małych;Swolszewice Małe;Swolszewica Mała
Bronowic;Bronowice;Bronowica
Zielonego Ostrowia;Zielony Ostrów;Zielone Ostrowie
Kucharzowic;Kucharzowice;Kucharzowica
Łotowa;Łotów;Łotowa
Dłużewa;Dłużew;Dłużewa
Starego Bosewa;Stare Bosewo;Stary Bosewa
Chwalimków;Chwalimki;Chwalimek
Żmijewa-Kuc;Żmijewo-Kuce;Żmijewa-Kuc
Grochowisk;Grochowiska;Grochowisko
Fanisławic;Fanisławice;Fanisławica
Budek Suserskich;Budki Suserskie;Budek Suserski
Janostrowa;Janostrów;Janostrowa
Górek Średnich;Górki Średnie;Górka Średnia
Pączewa;Pączew;Pączewo
Koperna;Koperno;Koperna
Kolonii Dobryszyc;Kolonia Dobryszyce;Kolonia Dobryszyca
Mikuszewskiego;Mikuszewskie;Mikuszewski
Targoszowa;Targoszów;Targoszowa
Dziekanowa;Dziekanów;Dziekanowa
Konarzyn;Konarzyny;Konarzyna
Wygodnego;Wygodne;Wygodny
Komsina;Komsin;Komsina
Linówka;Linówko;Linówka
Bychowa;Bychowo;Bychów
Mycielewa;Mycielewo;Mycielew
Kochanowa Wieniawskiego;Kochanów Wieniawski;Kochanowa Wieniawski
Bogini;Boginia;Bogin
Szymaszek;Szymaszki;Szymaszek
Skrzypkowa;Skrzypkowo;Skrzypkowa
Kolonii Wronina;Kolonia Wronin;Kolonia Wronina
Woli Obszańskiej;Wola Obszańska;Wol Obszańska
Bądkowa-Rumunek;Bądkowo-Rumunki;Bądkowa-Rumunek
Strębaczna;Strębaczno;Strębaczna
Wojanowa;Wojanów;Wojanowa
Mierzyna;Mierzyno;Mierzyna
Małżewka;Małżewko;Małżewka
Izabelowa Małego;Izabelów Mały;Izabelowa Mały
Gręblowa;Gręblów;Gręblowa
Krasek Dolnych;Kraski Dolne;Kraska Dolny
Czołówka;Czołówek;Czołówka
Buśna;Buśno;Buśna
Drzewiec-Kolonii;Drzewce-Kolonia;Drzewiec-Kolonia
Kudrowic;Kudrowice;Kudrowica
Wiewiórek;Wiewiórki;Wiewiórka
Złotkowa;Złotków;Złotkowa
Skupi;Skupie;Skup
Woli Łąckiej;Wola Łącka;Wol Łącka
Jurgowa;Jurgów;Jurgowa
Malic;Malice;Malica
Woli Przybysławskiej;Wola Przybysławska;Wol Przybysławska
Miecznik;Mieczniki;Miecznik
Potoka Górnego;Potok Górny;Potoka Górny
Pińczowa;Pińczów;Pińczowa
Bogacina;Bogacin;Bogacina
Uściąża-Kolonii;Uściąż-Kolonia;Uściąża-Kolonia
Czyżowa;Czyżów;Czyżowa
Grzymisławia;Grzymisław;Grzymisławie
Pomierek;Pomierki;Pomierka
Polinowa;Polinowo;Polinowa
Banaszek;Banaszki;Banaszka
Józefatowa;Józefatów;Józefatow
Miłek;Miłki;Miłek
Węgielsztyna;Węgielsztyn;Węgielsztyna
Wierzchowa-Dworca;Wierzchowo-Dworzec;Wierzchów-Dworzec
Czarnej Góry;Czarna Góra;Czarna Gór
Niechnabrza;Niechnabrz;Niechnabrze
Rachcina;Rachcin;Rachcina
Kolonii Bogucicic;Kolonia Bogucice;Kolonia Bogucicica
Ligoty Tworkowskiej;Ligota Tworkowska;Ligot Tworkowska
Rozkoszówki;Rozkoszówka;Rozkoszówki
Teodorów-Osiedla;Teodory-Osiedle;Teodór-Osiedle
Januszowic;Januszowice;Januszowica
Bytomia Odrzańskiego;Bytom Odrzański;Bytomia Odrzański
Prandocina-Iłów;Prandocin-Iły;Prandocina-Ił
Woli Knyszyńskiej;Wola Knyszyńska;Wol Knyszyńska
Przatówka;Przatówek;Przatówka
Ostrowia Krupskiego;Ostrów Krupski;Ostrowie Krupski
Cikowic;Cikowice;Cikowica
Krzemiennnej;Krzemienna;Krzemiennna
Sarzyna;Sarzyn;Sarzyna
Krzemiennnego;Krzemienne;Krzemiennny
Brudnowa Drugiego;Brudnów Drugi;Brudnowa Drugi
Gremzdela;Gremzdel;Gremzdela
Zubeńska;Zubeńsko;Zubeńska
Trzaskowic;Trzaskowice;Trzaskowica
Starzechowic;Starzechowice;Starzechowica
Goszczyczyc Poświętnych;Goszczyce Poświętne;Goszczyczyca Poświętna
Łopoczna;Łopoczno;Łopoczna
Dągów;Dągi;Dąg
Jabłoni-Rykacz;Jabłoń-Rykacze;Jabłoń-Rykacz
Podkrajewa;Podkrajewo;Podkrajewa
Ostatkowa;Ostatkowo;Ostatkowa
Płonowa;Płonowo;Płonowa
Kolonii Kłopotów;Kolonia Kłopoty-Bańki;Kolonii Kłopot
Biskupca PierwszKolonii;Biskupiec-Kolonia Pierwsza;Biskupca PierwszKolonia
Popielewa;Popielewo;Popielew
Żarnowa;Żarnów;Żarnowa
Sonina;Sonino;Sonina
Mysłakowa;Mysłakowo;Mysłakowa
Nowych Gałek;Nowe Gałki;Nowy Gałka
Egiertowa;Egiertowo;Egiertowa
Kolonii Motarzyna;Kolonia Motarzyn;Kolonia Motarzyna
Regla;Regiel;Regel
Małuszyna;Małuszyn;Małuszyna
Mierkiń;Mierkinie;Mierkini
Kamiennnego Smugu;Kamienny Smug;Kamiennny Smug
Rzymian;Rzymiany;Rzymiana
Rogali;Rogale;Rogal
Kępnicy;Kępnica;Kępnik
Kolonii Blanek;Kolonia Blanki;Kolonia Blanka
Michalej Góry;Michala Góra;Michaleja Gór
Goli Dzierżoniowskiej;Gola Dzierżoniowska;Gol Dzierżoniowska
Pomieczyna;Pomieczyno;Pomieczyna
Ujmy Dużej;Ujma Duża;Ujem Duża
Nejdyk;Nejdyki;Nejdyk
Bobrów;Bobry;Bober
Sypowa;Sypów;Sypowa
Żarnówka;Żarnówko;Żarnówka
Złotnik Lubańskich;Złotniki Lubańskie;Złotnik Lubański
Starych Kątów;Stare Kąty;Stara Kąt
Kolonii Żabowa;Kolonia Żabowo;Kolonia Żabowa
Maćków;Maćki;Maciek
Zgłobnia;Zgłobień;Zgłobnia
Przesiek;Przesieki;Przesieka
Chełstów;Chełsty;Chełsta
Janik;Janiki;Janik
Ortela Książęcego Pierwszego;Ortel Książęcy Pierwszy;Ortela Książęcy Pierwszy
Milewa-Wypych;Milewo-Wypychy;Milewa-Wypy
Kolonii Karczem;Kolonia Karczmy;Kolonia Karcz
Pierwoszowa;Pierwoszów;Pierwoszowa
Korytnik;Korytniki;Korytnik
Tempoczowa-Rędzin;Tempoczów-Rędziny;Tempoczowa-Rędzina
Borowiny Sitanieckiej;Borowina Sitaniecka;Borowiny Sitaniecka
Dębnik;Dębniki;Dębnik
Kmiczyna-Kolonii;Kmiczyn-Kolonia;Kmiczyna-Kolonia
Plichtowa;Plichtów;Plichtowa
Rożnowa;Rożnów;Rożnowa
Sławniowa;Sławniów;Sławniowa
Krajewa-Łętowa;Krajewo-Łętowo;Krajewa-Łętowa
Kalskiej Woli;Kalska Wola;Kalska Wol
Roszków-Chrzczonów;Roszki-Chrzczony;Roszek-Chrzczon
Niemojek;Niemojki;Niemojka
Golianek;Golianki;Golianka
Pruszcza Gdańskiego;Pruszcz Gdański;Pruszcza Gdański
Szelejewa Pierwszego;Szelejewo Pierwsze;Szelejewa Pierwszy
Wituszy;Witusza;Witusz
Wierzchów Parzeńskich;Wierzchy Parzeńskie;Wierzch Parzeński
Małomic;Małomice;Małomica
Rogoża;Rogoż;Rogoża
Kolonii Słupi;Kolonia Słupia;Kolonia Słup
Huty Garwolińskiej;Huta Garwolińska;Hut Garwolińska
Gamerek Wielkich;Gamerki Wielkie;Gamerka Wielki
Szczkowa;Szczkowo;Szczkowa
Małego Błądzikowa;Małe Błądzikowo;Mały Błądzikowa
Nowych Komaszyc;Nowe Komaszyce;Nowy Komaszyca
Półwioska Nowego;Półwiosek Nowy;Półwioska Nowy
Krejwian;Krejwiany;Krejwian
Tuczna Trzeciego;Tuczno Trzecie;Tuczna Trzeci
Ludwinowa;Ludwinów;Ludwinowa
Buczków;Buczki;Buczek
Starego Antonina;Stary Antonin;Stary Antonina
Drzenia;Drzeń;Drzenie
Leboszowic;Leboszowice;Leboszowica
Mirostowic Górnych;Mirostowice Górne;Mirostowica Górny
Dziewkowa;Dziewków;Dziewkowa
Sulechowa;Sulechowo;Sulechów
Rogalinka;Rogalinek;Rogalinka
Kolonii Tłokowa;Kolonia Tłokowo;Kolonia Tłokowa
Dobrkowa;Dobrkowo;Dobrkowa
Targoni-Krytuł;Targonie-Krytuły;Targon-Krytuł
Orchowa;Orchowo;Orchów
Kolonii Ogródka;Kolonia Ogródek;Kolonia Ogródka
Pieńska;Pieńsk;Pieńska
Mojtyn;Mojtyny;Mojtyna
Ślizna;Ślizno;Ślizna
Skrobotowa;Skrobotowo;Skrobotowa
Prejłowa;Prejłowo;Prejłów
Kolonii Pepłówka;Kolonia Pepłówek;Kolonia Pepłówka
Starych Żochów;Stare Żochy;Stara Żoch
Olszyna;Olszyn;Olszyna
Skoraszewic;Skoraszewice;Skoraszewica
Najdziszowa;Najdziszów;Najdziszowa
Szczepiny;Szczepina;Szczepiny
Woronianian;Woroniany;Woronianian
Ligęzowa;Ligęzów;Ligęzowa
Ochrym;Ochrymy;Ochry
Helenowa Drugiego;Helenów Drugi;Helenowa Drugi
Brokęcina;Brokęcino;Brokęcina
Nowego Opola;Nowe Opole;Nowy Opole
Łupowa;Łupowo;Łupowa
Starego Widzimia;Stary Widzim;Stary Widzimia
Nowej Osusznicy;Nowa Osusznica;Nowa Osusznik
Krzeczkowa;Krzeczkowo;Krzeczkowa
Motylewa;Motylewo;Motylewa
Wojnów-Wawrzyńców;Wojny-Wawrzyńce;Wojn-Wawrzyniec
Krzeczkowy;Krzeczkowa;Krzeczkowy
Udzierzy;Udzierz;Udzierze
Korsztyna;Korsztyn;Korsztyna
Głębokiej Drogi;Głęboka Droga;Głęboka Dróg
Zaleszan;Zaleszany;Zaleszan
Małoniża;Małoniż;Małoniże
Falęcicic-Parceli;Falęcice-Parcela;Falęcicica-Parcela
Robuz;Robuzy;Robuz
Kukowa;Kuków;Kukowa
Luchowa;Luchowo;Luchów
Grabowa Nowego;Grabów Nowy;Grabowa Nowy
Kraśnicy;Kraśnica;Kraśnik
Dobiesławia;Dobiesław;Dobiesławie
Kosobudek;Kosobudki;Kosobudka
Santocka;Santocko;Santocka
Pomian;Pomiany;Pomian
Kolonii Bud;Kolonia Budy;Kolonia Buda
Wierzbic-Strupek;Wierzbice-Strupki;Wierzbica-Strupek
Cegielni-Kosewa;Cegielnia-Kosewo;Cegielnia-Kosewa
Stęszowa;Stęszów;Stęszowa
Kiełczewa Smużnego Czwartego;Kiełczew Smużny Czwarty;Kiełczewo Smużny Czwarty
Korlina;Korlino;Korlin
Gorzeszyna;Gorzeszyn;Gorzeszyna
Klonowic;Klonowice;Klonowica
Czaczowa;Czaczów;Czaczowa
Rumina;Rumin;Rumina
Łężan;Łężany;Łężan
Kolonii Bałucza;Kolonia Bałucz;Kolonia Bałucza
Starego Kiełbowa;Stary Kiełbów;Stary Kiełbowa
Józefowa-Wiktorowa;Józefów-Wiktorów;Józefowa-Wiktorowa
Niedomic;Niedomice;Niedomica
Podawców;Podawce;Podawca
Chotczy Górnej;Chotcza Górna;Chotcz Górna
Gąsiorówka;Gąsiorówko;Gąsiorówka
Chłopiej Łąki;Chłopia Łąka;Chłopa Łąk
Mościejewa;Mościejewo;Mościejewa
