Dopełniacz;Mianownik;Wynik Stemmera
Lipowy Tucholskiej;Lipowa Tucholska;Lipowy Tucholska;CAB ADACCBB 
Rutkowskich Małych;Rutkowskie Małe;Rutkowski Mała;CBA ADACCBA 
Księżych Kopaczy;Księże Kopacze;Księży Kopacz;AAEA AAABD 
Koloni Raduckiej;Kolonia Raducka;Kolon Raducka;AAADAA CBA 
Korbasów;Korbasy;Korbas;ACAAAAA 
Brzazgałów;Brzazgały;Brzazgał;ACAAAAA 
Rokosowa;Rokosowo;Rokosowa;ADAAA 
Horajskich;Horajskie;Horajski;CBA 
Sobiecina;Sobiecin;Sobiecina;ADAAA 
Owsianek;Owsianki;Owsianka;ADAB 
Beszyna;Beszyn;Beszyna;ADAAA 
Starych Leśnych Bohater;Stare Leśne Bohatery;Stara Leśne Bohater;CAA CAB AAAAAA 
Jerzykowic Wielkich;Jerzykowice Wielkie;Jerzykowica Wielki;ADACABB CBA 
Koziarek;Koziarki;Koziarka;ADAB 
Czechla;Czechel;Czechla;ADACBAA 
Biadek;Biadki;Biadek;AAAAB 
Kromnowa Nadwiślańskiego;Kromnów Nadwiślański;Kromnowa Nadwiślański;ADAAA CBA 
Skrzycznego;Skrzyczne;Skrzyczny;CAB 
Kolonii Piecucuch;Kolonia Piecuchy;Kolonia Piecucuch;ADACBAA ACAABB 
Gabryelina-Chylic;Gabryelin-Chylice;Gabryelina-Chylica;ADAAA ADACABB 
Wiórów;Wióry;Wiór;ACAABAA 
Kapic Starych;Kapice Stare;Kapic Stara;ABAAAB CAA 
Ciechniowa;Ciechniów;Ciechniowa;ADACCAA 
Bogusławek Dużych;Bogusławki Duże;Bogusławka Duży;ADAB AAEA 
Boguszyc Małych;Boguszyce Małe;Boguszyca Mała;ADACABB ADACCBA 
Przyrówka;Przyrówko;Przyrówka;ADAB 
Babiaków;Babiaki;Babiak;ACABBA 
Machula;Machul;Machula;BDA 
Wierszyna;Wierszyno;Wierszyn;ACAABAA 
Czerniejowa;Czerniejów;Czerniejowa;CAB 
Truszek-Pator;Truszki-Patory;Truszka-Pator;ADAB AAACAAAB 
Witryn;Witryny;Witryna;ADAAA 
Widonia;Widoń;Widonia;ADACBAA 
Pawłowa-Gór;Pawłowo-Góry;Pawłów-Gór;ABABAAA ACAAAAA 
Uścianka;Uścianek;Uścianka;ADAB 
Starorypina Prywatnego;Starorypin Prywatny;Starorypina Prywatny;ADAAA CAB 
Artycha;Artych;Artycha;ADAAA 
Gromalów;Gromale;Gromal;ACACACB 
Ciebłowic Dużych;Ciebłowice Duże;Ciebłowica Duży;ADACABB AAEA 
Ząbia;Ząbie;Ząbia;ADACBAA 
Drewnik;Drewniki;Drewnik;ACABBA 
Gilowa;Gilów;Gilowa;CAB 
Trzebieszowa Drugiego;Trzebieszów Drugi;Trzebieszowa Drugi;ADACCAA CBA 
Gardyn-Leśniczówki;Gardyny-Leśniczówka;Gardyna-Leśniczówka;ADAAA ADAB 
Golikowa;Golikowo;Golikowa;ADACCAA 
Osiedla Markiewek;Osiedle Markiewki;Osiedle Markiewka;BDA ADAB 
Podsokolnego;Podsokolne;Podsokolny;CAB 
Ząbina;Ząbin;Ząbina;ADAAA 
Gulina;Gulin;Gulina;ADAAA 
Mularzowa;Mularzów;Mularzowa;ADACCAA 
Chawłowa;Chawłowo;Chawłów;ABABAAA 
Kolonii Skrzeszewa;Kolonia Skrzeszew;Kolonia Skrzeszewo;ADACBAA AEAAAB 
Matuszowic;Matuszowice;Matuszowica;ADACABB 
Latowic;Latowice;Latowica;ADACABB 
Szrotowa;Szrotowo;Szrotowa;CAB 
Niemarzyna;Niemarzyn;Niemarzyna;AABCBAA 
Wyskoci Małej;Wyskoć Mała;Wyskocie Mała;AGCC CAB 
Osiedla Marysieńki;Osiedle Marysieńki;Osiedle Marysieniek;BDA ACABBA 
Srokowa;Srokowo;Srokowa;CAB 
Barzkowic;Barzkowice;Barzkowica;ADACABB 
Bierwichy;Bierwicha;Bierwich;ACAAAB 
Sadkowa-Kolonii;Sadków-Kolonia;Sadkowa-Kolonia;CAB ADACBAA 
Stawów Monowskich;Stawy Monowskie;Staw Monowski;ACAAAAA CBA 
Zakrzewa Kościelnego;Zakrzewo Kościelne;Zakrzewo Kościelny;AEAAAB CAB 
Tablewa;Tablewo;Tablewa;ADAAA 
Śledzianowa;Śledzianów;Śledzianowa;ADACCAA 
Żybury;Żybura;Żybur;ACAAAAA 
Olimpiowa;Olimpiów;Olimpiowa;ADACCAA 
Florentynowa;Florentynowo;Florentynowa;CAB 
Mursku;Mursk;Mursko;AEAAAA 
Przecławic;Przecławice;Przecławica;ADACABB 
Nowego Olesieśca;Nowy Olesiec;Nowy Olesiesiec;CAB ABAAAB 
Lipinek Szlacheckich;Lipinki Szlacheckie;Lipinka Szlachecki;ADAB CBA 
Maciejka;Maciejek;Maciejka;ADAB 
Fanianowa;Fanianowo;Fanianowa;ADACCAA 
Osiedla Kanonierów;Osiedle Kanonierów;Osiedle Kanonier;BDA AAACAAAB 
Krów;Krowy;Kr;ACAAAAA 
Zastawy;Zastawa;Zastaw;ACAAAAA 
Zajączkowa-Hub;Zajączkowo-Huby;Zajączkowa-Hub;CAB ACAAAAA 
Ogrodnicków;Ogrodnicy;Ogrodnick;ACABA 
Białki Tatrzańskiej;Białka Tatrzańska;Białek Tatrzańska;ACABA ADACCBB 
Jasienieńca Północnego;Jasieniec Północny;Jasienieniec Północny;ACACBC CAB 
Wybranowa za Wisłą;Wybranowo za Wsią;Wybranowa ze Wisła;ADACCAA AEBAA ADAAA 
Morzów;Morze;Morz;AAABAB 
Jastrowa;Jastrowo;Jastrowa;ADACCAA 
Brzegów Małych;Brzegi Małe;Brzeg Mała;ACABA ADACCBA 
Ługów-Radeł;Ługi-Radły;Ług-Radło;ACABA AEAAAB 
Małych Borków;Małe Borki;Mała Borek;ADACCBA ACABBA 
Rokszyc Drugich;Rokszyce Drugie;Rokszyca Drugie;ADACABB AGCF 
Cisowego Działu;Cisowy Dział;Cisowe Dział;AEBBB ACAAAAA 
Słonej Przyszłości;Słoneczna Przyszłość;Słona Przyszłość;CAB ADCCA 
Ogrodnicy;Ogrodnica;Ogrodnik;AAACBA 
Pogroszyna;Pogroszyn;Pogroszyna;ADAAA 
Moczydeł-Stanisławowiąt;Moczydły-Stanisławowięta;Moczydło-Stanisławowię;AEAAAB AECA 
Hołubki;Hołubka;Hołubek;ACABBA 
Najatek;Najatki;Najatka;ADAB 
Nowych Święcicic;Nowe Święcice;Nowy Święcicica;CAB ADACABB 
Wisielówki;Wisielówka;Wisielówki;AGBA 
Nadułek-Parceli;Nadułki-Parcele;Nadułka-Parcela;ADAB ADACBABA 
Mieczek-Ziemaków;Mieczki-Ziemaki;Mieczka-Ziemak;ADAB ABAC 
Piotrowa-Trojan;Piotrowo-Trojany;Piotrowa-Trojan;ADACCAA ACAABAA 
Łubcza;Łubcze;Łubcz;ACACBBA 
Tłumaczówka;Tłumaczówek;Tłumaczówka;ADAB 
Pacówek;Pacówki;Pacówka;ADAB 
Cybulic;Cybulice;Cybulica;ADACABB 
Jabłonki;Jabłonka;Jabłonek;ACABBA 
Jabłonek;Jabłonki;Jabłonka;ADAB 
Chronowa Dolnego;Chronów Dolny;Chronowa Dolny;ADACCAA CAB 
Jeleniego Rogu;Jeleni Róg;Jeleni Rog;AAFC AAACBA 
Trzeciej Ulicy;Trzecia Ulica;Trzeca Ulica;ADACCBB ADACABB 
Pod Skały;Pod Skały;Poda Skała;ADAAA ADAAA 
Orliny Dużej;Orlina Duża;Orlin Duża;ABABAAA ADACCBA 
Krzywych Dębów;Krzywe Dęby;Krzywa Dąb;CAB ACAAAAA 
Kolonii Zagajowa;Kolonia Zagajów;Kolonia Zagajowa;ADACBAA CAB 
Załuża;Załuże;Załuża;ADACABB 
Kamienia Małego;Kamień Mały;Kamienie Mały;AEBAA CAB 
Gojków;Gojki;Gojek;AAADBA 
Małkowa Nownego;Małków Nowy;Małkowa Nowny;CAB CAB 
Sumina Północnego;Sumin Północny;Sumina Północny;ADAAA CAB 
Nowej Niespuszy;Nowa Niespusza;Nowa Niespusz;ADACCAA ACACBBA 
Ruli;Rule;Rula;ADACBABA 
Kolonii Fastów;Kolonia Fasty;Kolonia Fast;ADACBAA ACAAAAA 
Walidrogów;Walidrogi;Walidróg;ABAC 
Sieradowic Drugich;Sieradowice Drugie;Sieradowica Drugie;ADACABB AGCF 
Wojtaszków;Wojtaszki;Wojtaszek;ABAC 
Stannowa;Stannowo;Stannowa;ADAAA 
Wydartowa-Charty;Wydartowo-Charta;Wydartowa-Chart;CAB ACAAAAA 
Natolina;Natolin;Natolina;ADAAA 
Górkowa;Górkowo;Górkowa;CAB 
Zajączek Pierwszych;Zajączki Pierwsze;Zajączek Pierwsza;ABAC CAB 
Ciepielówki;Ciepielówka;Ciepielówki;AGBA 
Łączka;Łączyk;Łączka;ADAB 
Łączyna;Łączyn;Łączyna;ADAAA 
Subków Wybudowania Pierwszego;Subkowy Wybudowanie Pierwsze;Subek Wybudowanie Pierwszy;ACABBA AEBAA CAB 
Gołaszewa;Gołaszew;Gołaszewo;AEAAAB 
Bogdanowa;Bogdanów;Bogdanowa;ADACCAA 
Modrzejowic;Modrzejowice;Modrzejowica;ADACABB 
Łopatów;Łopaty;Łopata;AABDAA 
Gajówki Lipniaka;Gajówka Lipniak-Majorat;Gajówki Lipniak;ACABBA 
Zabukówcy;Zabukówce;Zabukówca;AABCBB 
Kłębowa;Kłębowo;Kłębowa;CAB 
Ujazdowa;Ujazdowo;Ujazdowa;ADAAA 
Wolbromia;Wolbrom;Wolbromia;ADACBAA 
Gradowici;Gradowić;Gradowita;AABDAA 
Hermanówki;Hermanówka;Hermanówki;AGBA 
Pod Pastwisko;Pod Pastwisko;Poda Pastwisko;ADAAA AEAAAA 
Kolonii Kanigowa;Kolonia Kanigowo;Kolonia Kanigowa;ADACBAA CAB 
Rudy-Zagród;Ruda-Zagrody;Ruda-Zagroda;ADAAA ADAAA 
Brześc;Brześce;Brześc;ACACBC 
Ludowa Polskiego;Ludów Polski;Ludowa Polski;ADAAA CBA 
Kolonii Żeber;Kolonia Żebry-Chudek;Kolonii Żebro;AEAAAB 
Sroczych Gór;Srocze Góry;Sroczy Gór;AAEB ACAAAAA 
Stojkówka;Stojkówko;Stojkówka;ADAB 
Łowęcina;Łowęcin;Łowęcina;ADAAA 
Roztoków;Roztoki;Roztok;ACABBA 
Dargosławia;Dargosław;Dargosławie;AEBAC 
Młoszówka;Młoszówek;Młoszówka;ADAB 
Kolonii Woli Siennickiej;Kolonia Wola Siennicka;Kolonia Wol Siennicka;ADACBAA ACACAA CBA 
Osiedla Nałkowskich;Osiedle Nałkowskich;Osiedle Nałkowski;BDA CBA 
Konradowa;Konradów;Konradowa;CAB 
Woli Kalinowskiej;Wola Kalinowska;Wol Kalinowska;ACACAA ADACCBB 
Pokrzywek;Pokrzywki;Pokrzywka;ADAB 
Osiedla przy Młynie;Osiedle przy Młynie;Osiedle prz Młyn;BDA AAABD ACAABAA 
Sobiekurowa;Sobiekurów;Sobiekurowa;ADACCAA 
Rekiców;Rekicy;Rekic;ACACACB 
Kolonii Ciosanieńca;Kolonia Ciosaniec;Kolonia Ciosanieniec;ADACBAA ACACBC 
Besiekierza Nawojowego;Besiekierz Nawojowy;Besiekierz Nawojowe;ACACBBA AEBBB 
Falmirowic;Falmirowice;Falmirowica;ADACABB 
Żujowego Potoku;Żujowy Potok;Żujowe Potok;AEBBB ACABA 
Przedtocza;Przedtocze;Przedtocz;ABAAC 
Jabłkówka;Jabłkówko;Jabłkówka;ADAB 
Do Plenia;Do Plenia;Da Plenie;ADAB AEBAA 
U Piły;U Piły;U Piła;AEBAA ADAAA 
Gromadna;Gromadno;Gromadna;ADACCBA 
Osiedla Kopy;Osiedle Kopa;Osiedle Kop;BDA ACAAAAA 
Grabowa-Pola;Grabowo-Pole;Grabowa-Pola;CAB ADACBAA 
Pod Traktem;Pod Traktem;Poda Trakt;ADAAA ACAAAAA 
Młota;Młot;Młota;ADAAA 
Osiedla Jana Brożka;Osiedle Jana Brożka;Osiedle Jan Brożek;BDA AAADAA ABAC 
Wierchów;Wierchy;Wierch;ACAAAB 
Grabar;Grabary;Grabar;ACAAAAA 
Koślawego;Koślawe;Koślawy;CAB 
Grąbkowa DrugKolonii;Grąbkowo-Kolonia Druga;Grąbkowa DrugKolonia;ADACBAA 
Koniszek;Koniszki;Koniszek;ADAB 
Dużych Piasków;Duże Piaski;Duży Piasek;AAEA AGBB 
Gołocicic;Gołocice;Gołocicica;ADACABB 
Podola Drugiego;Podole Drugie;Podola Drugi;ADACBAA CBA 
Mikołajewic-Kolonii;Mikołajewice-Kolonia;Mikołajewica-Kolonia;ADACABB ADACBAA 
Kolonii Burchat;Kolonia Burchaty;Kolonia Burchat;ADACBAA ACAAAAA 
Czernik;Czerniki;Czernik;ACABBA 
Rostek-Daćbogów;Rostki-Daćbogi;Rostka-Daćbóg;ADAB AAAAAB 
Klusajn;Klusajny;Klusajn;ACAAAAA 
Nietuliska Dużego;Nietulisko Duże;Nietulisko Duży;AEAAAA AAEA 
Młynarki;Młynarka;Młynarek;ABAC 
Otaląży Górnej;Otaląż Górna;Otaląży Górna;AAEA ADACCBA 
Brynka;Brynek;Brynka;ADAB 
Bolkowa;Bolkowo;Bolkowa;ADAAA 
Kolonii za Wodą;Kolonia za Wodą;Kolonia ze Woda;ADACBAA AEBAA ADAAA 
Ulasek Stamirowskich;Ulaski Stamirowskie;Ulasek Stamirowski;ADAB CBA 
Szczawina Borowego;Szczawin Borowy-Wieś;Szczawina Borowy;CAB 
Pełpina;Pełpin;Pełpina;ADAAA 
Równopola;Równopole;Równopola;ADACBAA 
Szyłajni;Szyłajnie;Szyłajnia;ADACBAA 
Kacików;Kaciki;Kacik;ACABA 
W Borek;W Borek;W Borka;AEBAA ADAB 
Ciśniawów;Ciśniawy;Ciśniaw;ACAAAAA 
Niwisk Górnych;Niwiska Górne;Niwisko Górny;AEAAAA AAEC 
Rzeszotar;Rzeszotary;Rzeszotara;ADAAA 
Niesiołowic;Niesiołowice;Niesiołowica;ADACABB 
Pod Łysą Górą;Pod Łysą Górą;Poda Łysa Góra;ADAAA ADAAA ADAAA 
Za Mostkiem;Za Mostkiem;Ze Mostek;AEBAA ACABBA 
Sytów;Syty;Syt;ACAAAAA 
Ostrożan-Kolonii;Ostrożany-Kolonia;Ostrożan-Kolonia;ABABAAA ADACBAA 
Otnogi;Otnoga;Otnóg;ABAC 
Olecka;Olecko;Olecek;ACABBA 
Gołąbkowic;Gołąbkowice;Gołąbkowica;ADACABB 
Rentyn;Rentyny;Rentyna;ADAAA 
Woli Rasztowskiej;Wola Rasztowska;Wol Rasztowska;ACACAA ADACCBB 
Teniatysk;Teniatyska;Teniatysko;AEAAAA 
Kubianowa;Kubianowo;Kubianowa;ADACCAA 
Kopci;Kopcie;Kopeć;BBCA 
Na Kolonię;Na Kolonię;Ne Kolonia;AEBAA ADACBAA 
Zaolszan;Zaolszany;Zaolszan;ACAAAAA 
Agnieszkowa;Agnieszkowo;Agnieszkowa;CAB 
Kaliskiego Przedmieścia;Kaliskie Przedmieście;Kaliski Przedmieście;CBA AEBAA 
Gajówki Kałkowa;Gajówka Kałków;Gajówka Kałkowa;ADAB CAB 
Kolonii Wrzeszczowa;Kolonia Wrzeszczów;Kolonia Wrzeszczowa;ADACBAA ADACCAA 
Starężynka;Starężynek;Starężynka;ADAB 
Namyślina-Tartaku;Namyślin-Tartak;Namyślina-Tartak;ADAAA ACABBA 
Kosztowa;Kosztowo;Kosztowa;CAB 
Jakaci Borowej;Jakać Borowa;Jakat Borowa;AAADAA ADACCAA 
Zielonki;Zielonki;Zielonka;ADAB 
Poddubisia;Poddubisie;Poddubisia;ADACBBB 
Hieronimowa;Hieronimowo;Hieronimowa;ADAAA 
Zgagowa-Wsi;Zgagowo-Wieś;Zgagowa-Ws;CAB AAADAA 
Zakrzewskiej Woli;Zakrzewska Wola;Zakrzewska Wol;ADACCBB ACACAA 
Rąbinka;Rąbinko;Rąbinka;ADAB 
Sztumskiej Wsi;Sztumska Wieś;Sztumska Ws;ADACCBB AAADAA 
Krucza;Krucz;Krucza;ADACABB 
Rychułda;Rychułd;Rychułda;ADAAA 
Włodzic Wielkich;Włodzice Wielkie;Włodzica Wielki;ADACABB CBA 
Bynowa;Bynowo;Bynowa;CAB 
Czajczyna;Czajczyn;Czajczyna;ADAAA 
Giżyna-Osady;Giżyn-Osada;Giżyna-Osada;ADAAA ADAAA 
Żernik Wrocławskich;Żerniki Wrocławskie;Żernik Wrocławski;ACABBA CBA 
Przęsławka;Przęsławek;Przęsławka;ADAB 
Kolonii Kowali;Kolonia Kowala;Kolonia Kowal;ADACBAA ABAABA 
Kolonii Kowali;Kolonia Kowale;Kolonia Kowal;ADACBAA ABAABA 
Starych Czapli;Stare Czaple;Stara Czapla;CAA CBB 
Zakałcza Wielkiego;Zakałcze Wielkie;Zakałcz Wielki;ACACBBA CBA 
Raciąża-Piasków;Raciąż-Piaski;Raciąża-Piasek;ADACABB AGBB 
Jedlisk;Jedliska;Jedlisko;AEAAAA 
Nowych Sobanic;Nowe Sobanice;Nowy Sobanica;CAB ADACABB 
Turobowic;Turobowice;Turobowica;ADACABB 
Arbas;Arbasy;Arbas;ACAAAAA 
Weremowic;Weremowice;Weremowica;ADACABB 
Korniaktowa Północnego;Korniaktów Północny;Korniaktowa Północny;CAB CAB 
Jagłowa;Jagłowo;Jagłów;ABABAAA 
Malanówka;Malanówko;Malanówka;ADAB 
Chałup;Chałupy;Chałupa;ADAAA 
Kolonii Kowalowiec;Kolonia Kowalowce;Kolonia Kowalowiec;ADACBAA AAACBA 
Chociwia Łasków;Chociw Łaski;Chociwie Łasek;AEBAC ACABA 
Rzyckiego;Rzyckie;Rzycki;CBA 
Mroczek-Stylongów;Mroczki-Stylongi;Mroczek-Stylong;ACABBA ABAC 
Kaszówka;Kaszówek;Kaszówka;ADAB 
Duba;Dub;Duba;ADAAA 
Zarajka;Zarajek;Zarajka;ADAB 
Posady Jaśliskiej;Posada Jaśliska;Posad Jaśliska;AGAB ADACCBB 
Małoszek;Małoszki;Małoszek;ADAB 
Kolonii Przybysławic;Kolonia Przybysławice;Kolonia Przybysławica;ADACBAA ADACABB 
Przedmieścia Babickiego;Przedmieście Babickie;Przedmieście Babicki;AEBAA CBA 
Osiedla Małego;Osiedle Małe;Osiedle Mały;BDA CAB 
Osiedla Beskidzkiego;Osiedle Beskidzkie;Osiedle Beskidzki;BDA CBA 
Więcławic;Więcławice;Więcławica;ADACABB 
Woli Pawłowskiej;Wola Pawłowska;Wol Pawłowska;ACACAA ADACCBB 
Mysiar;Mysiary;Mysiara;ADAAA 
Na Kolonii;Na Kolonii;Ne Kolonia;AEBAA ADACBAA 
Wołodzia;Wołodź;Wołodzie;AEBAC 
Dzierżaw Wielkich;Dzierżawy Wielkie;Dzierżawa Wielki;BBCA CBA 
Gwoździan;Gwoździany;Gwoździan;ACAAAAA 
Od Wygonu;Od Wygonu;Od Wygon;ACAAAAA ACAAAAA 
Kolonii Waliszewic;Kolonia Waliszewice;Kolonia Waliszewica;ADACBAA ADACABB 
Bornit;Bornity;Bornit;ACAAAAA 
Niwy Schodzieńskiej;Niwa Schodzieńska;Niwus Schodzieńska;ACAAAAA ADACCBB 
Chrzana;Chrzan;Chrzana;CAB 
Mystkowic Małych;Mystkowice Małe;Mystkowica Mała;ADACABB ADACCBA 
Barcicic Rososkich;Barcice Rososkie;Barcicica Rososki;ADACABB CBA 
Kolonii Bielówka;Kolonia Bielówek;Kolonia Bielówka;ADACBAA ADAB 
Białachowa;Białachowo;Białachów;ACAABAA 
Mian;Miany;Mian;ACAAAAA 
Kolonii Jamin;Kolonia Jaminy;Kolonia Jamina;ADACBAA ADAAA 
Leśniczówki Trzebiatowa;Leśniczówka Trzebiatów;Leśniczówka Trzebiatow;ADAB ACAABAA 
Topołowy;Topołowa;Topołów;ACAAAAA 
Krzczonowa-Kolonii;Krzczonów-Kolonia;Krzczonowa-Kolonia;CAB ADACBAA 
U Łączki;U Łączki;U Łączka;AEBAA ADAB 
Gliśna Wielkiego;Gliśno Wielkie;Gliśna Wielki;ADAAA CBA 
Hruszniewa-Ukazów;Hruszniew-Ukazy;Hruszniewa-Ukaz;ADAAA ACAAAAA 
Kruszewa;Kruszew;Kruszewo;AEAAAB 
Pulczynowa;Pulczynów;Pulczynowa;CAB 
Wilkoszyc;Wilkoszyce;Wilkoszyca;ADACABB 
Łosi-Dołęg;Łosie-Dołęgi;Łos-Dołęg;AAADAA ACABA 
Chodorów;Chodory;Chodór;ACAAAAA 
Dodowa;Dodów;Dodowa;ADAAA 
Grotnik;Grotniki;Grotnik;ACABBA 
Kuczek-Pólka;Kuczki-Pólko;Kuczek-Pólka;ADAB ADAB 
Reformy Pierwszej;Reforma Pierwsza;Reformy Pierwsza;ADAAA CAB 
Starogub;Staroguby;Staroguba;BBCA 
Sulechówka;Sulechówko;Sulechówka;ADAB 
Aksmanic;Aksmanice;Aksmanica;ADACABB 
Sulejowa;Sulejów;Sulejowa;CAB 
Okoniewa;Okoniewo;Okoniewa;ADAAA 
Orłowa Pierwszego;Orłowo Pierwsze;Orłów Pierwszy;ABABAAA CAB 
Czerwienieńca;Czerwieniec;Czerwienieniec;ACACBC 
Bortatycz-Kolonii;Bortatycze-Kolonia;Bortatycz-Kolonia;ADCAB ADACBAA 
Młodowic;Młodowice;Młodowica;ADACABB 
Kulic;Kulice;Kulica;ADACABB 
Śledziówki;Śledziówka;Śledziówki;ADAB 
Wajsznor;Wajsznory;Wajsznora;ADAAA 
Kobylan;Kobylany;Kobylan;ACAAAAA 
Działów Dębskich;Działy Dębskie;Dział Dębski;ACAAAAA CBA 
Stoków;Stoki;Stok;ACABA 
Dzbanic;Dzbanice;Dzbanica;ADACABB 
Osip-Lepertowizny;Osipy-Lepertowizna;Osipa-Lepertowizna;ADAAA ADAAA 
Witowiczek;Witowiczki;Witowiczka;ADAB 
Głupczowa;Głupczów;Głupczowa;ADACCAA 
Ochojna Dolnego;Ochojno Dolne;Ochojna Dolny;ADAAA CAB 
Erazmowa;Erazmów;Erazmowa;ADAAA 
Wybudowania pod Kęsowo;Wybudowanie pod Kęsowo;Wybudowanie poda Kęsowa;AEBAA ADAAA ADAAA 
Kolonii Ossówna;Kolonia Ossówno;Kolonia Ossówna;ADACBAA ADAAA 
Osiedlnii Samsonowicza;Osiedle Samsonowicza;Osiedlnia Samsonowicz;ADACBAA AAABAB 
Janiszkowic;Janiszkowice;Janiszkowica;ADACABB 
Łukowskich Hub;Łukowskie Huby;Łukowski Hub;CBA ACAAAAA 
Popieski;Popieska;Popiesek;ABAC 
Felcyna;Felcyn;Felcyna;ADAAA 
Dusznik-Zdroju;Duszniki-Zdrój;Dusznik-Zdrój;AAACBA ACACACB 
Ryna Małego;Ryn Mały;Ryna Mały;ADAAA CAB 
Zacharzowa;Zacharzów;Zacharzowa;ADACCAA 
Starej Iwiczny;Stara Iwiczna;Stara Iwiczny;CAA CAB 
Lusławic;Lusławice;Lusławica;ADACABB 
Pod Rolą;Pod Rolą;Poda Rola;ADAAA ADACBAA 
Poćwiardowa;Poćwiardowo;Poćwiardowa;ADAAA 
Plewna;Plewno;Plewna;ADAAA 
Dręszewa-Gór;Dręszew-Góry;Dręszewo-Gór;AEAAAB ACAAAAA 
Samorządki;Samorządka;Samorządki;AGBB 
Samorządek;Samorządki;Samorządek;ACABA 
Lipia Śląskiego;Lipie Śląskie;Lipia Śląski;ADACBAA CBA 
Nad Wisłą;Nad Wisłą;Nada Wisła;ADAAA ADAAA 
Rajca Poduchownego;Rajec Poduchowny;Rajca Poduchowny;AABCBB CAB 
Bodakowej Drogi;Bodakowa Droga;Bodakowa Dróg;CAB ACABA 
Leśniczówki Kabach;Leśniczówka Kabachy;Leśniczówka Kab;ADAB ACAAAAA 
Połowy;Połowa;Połów;ACAAAAA 
Osiedla Nikosa Belojannisa;Osiedle Nikosa Belojannisa;Osiedle Nikos Belojannis;BDA AAADAA ABABAAA 
Drelowa;Drelów;Drelowa;CAB 
Brzosów;Brzosy;Brzos;ACAAAAA 
Mirca-Korzonka;Mirzec-Korzonek;Mirca-Korzonek;AABCBB ACABBA 
Golemek;Golemki;Golemka;ADAB 
Ostrów-Cukrowni;Ostrowy-Cukrownia;Oster-Cukrownia;ACAAAAA ADACBAA 
Wodzina Majorackiego;Wodzin Majoracki;Wodzina Majoracki;ADAAA CBA 
Dronowych Niw;Dronowe Niwy;Dronowa Niwo;ADACCAA AEAAAB 
Kujat;Kujaty;Kujata;ADAAA 
Balcerowa;Balcerów;Balcerowa;ADACCAA 
Goszowa;Goszów;Goszowa;ADACCAA 
Kręćkowa Poświętnego;Kręćkowo Poświętne;Kręćkowa Poświętny;CAB CAB 
U Wiechcia;U Wiechcia;U Wiecheć;AEBAA ACACBAA 
Kolonii Pątnowa;Kolonia Pątnów;Kolonia Pątnowa;ADACBAA ADAAA 
Rychlinka;Rychlinek;Rychlinka;ADAB 
Dejów;Deje;Dej;ACACACB 
Rogóźna Pierwszego;Rogóźno Pierwsze;Rogóźna Pierwszy;ADACCBA CAB 
Krakówka;Krakówek;Krakówka;ADAB 
Drążdżewa-Kujaw;Drążdżewo-Kujawy;Drążdżewa-Kujawa;ADAAA ADAAA 
Bachorchorc;Bachorce;Bachorchorc;ACACBC 
Karczmówki;Karczmówka;Karczmówki;ADAB 
Pod Bieździedzą;Pod Bieździedzą;Poda Bieździedza;ADAAA ADACABB 
Osowi;Osowia;Os;ACAAAAA 
Obręczycy-Czworaków;Obręczyca-Czworaki;Obręczyk-Czworaki;AAACBA AGBB 
Janowic Poduszowskich;Janowice Poduszowskie;Janowica Poduszowski;ADACABB CBA 
Osiedla Warszawskiego;Osiedle Warszawskie;Osiedle Warszawski;BDA CBA 
Łowiszowa;Łowiszów;Łowiszowa;ADACCAA 
Sławkowa;Sławkowo;Sławkowa;CAB 
Makowa-Gaju;Maków-Gaj;Makowa-Gaj;CAB ACACACB 
Jankowic;Jankowice;Jankowica;ADACABB 
Ryńskiego;Ryńskie;Ryński;CBA 
Łukawy Kościelnej;Łukawa Kościelna;Łukaw Kościelna;ACAABAA CAB 
Przeradza;Przeradz;Przeradza;ADACAA 
Grazym;Grazymy;Grazy;AAEB 
Wilczej Góry;Wilcza Góra;Wilcza Gór;CAB ACAAAAA 
Lizaw;Lizawy;Lizawa;ADAAA 
Ku Góreczkom;Ku Góreczkom;Ke Góreczka;AEBAA ADAB 
Szewcowa;Szewcowo;Szewcowa;ADACCAA 
Osiedla Lotników;Osiedle Lotników;Osiedle Lotnik;BDA AAACBA 
Małego Lipia;Małe Lipie;Mały Lipia;CAB ADACBAA 
Brodów-Parceli;Brody-Parcele;Bród-Parcela;ACAAAAA ADACBABA 
Kolonii Szymanek;Kolonia Szymanki;Kolonia Szymanka;ADACBAA ADAB 
Boraszyc Wielkich;Boraszyce Wielkie;Boraszyca Wielki;ADACABB CBA 
Krótkiego Konieńca;Krótki Koniec;Krótko Konieniec;CCA ACACBC 
Kolonii Szyman;Kolonia Szymany;Kolonia Szyman;ADACBAA AAADAA 
Kolonii Półkotów;Kolonia Półkoty;Kolonia Półkot;ADACBAA ACAAAAA 
Kijanic;Kijanice;Kijanica;ADACABB 
Pod Wysokie;Pod Wysokie;Poda Wysoka;ADAAA ADACCBB 
Bloków;Bloki;Blok;ACABA 
Podlesia Wschodnigo;Podlesie Wschodnie;Podleś Wschodniga;AAABAB ADAB 
Sopieszyna-Wybudowania;Sopieszyno-Wybudowanie;Sopieszyna-Wybudowanie;ADAAA AEBAA 
