Dopełniacz;Mianownik;Wynik Stemmera
Majdanu Kosowskiego;Majdan Kosowski;Majdan Kosowski;ACAAAAA CBA 
Nowego Ramuka;Nowy Ramuk;Nowy Ramuk;CAB ABAC 
Wilczaka;Wilczak;Wilczak;ABAC 
Boguchwały;Boguchwała;Boguchwała;ADAAA 
Smolcówki;Smolcówka;Smolcówka;ADAB 
Podlipki;Podlipka;Podlipka;ADAB 
Rogowszczyzny;Rogowszczyzna;Rogowszczyzna;ADAAA 
Tyrkówki;Tyrkówka;Tyrkówka;ADAB 
Zachatki;Zachatka;Zachatka;ADAB 
Karzniczki;Karzniczka;Karzniczka;ADAB 
Podwłosnosia;Podwłosnosie;Podwłosnosie;AEBAC 
Kolonii Trękusa;Kolonia Trękus;Kolonia Trękus;ADACBAA AAADAA 
Kolonii Glanowskiej;Kolonia Glanowska;Kolonia Glanowska;ADACBAA ADACCBB 
Jerysiówki;Jerysiówka;Jerysiówka;ADAB 
Michałkowia;Michałkowie;Michałkowie;AEBAC 
Krzemienicy;Krzemienica;Krzemienica;ADACABB 
Nowej Kościelnicy;Nowa Kościelnica;Nowa Kościelnica;ADACCAA ADACABB 
Brzezimierza;Brzezimierz;Brzezimierz;ACACBBA 
Kolonii Suskiej;Kolonia Suska;Kolonia Suska;ADACBAA ADACCBB 
Szwarcowizny;Szwarcowizna;Szwarcowizna;ADAAA 
Śmicza;Śmicz;Śmicz;AAABAB 
Wapniarni Pierwszej;Wapniarnia Pierwsza;Wapniarnia Pierwsza;ADACBAA CAB 
Kraszewa;Kraszewo;Kraszewo;AEAAAB 
Zdziechowa Nowego;Zdziechów Nowy;Zdziechów Nowy;ACAABAA CAB 
Odrzycy;Odrzyca;Odrzyca;ADACABB 
Szewa;Szewo;Szewo;AEAAAB 
Kiepkowia;Kiepkowie;Kiepkowie;AEBAC 
Borku Klimontowskiego;Borek Klimontowski;Borek Klimontowski;ACABBA CBA 
Majdanu Zahorodyńskiego;Majdan Zahorodyński;Majdan Zahorodyński;ACAAAAA CBA 
Rydzyny;Rydzyna;Rydzyna;ADAAA 
Chlastówki;Chlastówka;Chlastówka;ADAB 
Muniny-Kolei;Munina-Kolej;Munina-Kolej;ADAAA AGCC 
Brandysówki;Brandysówka;Brandysówka;ADAB 
Czopowej;Czopowa;Czopowa;CAB 
Ciszycy Przewozowej;Ciszyca Przewozowa;Ciszyca Przewozowa;ADACABB ADACCAA 
Ziętkowej Górnej;Ziętkowa Górna;Ziętkowa Górna;CAB ADACCBA 
Łęcznowoli;Łęcznowola;Łęcznowola;ADACBAA 
Grąbca;Grąbiec;Grąbiec;ACACBC 
Migacza;Migacz;Migacz;ACACBBA 
Rogowcówki;Rogowcówka;Rogowcówka;ADAB 
Wólki Bonieckiej;Wólka Boniecka;Wólka Boniecka;ADAB CBA 
Baniochy;Baniocha;Baniocha;ADAAA 
Morycka;Morycek;Morycek;ACABBA 
Golakówki;Golakówka;Golakówka;ADAB 
Starej Rossochy;Stara Rossocha;Stara Rossocha;CAA ADAAA 
Brzoskwini;Brzoskwinia;Brzoskwinia;ADACBABA 
Iwonicza;Iwonicz;Iwonicz;AAABAB 
Podzaborowia;Podzaborowie;Podzaborowie;AEBAC 
Rezerwy;Rezerwa;Rezerwa;ADAAA 
Szatkowizny;Szatkowizna;Szatkowizna;ADAAA 
Dalnego Lasu;Dalny Las;Dalny Las;CAB ACAAAAA 
Uniszowej;Uniszowa;Uniszowa;ADACCAA 
Wybudowy;Wybudowa;Wybudowa;ADAAA 
Litoborka;Litoborek;Litoborek;ACABBA 
Szlamowia;Szlamowie;Szlamowie;AEBAC 
Łoskonia;Łoskoń;Łoskoń;AAABCA 
Kolonii Żurawi;Kolonia Żurawie;Kolonia Żurawie;ADACBAA CBB 
Jeleniej Doliny;Jelenia Dolina;Jelenia Dolina;ADACCBB ADAAA 
Dąbrowicy Małej;Dąbrowica Mała;Dąbrowica Mała;ADACABB CAB 
Siwej Doliny;Siwa Dolina;Siwa Dolina;ADACCAA ADAAA 
Pniewskiej Kolonii;Pniewska Kolonia;Pniewska Kolonia;ADACCBB ADACBAA 
Nętna;Nętno;Nętno;AEAAAB 
Jachimowizny;Jachimowizna;Jachimowizna;ADAAA 
Rachelówki;Rachelówka;Rachelówka;ADAB 
Kolonii Miłkowskiej;Kolonia Miłkowska;Kolonia Miłkowska;ADACBAA ADACCBB 
Cielechowizny;Cielechowizna;Cielechowizna;ADAAA 
Kamienicy-Majątku;Kamienica-Majątek;Kamienica-Majątek;ADACABB ACABA 
Gatki;Gatka;Gatka;ADAB 
Kuczówki;Kuczówka;Kuczówka;ADAB 
Grochowca;Grochowiec;Grochowiec;ACACBC 
Mirkówki;Mirkówka;Mirkówka;ADAB 
Października;Październik;Październik;ACABBA 
Jagłowca;Jagłowiec;Jagłowiec;ABAAAB 
Kolonii Lusławskiej;Kolonia Lusławska;Kolonia Lusławska;ADACBAA ADACCBB 
Kocierza Górnego;Kocierz Górny;Kocierz Górny;ACACBBA CAB 
Szronowca;Szronowiec;Szronowiec;ACACBC 
Piszczelanki;Piszczelanka;Piszczelanka;ADAB 
Rzochowa;Rzochów;Rzochów;ACAABAA 
Fudalówki;Fudalówka;Fudalówka;ADAB 
Dąbrówki-Czerniakówki;Dąbrówka-Czerniakówka;Dąbrówka-Czerniakówka;ADAB ADAB 
Brudzewa;Brudzewo;Brudzewo;AEAAAB 
Dyszlówki;Dyszlówka;Dyszlówka;ADAB 
Golczewa-Młyna;Golczewo-Młyn;Golczewo-Młyn;AEAAAB ACAABAA 
Rawicy Nowej;Rawica Nowa;Rawica Nowa;ADACABB ADACCAA 
Wilkowskiej Kolonii;Wilkowska Kolonia;Wilkowska Kolonia;ADACCBB ADACBAA 
Stęgoszy;Stęgosz;Stęgosz;ACACBBA 
Nowej Sobótki;Nowa Sobótka;Nowa Sobótka;ADACCAA ADAB 
Guszczewiny;Guszczewina;Guszczewina;ADAAA 
Łaszki;Łaszka;Łaszka;ADAB 
Wyszyny Machorowskiej;Wyszyna Machorowska;Wyszyna Machorowska;ADAAA ADACCBB 
Kolonii Nieszawy;Kolonia Nieszawa;Kolonia Nieszawa;ADACBAA ADAAA 
Matni;Matnia;Matnia;ADACBAA 
Osielca;Osielec;Osielec;AAACBA 
Nowej Igliczyzny;Nowa Igliczyzna;Nowa Igliczyzna;ADACCAA ADAAA 
Kucmówki;Kucmówka;Kucmówka;ADAB 
Górnego Lasu;Górny Las;Górny Las;CAB ACAAAAA 
Podkoniastej;Podkoniasta;Podkoniasta;CAB 
Podedwórza;Podedwórze;Podedwórze;AEBAB 
Kumiaścia;Kumiaście;Kumiaście;AEBAA 
Bloku;Blok;Blok;ACABA 
Kolonii Grójeckiej;Kolonia Grójecka;Kolonia Grójecka;ADACBAA CBA 
Pieprznej Miedzy;Pieprzna Miedza;Pieprzna Miedza;CAB ADACABB 
Symonii;Symonia;Symonia;ADACBAA 
Tobyłki;Tobyłka;Tobyłka;ADAB 
Kolonii Grabniaka;Kolonia Grabniak;Kolonia Grabniak;ADACBAA ACABBA 
Reteryjki;Reteryjka;Reteryjka;ADAB 
Poddania;Poddanie;Poddanie;AEBAA 
Przecinki Pierwszej;Przecinka Pierwsza;Przecinka Pierwsza;ADAB CAB 
Wapnika;Wapnik;Wapnik;ACABBA 
Marwicy;Marwica;Marwica;ADACABB 
Średnika;Średnik;Średnik;ACABBA 
Średniej;Średnia;Średnia;CBB 
Nowosiedlin;Nowosiedliny;Nowosiedliny;AGAAA 
Lubieszewa;Lubieszewo;Lubieszewo;AEAAAB 
Kopczówki;Kopczówka;Kopczówka;ADAB 
Kołodziejówki;Kołodziejówka;Kołodziejówka;ADAB 
Strzeleckiego Gaju;Strzelecki Gaj;Strzelecki Gaj;CBA ACACACB 
Gostyńskiego Brodu;Gostyński Bród;Gostyński Bród;CBA ACAAAAA 
Poprzeczniaka;Poprzeczniak;Poprzeczniak;ABAC 
Małej Przerośli;Mała Przerośl;Mała Przerośl;CAB ADCAAA 
Hamerówki;Hamerówka;Hamerówka;ADAB 
Juklówki;Juklówka;Juklówka;ADAB 
Starej Karczmy;Stara Karczma;Stara Karczma;CAA ADAAA 
Wołka;Wołek;Wołek;ACABBA 
Krusia;Kruś;Kruś;CBB 
Tartaku;Tartak;Tartak;ACABBA 
Sandomierskiej;Sandomierska;Sandomierska;ADACCBB 
Madziarowej;Madziarowa;Madziarowa;ADACCAA 
Starego Lipowca;Stary Lipowiec;Stary Lipowiec;CAA AAACBA 
Jabłecznika;Jabłecznik;Jabłecznik;ACABBA 
Kosmanki;Kosmanka;Kosmanka;ADAB 
Sokolnej;Sokolna;Sokolna;ADACCBA 
Jarmużki;Jarmużka;Jarmużka;ADAB 
Kępiny Wysockiej;Kępina Wysocka;Kępina Wysocka;ADAAA CBA 
Długowoli Drugiej;Długowola Druga;Długowola Druga;ADACBAA CBA 
Osiedla Dmocha;Osiedle Dmocha;Osiedle Dmocha;BDA ADAAA 
Skrzyni;Skrzynia;Skrzynia;ADACBABA 
Miodobrza;Miodobrze;Miodobrze;AEBAB 
Soliska;Solisko;Solisko;AEAAAA 
Glutówki;Glutówka;Glutówka;ADAB 
Piszówki;Piszówka;Piszówka;ADAB 
Zdziaru-Lasu;Zdziar-Las;Zdziar-Las;ACAAAAA ACAAAAA 
Starego Oddziału;Stary Oddział;Stary Oddział;CAA ACAAAAA 
Pięknej Studni;Piękna Studnia;Piękna Studnia;ADACCBA ADACBAA 
Osiedla Kalinowego;Osiedle Kalinowe;Osiedle Kalinowe;BDA AEBBB 
Gajdosówki;Gajdosówka;Gajdosówka;ADAB 
Burkówki;Burkówka;Burkówka;ADAB 
Przełęgu;Przełęg;Przełęg;ACABA 
Kazania;Kazanie;Kazanie;AEBAA 
Łabiszewa;Łabiszewo;Łabiszewo;AEAAAB 
Podwólki;Podwólka;Podwólka;ADAB 
Osówki Starej;Osówka Stara;Osówka Stara;ADAB CAA 
Olesiakówki;Olesiakówka;Olesiakówka;ADAB 
Stenwału;Stenwał;Stenwał;ACAAAAA 
Podzielonej;Podzielona;Podzielona;CAB 
Lwowskiej;Lwowska;Lwowska;ADACCBB 
Pietrzyka;Pietrzyk;Pietrzyk;ABAC 
Kruka;Kruk;Kruk;ABAC 
Kuźnicy Kiedrzyńskiej;Kuźnica Kiedrzyńska;Kuźnica Kiedrzyńska;ADACABB ADACCBB 
Sierżni;Sierżnia;Sierżnia;ADACBAA 
Strączkówki;Strączkówka;Strączkówka;ADAB 
Majdanu Borowskiego;Majdan Borowski;Majdan Borowski;ACAAAAA CBA 
Krzywej Ulicy;Krzywa Ulica;Krzywa Ulica;CAB ADACABB 
Kamiennika Wielkiego;Kamiennik Wielki;Kamiennik Wielki;ACABBA CBA 
Kolonii Odechowca;Kolonia Odechowiec;Kolonia Odechowiec;ADACBAA ACACBC 
Kłyzówki;Kłyzówka;Kłyzówka;ADAB 
Siedluchny;Siedluchna;Siedluchna;ADAAA 
Koniuszowej;Koniuszowa;Koniuszowa;ADACCAA 
Goraju-Zamku;Goraj-Zamek;Goraj-Zamek;ACACACB ACABBA 
Laskówki Górnej;Laskówka Górna;Laskówka Górna;ADAB ADACCBA 
Jeżowca;Jeżowiec;Jeżowiec;AAACBA 
Lisiarni;Lisiarnia;Lisiarnia;ADACBAA 
Przylaszczki;Przylaszczka;Przylaszczka;ADAB 
Chałupiny;Chałupina;Chałupina;ADAAA 
Korzeniówki Dużej;Korzeniówka Duża;Korzeniówka Duża;ADAB ADACCBA 
Kolonii Granicznej;Kolonia Graniczna;Kolonia Graniczna;ADACBAA ADACCBA 
Wólki Rakowskiej;Wólka Rakowska;Wólka Rakowska;ADAB ADACCBB 
Kiełminy Małej;Kiełmina Mała;Kiełmina Mała;ADAAA CAB 
Korczyny;Korczyna;Korczyna;ADAAA 
Ciemna-Gnojnej;Ciemno-Gnojna;Ciemno-Gnojna;CAB ADACCBA 
Podstawiska;Podstawisko;Podstawisko;AEAAAA 
Tajsówki;Tajsówka;Tajsówka;ADAB 
Zarzyska;Zarzysko;Zarzysko;AEAAAA 
Łopuszki;Łopuszka;Łopuszka;ADAB 
Gliniarki;Gliniarka;Gliniarka;ADAB 
Zuzanny;Zuzanna;Zuzanna;ADAAA 
Wielowsi-Kolonii;Wielowieś-Kolonia;Wielowieś-Kolonia;ADCAAA ADACBAA 
Pustej Kuźnicy;Pusta Kuźnica;Pusta Kuźnica;ADACCBA ADACABB 
Pobrdzia;Pobrdzie;Pobrdzie;AEBAC 
Starej Róży;Stara Róża;Stara Róża;CAA AGDD 
Nadjeziorza;Nadjeziorze;Nadjeziorze;AEBAB 
Opałkówki;Opałkówka;Opałkówka;ADAB 
Starego Widoku;Stary Widok;Stary Widok;CAA ACABA 
Smrocka-Kolonii;Smrock-Kolonia;Smrock-Kolonia;ABAC ADACBAA 
Tajchowa;Tajchów;Tajchów;ACAABAA 
Bogusławia;Bogusławie;Bogusławie;AEBAC 
Rosochatej;Rosochata;Rosochata;ADACCBA 
Wielkiej Lipy;Wielka Lipa;Wielka Lipa;ADACCBB ADAAA 
Kolonii Aulakowszczyzny;Kolonia Aulakowszczyzna;Kolonia Aulakowszczyzna;ADACBAA ADAAA 
Piszczka;Piszczek;Piszczek;ACABBA 
Kułasówki;Kułasówka;Kułasówka;ADAB 
Niewiadomej;Niewiadoma;Niewiadoma;CAB 
Garcarzówki;Garcarzówka;Garcarzówka;ADAB 
Pudówki;Pudówka;Pudówka;ADAB 
Skromnicy;Skromnica;Skromnica;ADACABB 
Gubinka;Gubinek;Gubinek;AAADBA 
Łaźnicy;Łaźnica;Łaźnica;ADACABB 
Morza-Kolonii;Morze-Kolonia;Morze-Kolonia;AEBAB ADACBAA 
Ujeźdźca Wielkiego;Ujeździec Wielki;Ujeździec Wielki;AAACAAAA CBA 
Myśligoszczy;Myśligoszcz;Myśligoszcz;ACACAB 
Szatamanki;Szatamanka;Szatamanka;ADAB 
Cieluchówki;Cieluchówka;Cieluchówka;ADAB 
Młynka Wierzbickiego;Młynek Wierzbicki;Młynek Wierzbicki;ACABBA CBA 
Redenu;Reden;Reden;ACAAAAA 
Grzybówki;Grzybówka;Grzybówka;ADAB 
Kolonii Zalesia;Kolonia Zaleś;Kolonia Zaleś;ADACBAA AAABAB 
Studniczki;Studniczka;Studniczka;ADAB 
Dolnej Gnojnicy;Dolna Gnojnica;Dolna Gnojnica;ADACCBA ADACABB 
Kolonii Starorawskiej;Kolonia Starorawska;Kolonia Starorawska;ADACBAA ADACCBB 
Podjabrzędziny;Podjabrzędzina;Podjabrzędzina;ADAAA 
Rudniczyska;Rudniczysko;Rudniczysko;AEAAAA 
Pochoniówki;Pochoniówka;Pochoniówka;ADAB 
Beliny;Belina;Belina;ADAAA 
Iłowej;Iłowa;Iłowa;ADACCAA 
Słończewa;Słończewo;Słończewo;AEAAAB 
Suszewa;Suszewo;Suszewo;AEAAAB 
Przyrudy;Przyruda;Przyruda;ADAAA 
Trzcianki-Kolonii;Trzcianka-Kolonia;Trzcianka-Kolonia;ADAB ADACBAA 
Balachówki;Balachówka;Balachówka;ADAB 
Guzówki;Guzówka;Guzówka;ADAB 
Dżystki;Dżystka;Dżystka;ADAB 
Uśnika-Dworu;Uśnik-Dwór;Uśnik-Dwór;ACABBA ACAAAAA 
Kamienowoli;Kamienowola;Kamienowola;ADACBAA 
Skrzypiówki;Skrzypiówka;Skrzypiówka;ADAB 
Neru-Kolonii;Ner-Kolonia;Ner-Kolonia;ACAAAAA ADACBAA 
Baniówki;Baniówka;Baniówka;ADAB 
Tuchli;Tuchla;Tuchla;ADACBAA 
Kalki;Kalka;Kalka;ADAB 
Półkówki;Półkówka;Półkówka;ADAB 
Mielnicy Małej;Mielnica Mała;Mielnica Mała;ADACABB CAB 
Rudy Wołoskiej;Ruda Wołoska;Ruda Wołoska;ADAAA ADACCBB 
Barciszewa;Barciszewo;Barciszewo;AEAAAB 
Ziajówki;Ziajówka;Ziajówka;ADAB 
Rylowej;Rylowa;Rylowa;CAB 
Kolonii;Kolonia;Kolonia;ADACBAA 
Gardomina;Gardomino;Gardomino;AEAAAB 
Bratuszewa;Bratuszewo;Bratuszewo;AEAAAB 
Więckowej;Więckowa;Więckowa;CAB 
Sikowca;Sikowiec;Sikowiec;ACACBC 
Kaliny;Kalina;Kalina;ADAAA 
Kika;Kik;Kik;ACABBA 
Kija;Kij;Kij;AAABAB 
Terebeli;Terebela;Terebela;ADACBABA 
Jagodzia;Jagodzie;Jagodzie;AEBAC 
Śmigajki Wyżnej;Śmigajka Wyżna;Śmigajka Wyżna;ADAB ADACCBA 
Wieliszewa;Wieliszewo;Wieliszewo;AEAAAB 
Proboszczewa;Proboszczewo;Proboszczewo;AEAAAB 
Mokrska;Mokrsko;Mokrsko;AEAAAA 
Popędzyny;Popędzyna;Popędzyna;ADAAA 
Cergowskiej;Cergowska;Cergowska;ADACCBB 
Wymyka;Wymyk;Wymyk;ACABBA 
Karnkowskiej Górki;Karnkowska Górka;Karnkowska Górka;ADACCBB ADAB 
Hańczówki;Hańczówka;Hańczówka;ADAB 
Skowarcza;Skowarcz;Skowarcz;ACACBC 
Kolonii Brzozówki;Kolonia Brzozówka;Kolonia Brzozówka;ADACBAA ADAB 
Wikna;Wikno;Wikno;AEAAAB 
Pięknego Lasu;Piękny Las;Piękny Las;CAB ACAAAAA 
Dąbrowy Bolesławieckiej;Dąbrowa Bolesławiecka;Dąbrowa Bolesławiecka;ADAAA CBA 
Rynku Jeżyckiego;Rynek Jeżycki;Rynek Jeżycki;ABAC CBA 
Długiego Ługu;Długi Ług;Długi Ług;CBA ACABA 
Małachowszczyzny;Małachowszczyzna;Małachowszczyzna;ADAAA 
Obry;Obra;Obra;ADAAA 
Cierpisza Górnego;Cierpisz Górny;Cierpisz Górny;ACACBBA CAB 
Nowej Moczalni;Nowa Moczalnia;Nowa Moczalnia;ADACCAA ADACBAA 
Gorczycy;Gorczyca;Gorczyca;ADACABB 
Kolonii Latosówki B;Kolonia Latosówka B;Kolonia Latosówka B;ADACBAA ADAB AEBAA 
Kolonii Latosówki A;Kolonia Latosówka A;Kolonia Latosówka A;ADACBAA ADAB AEBAA 
Suśni;Suśnia;Suśnia;ADACBAA 
Parska;Parsko;Parsko;AEAAAA 
Mardułówki;Mardułówka;Mardułówka;ADAB 
Nowego Bromierzyka;Nowy Bromierzyk;Nowy Bromierzyk;CAB ACABBA 
Przebudowy;Przebudowa;Przebudowa;ADAAA 
Łabędnika;Łabędnik;Łabędnik;ACABBA 
Kruszy Duchownej;Krusza Duchowna;Krusza Duchowna;ADACABB ADACCBA 
Śmiei-Młyna;Śmieja-Młyn;Śmieja-Młyn;ADACBAA ACAABAA 
Skarbonki;Skarbonka;Skarbonka;ADAB 
Fabryczki;Fabryczka;Fabryczka;ADAB 
Wódki;Wódka;Wódka;ADAB 
Wólki Łańcuchowskiej;Wólka Łańcuchowska;Wólka Łańcuchowska;ADAB ADACCBB 
Walisk;Waliska;Waliska;AEAAAA 
Gąsewszczyzny;Gąsewszczyzna;Gąsewszczyzna;ADAAA 
Unii;Unia;Unia;ADACBAA 
Zapałówki;Zapałówka;Zapałówka;ADAB 
Targoszowej;Targoszowa;Targoszowa;ADACCAA 
Piekarzówki;Piekarzówka;Piekarzówka;ADAB 
Prosienicy;Prosienica;Prosienica;ADACABB 
Witrogoszcza-Osady;Witrogoszcz-Osada;Witrogoszcz-Osada;AAAAB ADAAA 
Od Porąbek;Od Porąbek;Od Porąbek;ACAAAAA ACABBA 
Starego Rachowa;Stary Rachów;Stary Rachów;CAA ACAABAA 
Piskorzewa;Piskorzewo;Piskorzewo;AEAAAB 
Kwiecia;Kwiecie;Kwiecie;AEBAC 
Siedliska-Wybudowania;Siedlisko-Wybudowanie;Siedlisko-Wybudowanie;AEAAAA AEBAA 
Sięciaszki Drugiej;Sięciaszka Druga;Sięciaszka Druga;ADAB CBA 
Jurówki;Jurówka;Jurówka;ADAB 
Dolnej Bystrzycy;Dolna Bystrzyca;Dolna Bystrzyca;ADACCBA ADACABB 
Mierziączki;Mierziączka;Mierziączka;ADAB 
Chrapu;Chrap;Chrap;ACAAAAA 
Holenderni;Holendernia;Holendernia;ADACBAA 
Krupskiego Młyna;Krupski Młyn;Krupski Młyn;CBA ACAABAA 
Strzyży Dolnej;Strzyża Dolna;Strzyża Dolna;ADACABB ADACCBA 
Kuźni Goszczańskiej;Kuźnia Goszczańska;Kuźnia Goszczańska;ADACBAA ADACCBB 
Smędowej;Smędowa;Smędowa;CAB 
Jankowizny;Jankowizna;Jankowizna;ADAAA 
Przechodziska;Przechodzisko;Przechodzisko;AEAAAA 
Małej Karczmy;Mała Karczma;Mała Karczma;CAB ADAAA 
Dębiny Pierwszej;Dębina Pierwsza;Dębina Pierwsza;ADAAA CAB 
Wólki Petryłowskiej;Wólka Petryłowska;Wólka Petryłowska;ADAB ADACCBB 
Rydwanu;Rydwan;Rydwan;ACAAAAA 
Jagielnicy;Jagielnica;Jagielnica;ADACABB 
Wieski;Wieska;Wieska;ADAB 
Pałubówki;Pałubówka;Pałubówka;ADAB 
Podtaraskowia;Podtaraskowie;Podtaraskowie;AEBAC 
Olszewki;Olszewka;Olszewka;ADAB 
Dragoszówki;Dragoszówka;Dragoszówka;ADAB 
Świeszewa;Świeszewo;Świeszewo;AEAAAB 
Czopkowej;Czopkowa;Czopkowa;CAB 
Podymacza;Podymacz;Podymacz;ACACBBA 
Sadykierza;Sadykierz;Sadykierz;ACACBBA 
Cieksynka;Cieksynek;Cieksynek;AAADBA 
Wólki Ślubowskiej;Wólka Ślubowska;Wólka Ślubowska;ADAB ADACCBB 
Spórnowej;Spórnowa;Spórnowa;ADACCAA 
Poschły;Poschła;Poschła;ADAAA 
Lewandówki;Lewandówka;Lewandówka;ADAB 
Szkarady;Szkarada;Szkarada;ADAAA 
Mastejówki;Mastejówka;Mastejówka;ADAB 
Kraśnika;Kraśnik;Kraśnik;ABAC 
Mianowszczyzny;Mianowszczyzna;Mianowszczyzna;ADAAA 
Głęboczka Wielkiego;Głęboczek Wielki;Głęboczek Wielki;ACABBA CBA 
Żwirka;Żwirek;Żwirek;ABAC 
Lesiaka Lipowskiego;Lesiak Lipowski;Lesiak Lipowski;ABAC CBA 
Sechny;Sechna;Sechna;ADAAA 
Botkówki;Botkówka;Botkówka;ADAB 
Nowogrodźca;Nowogrodziec;Nowogrodziec;ABAAAB 
Świniotopy;Świniotop;Świniotop;ACAAAAA 
Domanki;Domanka;Domanka;ADAB 
Piwonii;Piwonia;Piwonia;ADACBAA 
Lichtarza;Lichtarz;Lichtarz;ACACBBA 
Ostrysznego;Ostryszne;Ostryszne;AEBBB 
Bliższej;Bliższa;Bliższa;CAB 
Bliższego;Bliższe;Bliższe;AEBBB 
Księżego Dworu;Księży Dwór;Księży Dwór;AAEA ACAAAAA 
Róży;Róża;Róża;AGDD 
Leśnej Podlaskiej;Leśna Podlaska;Leśna Podlaska;ADACCBA ADACCBB 
Kubciówki;Kubciówka;Kubciówka;ADAB 
Niedoli;Niedola;Niedola;ADACBAA 
Burchardztwa;Burchardztwo;Burchardztwo;AEAAAB 
Świeciechowa;Świeciechów;Świeciechów;ACAABAA 
Kobusa;Kobus;Kobus;ACAABAA 
Kobuza;Kobuz;Kobuz;AAACAAAB 
Pinechówki;Pinechówka;Pinechówka;ADAB 
Piły Pierwszej;Piła Pierwsza;Piła Pierwsza;ADAAA CAB 
Arendowizny;Arendowizna;Arendowizna;ADAAA 
Podbudzia;Podbudzie;Podbudzie;AEBAC 
Pruchnej;Pruchna;Pruchna;ADACCBA 
Babilonki;Babilonka;Babilonka;ADAB 
Kniei Łuczańskiej;Knieja Łuczańska;Knieja Łuczańska;ADACBABA ADACCBB 
Łochowa;Łochów;Łochów;ACAABAA 
Zamostka;Zamostek;Zamostek;ACABBA 
Siedliska;Siedlisko;Siedlisko;AEAAAA 
Kolonii Lipskiej;Kolonia Lipska;Kolonia Lipska;ADACBAA ADACCBB 
Chwastnicy;Chwastnica;Chwastnica;ADACABB 
Ptasiówki;Ptasiówka;Ptasiówka;ADAB 
Maćkówki;Maćkówka;Maćkówka;ADAB 
Pogorszewa;Pogorszewo;Pogorszewo;AEAAAB 
Owidza;Owidz;Owidz;AAABAB 
Daszyny;Daszyna;Daszyna;ADAAA 
Nowego Zyzdroju;Nowy Zyzdrój;Nowy Zyzdrój;CAB ACACACB 
Sypułówki;Sypułówka;Sypułówka;ADAB 
Królewszczyzny;Królewszczyzna;Królewszczyzna;ADAAA 
Kolonii Woźnickiej;Kolonia Woźnicka;Kolonia Woźnicka;ADACBAA CBA 
Wólki Cybulskiej;Wólka Cybulska;Wólka Cybulska;ADAB CBA 
Malinówki;Malinówka;Malinówka;ADAB 
Mierzączki Małej;Mierzączka Mała;Mierzączka Mała;ADAB CAB 
Wielikąta;Wielikąt;Wielikąt;ACAABAA 
Parszywca;Parszywiec;Parszywiec;AAACAAAA 
Wądolca;Wądolec;Wądolec;ACACBC 
Sułowa;Sułów;Sułów;ABABAAA 
Chlebówki;Chlebówka;Chlebówka;ADAB 
Złotnika;Złotnik;Złotnik;AAACBA 
Gawarca Dolnego;Gawarzec Dolny;Gawarzec Dolny;ABAAAB CAB 
Dzierżawy;Dzierżawa;Dzierżawa;ADAAA 
Górczyny;Górczyna;Górczyna;ADAAA 
Kopówki;Kopówka;Kopówka;ADAB 
Golubki;Golubka;Golubka;ADAB 
Trudnej;Trudna;Trudna;ADACCBA 
Kolonii Roskoszy;Kolonia Roskosz;Kolonia Roskosz;ADACBAA ACACBBA 
Byszwałdu;Byszwałd;Byszwałd;ACAAAAA 
Górskiego;Górski;Górski;CBA 
Ochodnego;Ochodne;Ochodne;AEBBB 
Chudobówki;Chudobówka;Chudobówka;ADAB 
Górska;Górsko;Górsko;AEAAAA 
Kozakówki;Kozakówka;Kozakówka;ADAB 
Jasienicy Sufczyńskiej;Jasienica Sufczyńska;Jasienica Sufczyńska;ADACABB ADACCBB 
Zdroiska;Zdroisko;Zdroisko;AEAAAA 
Biechowa Dolnego;Biechów Dolny;Biechów Dolny;ACAABAA CAB 
Podjabłonia;Podjabłonie;Podjabłonie;AEBAA 
Micharzewa;Micharzewo;Micharzewo;AEAAAB 
Osiedla Irys;Osiedle Irys;Osiedle Irys;BDA ACAAAAA 
Baryłówki;Baryłówka;Baryłówka;ADAB 
Walgi;Walga;Walga;ADAB 
Pietrzwałdu;Pietrzwałd;Pietrzwałd;ACAAAAA 
Kamajówki;Kamajówka;Kamajówka;ADAB 
Lachowej;Lachowa;Lachowa;ADACCAA 
Banasiówki;Banasiówka;Banasiówka;ADAB 
Bujanicy;Bujanica;Bujanica;AABBA 
Lejców;Lejce;Lejce;AGCB 
Czystej Dębiny;Czysta Dębina;Czysta Dębina;CAB ADAAA 
Przymorza;Przymorze;Przymorze;AEBAB 
Bryłowa;Bryłów;Bryłów;ABABAAA 
Secyminka;Secyminek;Secyminek;ACABBA 
Ostatniego Wygonu;Ostatni Wygon;Ostatni Wygon;AAFC ACAAAAA 
Krzywiny;Krzywina;Krzywina;ADAAA 
Kruhela Pełkińskiego;Kruhel Pełkiński;Kruhel Pełkiński;AAABCA AAFB 
Kolonii Ciemnika;Kolonia Ciemnik;Kolonia Ciemnik;ADACBAA ACABBA 
Pyrnika;Pyrnik;Pyrnik;ACABBA 
Kiebła;Kiebło;Kiebło;AEAAAB 
Masu;Mas;Mas;ACAAAAA 
Potoku Małego;Potok Mały;Potok Mały;ACABA CAB 
Bączala Dolnego;Bączal Dolny;Bączal Dolny;ABAABA CAB 
Legardu;Legard;Legard;ACAAAAA 
Kowalikówki;Kowalikówka;Kowalikówka;ADAB 
Podsobolowca;Podsobolowiec;Podsobolowiec;ACACBC 
