Dopełniacz;Mianownik
Brodnicy Górnej;Brodnica Górna
Sidorek;Sidorki
Szwejkówka;Szwejkówko
Farzyny;Farzyna
Osiedla Sadyby;Osiedle Sadyba
Nowomodnej;Nowomodna
Kubanówki;Kubanówka
Koryku;Koryk
Tarnawki Dolnej;Tarnawka Dolna
Pawęzowa;Pawęzów
Drogomina;Drogomin
Zdzierska;Zdziersk
Drogomila;Drogomil
Łysówki;Łysówka
Koleczkowskiego Młyna;Koleczkowski Młyn
Podbabia;Podbabie
Świetlikowa;Świetlikowo
Krywki;Krywka
Kunowa Piasków;Kunów Piaski
Chwaliboskiego;Chwaliboskie
Gwizdówki;Gwizdówka
Mokrych Zborowskiego;Mokre Zborowskie
Imiołek;Imiołki
Posady Leśnej;Posada Leśna
Nowej Słupi;Nowa Słupia
Unimia;Unimie
Wielgosów;Wielgosy
Fryjsówek;Fryjsówki
Kolonii Wasilkowa;Kolonia Wasilków
Ziemina;Ziemin
Markiszek;Markiszki
Osiedla Kościuszkowskiego;Osiedle Kościuszkowskie
Łukomia;Łukom
Borczyska;Borczysko
Kolonii Pechnika;Kolonia Pechnik
Zalipia;Zalipie
Przeździałki;Przeździałka
Kolonii Simun;Kolonia Simuny
Jureczkowej;Jureczkowa
Wronich Gór;Wronie Góry
Pod Drzewcami;Pod Drzewcami
Kiercówki;Kiercówka
Mroczkowa;Mroczków
Młyniska;Młynisko
Przytuł Kolonii;Przytuły Kolonia
Zgniłej Strugi;Zgniła Struga
Kacprowa;Kacprowo
Rumunek Kobrzynieckich;Rumunki Kobrzynieckie
Byrdowa;Byrdów
Starego Niedróża;Stary Niedróż
Młynisk;Młyniska
Obrytego Leśniczówki;Obryte Leśniczówka
Chrobaczej Łąki;Chrobacza Łąka
Nidomia;Nidom
Gorenia;Goreń
Na Górach Jeziorowych;Na Górach Jeziorowych
Suskówki;Suskówka
Podegzia;Podegzie
Wygody Skrobackiej;Wygoda Skrobacka
Kaźmierca;Kaźmierzec
Nowych Gołuszowic;Nowe Gołuszowice
Obory Górnej;Obora Górna
Krzyżanowa Kolonii;Krzyżanów Kolonia
Teklanowa;Teklanowo
Buczka Wygwizdowa;Buczek Wygwizdów
Chlebków;Chlebki
Czerskiej Strugi;Czerska Struga
Biskupina Kolonii;Biskupin Kolonia
Kęszy;Kęsza
Ćmachowa Hub;Ćmachowo Huby
Boguszynieńca Małego;Boguszyniec Mały
Płastowa;Płastowo
Sanoka;Sanok
Witanowic;Witanowice
Łanowa;Łanów
Sokolnik Poprzecznych;Sokolniki Poprzeczne
Borzechowa;Borzechów
Podwiszówki;Podwiszówka
Posejnel;Posejnele
Siwego Bagna;Siwe Bagno
Przedwsia;Przedwsie
Starej Brdy Pilskiej;Stara Brda Pilska
Smolic;Smolice
Starych Kroczyczyc;Stare Kroczyce
Koniastych Dołów;Koniaste Doły
Siodłak;Siodłaki
Pogoni Leśniczówki;Pogoń Leśniczówka
Bryliska;Brylisko
Dynisk;Dyniska
Nieborzyna Kolonii;Nieborzyn Kolonia
Podgórzyc Kolonii;Podgórzyce Kolonia
Kolonii Białki;Kolonia Białka
Koło Pałacu;Koło Pałacu
Starych Jarochów;Stare Jarochy
Progali;Progale
Końskowoli;Końskowola
Starej Kępy;Stara Kępa Januszew
Rynkówki;Rynkówka
Rabsztyna;Rabsztyn
Szklarek;Szklarki
Truskawia Małego;Truskaw Mały
Matuszków;Matuszki
Strzemboszewic;Strzemboszewice
Wielkiej Komorzy;Wielka Komorza
Siemiwołoków;Siemiwołoki
Szweda;Szwed
Kolonii Starego Ratynieńca;Kolonia Stary Ratyniec
Doktorców;Doktorce
Strzemkowa;Strzemkowo
Kolonii Szarek;Kolonia Szarki
Lubińska;Lubińsk
Chociwia;Chociw
Krupówki;Krupówka
Makuchowej Góry;Makuchowa Góra
Długiej Wsi Drugiej;Długa Wieś Druga
Pałub;Pałuby
Hajowników;Hajowniki
Czaplina Wielkiego;Czaplin Wielki
Małacentowa;Małacentów
Krzewska;Krzewsk
Konopek Leśnych;Konopki Leśne
Kępeczek;Kępeczki
Kurków;Kurki
Kolonii Pęglit;Kolonia Pęglity
Nahojówki;Nahojówka
Nowego Rakowa;Nowe Rakowo
Chocimia;Chocim
Brodnicy Wapna;Brodnica Wapno
Nądni;Nądnia
Smardzewa;Smardzewo
Rotek;Rotki
Suchego Młyna;Suchy Młyn
Trześnia;Trześń
Podchoinek;Podchoinki
Wiatrołowa;Wiatrołowo
Wólki Przekor;Wólka Przekory
Rzędówki;Rzędówka
Białowód Kolonii;Białowody Kolonia
Ptaszkówki;Ptaszkówka
Bikówki;Bikówka
Łyczanki;Łyczanka
Krzekoszowa;Krzekoszów
Trękuska;Trękusek
Chybic;Chybice
Kołomętu;Kołomęt
Podwisłocza;Podwisłocze
Kopelówki;Kopelówka
Bolechowic;Bolechowice
Kozeli;Kozele
Podsaliska;Podsalisko
Małego Pojawa;Mały Pojaw
Tałt;Tałty
Policka Gór;Policko Góry
Stawienieńca;Stawieniec
Błażowej;Błażowa
Kawówki Wyżnej;Kawówka Wyżna
U Sitarzy;U Sitarzy
Sabinowa;Sabinów
Zagórnych;Zagórne
Zabrzezia;Zabrzezie
Żelaźnikowej;Żelaźnikowa
Hameru;Hamer
Wilczego Lasu;Wilczy Las
Wydymki;Wydymka
Drawinieńca Nadleśnictwa;Drawiniec Nadleśnictwo
Pużar;Pużary
Kadłuba Wolnego;Kadłub Wolny
Polnioka;Polniok
Leman Nadleśnictwa;Lemany Nadleśnictwo
Sowna;Sowno
Lijewa;Lijewo
Ochojna;Ochojno
Siemiątek;Siemiątki
Czarnotrzewia;Czarnotrzew
Zagórnej;Zagórna
Gajówki Skwarnego;Gajówka Skwarne
Kolonii Golenia;Kolonia Goleń
Pruślina;Pruślin
Maleszowa;Maleszów
Nowego Giżyna;Nowy Giżyn
Brudzic;Brudzice
Wyględowa;Wyględów
Działów Zachodnich;Działy Zachodnie
Warblewka;Warblewko
Do Ćwiecia;Do Ćwiecia
Choi;Choja
Wierzbic;Wierzbice
Kępy Gruszczyńskiej;Kępa Gruszczyńska
U Wrony Górnej;U Wrony Górnej
Więcierzowa;Więcierzów
Rybitwy;Rybitew
Kępia Zaleszańskiego;Kępie Zaleszańskie
Wojewodzizny;Wojewodzizna
Brodowskich Hub;Brodowskie Huby
Rudy Zazamcza;Ruda Zazamcze
Kaszubówki;Kaszubówka
Krajnika Dolnego;Krajnik Dolny
Brudzewa Kolonii;Brudzew Kolonia
Wołczkowa Folwarku;Wołczkowo Folwark
Nadolnej Karczmy;Nadolna Karczma
Osiedla 650 Zgierzcia;Osiedle 650 lecia Zgierza
U Obrazka;U Obrazka
Stobiecka Miejskiego;Stobiecko Miejskie
Bogatyńskiego;Bogatyńskie
Dzierszyna;Dzierszyn
Stróż;Stróże
Stróży;Stróża
Jaksmanic;Jaksmanice
Wielowsi;Wielowieś
Stojanowa;Stojanów
Pod Grabniak;Pod Grabniak
Szwałka;Szwałk
Polnych Domów;Polne Domy
Duniewa;Duniewo
Bogusek;Boguski
Kolonii Moniuszek;Kolonia Moniuszki
Pełcza;Pełcz
Kolonii Przegalin Małych;Kolonia Przegaliny Małe
Węgroczy;Węgrocz
Rybaka;Rybak
Przerębu;Przerąb
Zalesia Przywidzkiego;Zalesie Przywidzkie
Dzierżęcina;Dzierżęcino
Medyków;Medyki
Zaczerczyka;Zaczerczyk
Nowej Trofimówki;Nowa Trofimówka
Chachalni;Chachalnia
Przedmieścia Lubelskiego;Przedmieście Lubelskie
Wójciakówki;Wójciakówka
Poprężnik;Poprężniki
Nad Bladówkiem;Nad Bladówkiem
Woli Piaseckiej;Wola Piasecka
Granic od Zagórza;Granice od Zagórza
Odolanowa Górki;Odolanów Górka
Bagnit;Bagnity
Osieczka;Osieczko
Piotrów;Piotry
Popkowskego Majdanku;Popkowski Majdanek
Zawist Kozian;Zawisty Koziany
Świebodzina;Świebodzin
Oseskowej;Oseskowa
Moskalów;Moskale
Kolonii Stanclewa;Kolonia Stanclewo Podbiskupiec
Ksawerówki;Ksawerówka
Nosów Poniatek;Nosy Poniatki
Batycz;Batycze
Gronówki;Gronówka
Teodorowa Małego;Teodorów Mały
Bud Bielan;Budy Bielany
Dzierganki;Dzierganka
Różala;Różal
Grzybiącego;Grzybiące
Płońska;Płońsk
Głuszycy Górnej;Głuszyca Górna
Ołtaszyna;Ołtaszyn
Krzewia Drugiego;Krzewie Drugie
Osiedla 600;Osiedle 600 lecia
Turówki;Turówka
Smotryszowa;Smotryszów
Łaniąt;Łanięta
Dębogórzyna;Dębogórzyn
Turówka;Turówko
Zbychowa;Zbychów
Zdunówka;Zdunówek
Pod Guzem;Pod Guzem
Andryszowa;Andryszów
Grannego;Granne
Dźwierzutek;Dźwierzutki
Granny;Granna
Budzyna Bolków;Budzyno Bolki
Zdzioru;Zdzior
Jaworska;Jaworsko
Gróbiec;Gróbce
Rypaków;Rypaki
Wasił Zawad;Wasiły Zawady
Zagór;Zagóry
Czerniny;Czernina
Zagórza;Zagórz
Łąków;Łąki
Paraszynka;Paraszynek
Łąki;Łąka
Bielówki Wyżnej;Bielówka Wyżna
Jaświłek;Jaświłki
Holendrów Baranowskich Zachodnich;Holendry Baranowskie Zachodnie
Paulinki;Paulinka
Weteranowa;Weteranów
Zagóry;Zagóra
Stęclówki;Stęclówka
Czerninin;Czerniny
Dawii;Dawia
Parchania;Parchanie
Borów Małszyckich;Bory Małszyckie
Kłótnicy;Kłótnica
Kamienickiej Huty;Kamienicka Huta
Na Sołtystwie;Na Sołtystwie
Młynowca;Młynowiec
Kurkławek;Kurkławki
Przytoru;Przytór
Czarnowa Bików;Czarnowo Biki
Rażnego;Rażne
Małego Pola;Małe Pole
Płaczewa;Płaczewo
Rażen;Rażny
Zielonej Chociny;Zielona Chocina
Strózików;Stróziki
Gąsówki Oleksina;Gąsówka Oleksin
Kowalców;Kowalce
Gonic Drugich;Gonice Drugie
Łubowca;Łubowiec
Szkucisk;Szkuciska
Cendrzaków;Cendrzaki
Rzadkowa;Rzadkowo
Namiarek;Namiarki
Paruszewa;Paruszewo
Osiny Dużej;Osina Duża
Siedlimina;Siedlimin
Kolonii Podszembekowa;Kolonia Podszembekowo
Obręcznej;Obręczna
Kolańskiej Huty;Kolańska Huta
Rogoźnika;Rogoźnik
Ostrowskiego;Ostrowskie
Podźwierznika;Podźwierznik
Aleksandrowa Czwartego;Aleksandrów Czwarty
Kozich Błot;Kozie Błota
Łobozówki;Łobozówka
Karbanowa;Karbanów
Brześnicy;Brześnica
Sośnia Dolnego;Sośnie Dolne
Przyborzyc;Przyborzyce
Starego Kalinowa;Stare Kalinowo
Przepórki;Przepórka
Pajęczaka;Pajęczak
Gołysy;Gołysa
Niżniej Krośnicy;Niżnia Krośnica
Woli Gosławskiej;Wola Gosławska
Gołysza;Gołysz
Podsadowia;Podsadowie
Placu Grunwaldzkiego;Plac Grunwaldzki
Władkowa;Władków
Pomorzan;Pomorzany
Żegrowa;Żegrowo
Dużych Rud;Duże Rudy
Gościmca;Gościmiec
Kruczków Wyżnych;Kruczki Wyżne
Pogórskiej Woli;Pogórska Wola
Mrozów Małych;Mrozy Małe
Szydłówek;Szydłówek
Kolonii Pszonki;Kolonia Pszonka
Reczkowa Nowego;Reczków Nowy
Folwarków Małych;Folwarki Małe
Działu Wyżnego;Dział Wyżny
Stellli;Stella
Muskowa;Muskowo
Słowiakowej;Słowiakowa
Psarc;Psarce
Jamielnika;Jamielnik
Lutoborza;Lutobórz
Byszówki;Byszówka
Zielonki Dolnej;Zielonka Dolna
Nowego Łążka;Nowy Łążek
Wałkonowów Dolnych;Wałkonowy Dolne
Odrzykożucha;Odrzykożuch
Nowej Błotnicy;Nowa Błotnica
Stryja;Stryj
Na Młynie;Na Młynie
Mchów;Mchy
Zolowów;Zolowy
Za Zeliną;Za Zeliną
Skorek Parceli;Skorki Parcele
Cierpieli;Cierpiele
Rządowej Strony;Rządowa Strona
Walima;Walim
Osiedla Kromera;Osiedle Kromera
Niedrzwicy Kościelnej Drugiej;Niedrzwica Kościelna Druga
Zapustów;Zapusty
Czerwinek;Czerwinki
Osady Woli;Osada Wola
Lasu Hulaskiego;Las Hulaski
Grzmiączki;Grzmiączka
Lądu;Ląd
Gościcina Wybudowania;Gościcino Wybudowanie
Pieskowej;Pieskowa
Kolonii Renerowskiej;Kolonia Renerowska
Chwarstna;Chwarstno
Żebrów Falbogów;Żebry Falbogi
Żuławek;Żuławki
Dąbrówki Polskiej;Dąbrówka Polska
Kolonii Brodzicy;Kolonia Brodzica
Agatówki;Agatówka
Kiemławek Małych;Kiemławki Małe
Gałkówka Parceli;Gałkówek Parcela
Żuławki;Żuławka
Ostrowa Młyna;Ostrowo Młyn
Kolonii Kraśnika;Kolonia Kraśnik
Kidunowych;Kidunowie
Różkowa;Różkowo
Czapel Wielkich;Czaple Wielkie
Kolonii Luszawy;Kolonia Luszawa Góry
Wrzesin Kolonii;Wrzesiny Kolonia
Wybcza;Wybcz
Osiedla Konstytucji;Osiedle Konstytucji
Szwendrowego Mostu;Szwendrowy Most
Brzeźnik;Brzeźniki
Radomierza;Radomierz
Mietla Turskiego;Mietel Turski
Woli Siwowskiej;Wola Siwowska
Skotnik Górnych;Skotniki Górne
Jeziorka Południowego;Jeziorko Południowe
Łośnika;Łośnik
Kopydłówka;Kopydłówko
Kałwąg;Kałwągi
Charszewa;Charszewo
Naświt;Naświty
Figuł;Figuły
Wspólnego;Wspólne
Gór Luszowskich;Góry Luszowskie
Szustrów;Szustry
Wymysłowa Górnego;Wymysłowo Górne
Gajówki Zajączkowa;Gajówka Zajączków
Gronkówki;Gronkówka
Sierachowic;Sierachowice
Huszczki Małej;Huszczka Mała
Karwowa Wszeborów;Karwowo Wszebory
Komorników;Komorniki
Kolonii Zmyślonej;Kolonia Zmyślona
Misiurów;Misiury
Stożnego Żwirowni;Stożne Żwirownia
Górnych Gołąbkowic;Górne Gołąbkowice
Bondyrza;Bondyrz
Brzytwic;Brzytwice
Kolonii Żyrzyna;Kolonia Żyrzyn
Podgawiniec;Podgawiniańce
Wujak;Wujaki
Felówki;Felówka
Wiktorowic;Wiktorowice
Sikut;Sikuty
Czarnuszki;Czarnuszka
Krowiego Dołu;Krowi Dół
Kruszwicy;Kruszwica
Płaczkówka;Płaczkówko
Podświercza;Podświercze
Rzepkówki;Rzepkówka
Bielszczyzny;Bielszczyzna
Coniewa;Coniew
Mszany Dolnej;Mszana Dolna
Typina;Typin
Oszczepalina Drugiego;Oszczepalin Drugi
Gostyńskiego Przedmieścia;Gostyńskie Przedmieście
Ojcewa;Ojcewo
Podsufczyna;Podsufczyn
Paczkowa;Paczkowo
W Czarnym Groniu;W Czarnym Groniu
Wachowic;Wachowice
Woli Kiedrzyńskiej;Wola Kiedrzyńska
Boguszewa Majątku;Boguszewo Majątek
Szczypca;Szczypiec
Konował;Konowały
Starego Budzisławia;Stary Budzisław
Lelitka;Lelitek
Daleszewic PierwszKolonii;Daleszewice Kolonia Pierwsza
Końcewa;Końcewo
Pod Łukowo;Pod Łukowo
Nostrożnego;Nostrożny
Zakrzaków;Zakrzaki
Darżynka;Darżynko
Osiedla Czwartaków;Osiedle Czwartaków
Ośni;Ośnia
Pukinina;Pukinin
Pod Bukowiną;Pod Bukowiną
Deręgowizny;Deręgowizna
Józefiaków;Józefiaki
Kolonii Klocówki;Kolonia Klocówka
Kolonii Woli Szydłowieckiej;Kolonia Wola Szydłowiecka
Nowej Wsi Kwidzyńskiej;Nowa Wieś Kwidzyńska
Chudomiętów;Chudomięty
Stypy;Stypa
Basiuli;Basiula
Osiedla Lipówki;Osiedle Lipówka
Goszczyna Karpięcina;Goszczyno Karpięcin
Muratyna;Muratyn
Cielczy;Cielcza
Małkowic;Małkowice
Kolonii Dawidowicz;Kolonia Dawidowicze
Pścininka;Pścininek
Chmielówki;Chmielówka
Chajewa;Chajew
Chlebicznej;Chlebiczna
Szprudowa;Szprudowo
Dziankowa;Dziankowo
Wichrów;Wichry
Ogumia;Ogumie
Kruhela;Kruhel
Za Paryją;Za Paryją
Potakówki;Potakówka
Sarn Wielkich;Sarny Wielkie
Suwałek;Suwałki
Basiściów;Basiści
Wałgasza;Wałgasz
Błogocicic;Błogocice
Ułęża;Ułęże
Wojsławic Kolonii;Wojsławice Kolonia
Cieplanki;Cieplanka
Symborówki;Symborówka
Kręciszówki;Kręciszówka
Latochówki;Latochówka
Starych Nieżychowic;Stare Nieżychowice
Osiecznicy Gospodarczej;Osiecznica Gospodarcza
Dębego Wielkiego;Dębe Wielkie
Stodolska;Stodolsko
Ślepowa;Ślepowo
Nowin Horynieckich;Nowiny Horynieckie
Ruska Małego;Rusek Mały
Bloku Chałupek;Blok Chałupki
Wydartowa;Wydartowo
Nowych Igań;Nowe Iganie
Szczęścia;Szczęście
Droblina;Droblin
Padółu;Padół
Strącza Mąkacza;Strącze Mąkacz
Bilmin;Bilminy
Werbowni;Werbownia
Mieruniszek;Mieruniszki
Szanieńca;Szaniec
Za Karczmą;Za Karczmą
Wilamowa;Wilamów
Jarętowic;Jarętowice
Flisowa;Flisów
Trzeszczyna;Trzeszczyn
Kisielówki;Kisielówka
Nowego Gruszczyna;Nowy Gruszczyn
Klasztoru;Klasztor
Moraska;Morasko
Malonów;Malony
Kolonii Międzylesia;Kolonia Międzylesie
Pisiówki;Pisiówka
Starego Oleksowa;Stary Oleksów
Dorobnej;Dorobna
Marcelina;Marcelin
Krzypnicy;Krzypnica
Kołkówki;Kołkówka
Polichna Bud;Polichno Budy
Kolonii Rogowa;Kolonia Rogów
Scholastykowa;Scholastykowo
Kolonii Strugi;Kolonia Struga
Podjenina;Podjenin
Kolonii pod Dębem;Kolonia pod Dębem
Osiedla Kopernika;Osiedle Kopernika
Blizienka;Blizienko
Tatr;Tatry
Strumienna;Strumienno
Zdziechowic Drugich;Zdziechowice Drugie
Kozubalów;Kozubale
Letniska Leśnego;Letnisko Leśne
Tamborowo;Tamborowo
Nowych Lamowic;Nowe Lamowice
Woli Braneckiej;Wola Branecka
Podbrodnicy;Podbrodnica
Pieńkniek Sobótek;Pieńki Sobótki
Kuchar Leśnych;Kuchary Leśne
Bejsc;Bejsce
Łęgowskiego;Łęgowskie
Górnego Siemiechowa;Górny Siemiechów
Głubczyczyc MarysieńkLasu;Głubczyce Las Marysieńka
Kseweryna;Kseweryn
Zięciówka;Zięciówek
Kolonii Żubrzy;Kolonia Żubrza
Podradziejowa;Podradziejów
Podkamienieńca;Podkamieniec
Wólki Zdziwójskiej;Wólka Zdziwójska
Bielasów;Bielasy
Nowych Borsuków;Nowe Borsuki
Gąsaw Plebańskich;Gąsawy Plebańskie
Dąbia Góry;Dąbie Góra
Kickowej;Kickowa
Niebieszczan;Niebieszczany
Polusów;Polusy
Łyków;Łyki
Klupałówki;Klupałówka
Wiskienicy Parceli;Wiskienica Parcela
Strumiennej;Strumienna
Kownat Żędowych;Kownaty Żędowe
Chałupek Bełwińskich;Chałupki Bełwińskie
Kołczówki;Kołczówka
Kobylinieńca;Kobyliniec
Zawisnej;Zawisna
Dzwoli;Dzwola
Włodzienina Kolonii;Włodzienin Kolonia
Zezulina Pierwszego;Zezulin Pierwszy
Leontyny;Leontyna
Za Borkiem;Za Borkiem
Izabelina Leśnego;Izabelin Leśny
Talczyna;Talczyn
Woli Postołowej;Wola Postołowa
Filipowa Trzeciego;Filipów Trzeci
Królewka;Królewko
Rzeczenicy;Rzeczenica
Bączewa;Bączew
Zalesia;Zaleś
Herb;Herby
Karkosów;Karkosy
Gierlachowa;Gierlachów
Pstrągowej Górnej;Pstrągowa Górna
Gatnik Gajówki;Gatniki Gajówka
Bączka;Bączek
Łęgonic;Łęgonice
Na Rzędzie;Na Rzędzie
Dobiecina;Dobiecin
Rekińcniec;Rekińce
Łysowa;Łysów
Masiaka Lasu;Masiak Las
Wildna;Wildno
Kity;Kita
Teratyna Kolonii;Teratyn Kolonia
Leśniczówki Bugaja;Leśniczówka Bugaj
Owczarka;Owczarek
Soborowa;Soborowo
Nosowa Kolonii;Nosów Kolonie
Miechowca;Miechowiec
Chałupek Biskupickich;Chałupki Biskupickie
Wyzysków;Wyzyski
Tenczynka;Tenczynek
Ciemnego Lasu;Ciemny Las
Bokini;Bokinia
Bryndzówki;Bryndzówka
Roli Jurowej;Rola Jurowa
Kolonii Babich Dołów;Kolonia Babie Doły
Kit;Kity
Bytkowic;Bytkowice
Krza Półwieskiego;Kierz Półwieski
Kępiny;Kępina
Drzewoszewa;Drzewoszewo
Pacanówki;Pacanówka
Łęgu Piekarskiego;Łęg Piekarski
Kolonii Teresina;Kolonia Teresin
Do Piechówki;Do Piechówki
Świderszczyzny;Świderszczyzna
Siedleczka;Siedleczek
Pod Luszkówko;Pod Luszkówko
Kępina;Kępino
Kolonii Brzydowa;Kolonia Brzydowo
Mazura;Mazur
Kamionki Gowidlińskiej;Kamionka Gowidlińska
Mirkowiczek;Mirkowiczki
Podłosienka;Podłosienek
Barłożni Wolsztyńskiej;Barłożnia Wolsztyńska
Kolonii Sławinka;Kolonia Sławinek
Ciemienia;Ciemień
Sadlna;Sadlno
Kątów Podlasia;Kąty Podlesie
Debrzna Wsi;Debrzno Wieś
Kolonii Dębowiny;Kolonia Dębowina
Zamka;Zamek
Wołyńcniec Kolonii;Wołyńce Kolonia
Za Skałami;Za Skałami
Prusinowic Kolonii;Prusinowice Kolonia
Szerzyn;Szerzyny
Dzierzgowa;Dzierzgów
Wawrzaczy;Wawrzacze
Bystrzycy;Bystrzyca
Paprot;Paproty
Kokocinieńca;Kokociniec
Kolonii Krelikiejm;Kolonia Krelikiejmy
Lęgowa;Lęgów
Czapiewic;Czapiewice
Kolonii Starego Krasnego;Kolonia Stare Krasne
Bartkowa Dolnego;Bartków Dolny
Kąśnej Górnej;Kąśna Górna
Kolonii Głobina;Kolonia Głobino
Matyldowa Dużego;Matyldów Duży
Wałów Kępskich;Wały Kępskie
Psoty;Psota
Białego Ługu;Biały Ług Kolonia
Niegardowa;Niegardów
Nowych Rochowic;Nowe Rochowice
Ziółkówki;Ziółkówka
Bandzulki;Bandzulka
Osiedla Ustronia;Osiedle Ustronie
Szczawnicy Nyżnej;Szczawnica Nyżna
Góry za Ławą;Góra za Ławą
Bieżywód;Bieżywody
Skrzynisk;Skrzyniska
Wyrodówki;Wyrodówka
Doliniarskiego;Doliniarski
Wrzeszczów;Wrzeszczowie
Miłaczewka;Miłaczewek
Dereniówki;Dereniówka
Olszyn Młynów;Olszyna Młyny
Herburtowa;Herburtowo
Łysakowa;Łysakowo
Marczuka;Marczuk
Tłoków Prawych;Tłoki Prawe
Krzczonowa Wójtowstwa;Krzczonów Wójtostwo
Korniów;Kornie
Zawad Włościańskich;Zawady Włościańskie
Korni;Kornia
Bloch;Blochy
Papieżówki;Papieżówka
Zoków;Zoki
Stradzewa Górek;Stradzew Górki
Niemirowic;Niemirowice
Rudawek Drugich;Rudawki Drugie
Rdzy;Rdze
Bobowisk;Bobowiska
Dołka Słotwińskiego;Dołek Słotwiński
Kolonii Słodkowa Drugiego;Kolonia Słodków Drugi
Węglarzy Dolnych;Węglarze Dolne
Śmiar;Śmiary
Swędrówki;Swędrówka
Osiedla Pierwszego;Osiedle Pierwsze
Rząbca;Rząbiec
Osiedla Orła Białego;Osiedle Orła Białego
Czyżyczki;Czyżyczka
Za Kowalem;Za Kowalem
Przy Bagnie;Przy Bagnie
Flisiukowa;Flisiuków
Sosnowca Pieńków;Sosnowiec Pieńki
Unieszowa;Unieszów
Psiego Pola;Psie Pole
Tuczna;Tuczno
Brodna;Brodno
Wajzerówki;Wajzerówka
Nawina;Nawino
Czarnych Holendrów;Czarne Holendry
Brodny;Brodna
Koszczał;Koszczały
Sarbic;Sarbice
Tucznej;Tuczna
Bodzewka Drugiego;Bodzewko Drugie
Osiedla Blachowni Śląskiej;Osiedle Blachownia Śląska
Gierówki;Gierówka
Łyszczarzówki;Łyszczarzówka
Budzimskiego;Budzimskie
Gliniszcza Małego;Gliniszcze Małe
Sroczkowa;Sroczków
Suchynicz;Suchynicze
Płusek;Płuski
Królowej Góry;Królowa Góra
Górca;Górzec
Stawku Kolonii;Stawek Kolonia
Ludianu;Ludian
Polanicy;Polanica
Rur Brygidkowskich;Rury Brygidkowskie
Płociczna Osiedla;Płociczno Osiedle
Polanic;Polanice
Mierek;Mierki
Kwika;Kwik
Radłowic;Radłowice
Parceli Dużych;Parcele Duże
Kolonii Kiersnówki;Kolonia Kiersnówka
Korczaku;Korczak
Zalewu;Zalew
Rastoki;Rastoka
Krasnego Potockiego;Krasne Potockie
Czechnowa;Czechnów
Chociczki;Chociczka
Kroszyna;Kroszyn
Połazia Świętochowskiego;Połazie Świętochowskie
Małego Podlesia;Mały Podleś
Zalca;Zalec
Wydrzyna;Wydrzyn
Strzelków;Strzelki
Ostrówka Podyskiego;Ostrówek Podyski
Kierzka Gajówki;Kierzek Gajówka
Zawadzkiego;Zawadzkie
Biesala;Biesal
Kolonii Kiczarowa;Kolonia Kiczarowo
Książa Wielkiego;Książ Wielki
Małej Kolonii Piotrowic;Mała Kolonia Piotrowice
Suliszki;Suliszka
Teofilowa;Teofilów
Kłapkówki Drugiej;Kłapkówka Druga
Starej Olszyny;Stara Olszyna
Łukowa;Łuków
Sułkówki;Sułkówka
Świstaka;Świstak
Starych Koluszek;Stare Koluszki Parcela
Wielkiej Piaśnicy;Wielka Piaśnica
Sądówka;Sądówko
Urządkowa;Urządków
Pawłów;Pawły
Szczytnik nad Kaczawą;Szczytniki nad Kaczawą
Rymera;Rymer
Pepłowa;Pepłowo
Skotnika;Skotnik
Witek;Witki
Odm;Odmy
Makówca;Makówiec
Sierakowskiego;Sierakowskie
Starego Kobylnika;Stary Kobylnik
Za Obłazem;Za Obłazem
Reblina;Reblino
Kolonii Zboisk;Kolonia Zboiska
Klonu;Klon
Kolonii Osmołowszczyzny;Kolonia Osmołowszczyzna
Żagańskiej;Żagańska
Woli Rudlickiej;Wola Rudlicka
Służejowa;Służejów
Poborowa;Poborowo
Podpniewek;Podpniewki
Kloca;Kloc
Zachowic;Zachowice
Dąbrówki Morskiej;Dąbrówka Morska
Czajkowej;Czajkowa
Malechowa;Malechowo
Czajkowa;Czajkowo
Rębic;Rębice
Jarząbki;Jarząbka
Rudawki;Rudawka
Kolonii Bandróowa;Kolonia Bandrów
Kościerzyny Wybudowania;Kościerzyna Wybudowanie
Starego Sielca;Stary Sielc
Pysówki;Pysówka
Dworzyska;Dworzysko
Cisowów;Cisowy
Kolonii Łapczynej Woli;Kolonia Łapczyna Wola
Ogonowa Parceli;Ogonowo Parcele
Kociego Dołu;Koci Dół
Przesiadłowa;Przesiadłów
Okrzei;Okrzeja
Satrów;Satry
Stojebowej;Stojebowa
Starego Ludzicka;Stare Ludzicko
Wężykowa;Wężykowo
Kosmowa;Kosmów
Miłochniewic;Miłochniewice
Nowego Kępniewa;Nowe Kępniewo
Boleszyc;Boleszyce
Cisowa;Cisowo
Aniołów;Anioły
Cisowego;Cisowe
Osiedla Skopania;Osiedle Skopanie
Osiedla Mickiewicza;Osiedle Mickiewicza
Ozgi;Ozga
Butowa;Butowo
Woli Proszkowskiej;Wola Proszkowska
Umeru;Umer
Jaszowca;Jaszowiec
Ozgów;Ozgi
Śmierdnicy;Śmierdnica
Dąbrowy Małej;Dąbrowa Mała
Kurzakowa;Kurzaków
Dworskich Domów;Dworskie Domy
Pląchaw;Pląchawy
Bark;Barki
Kruteczka;Kruteczek
Barki;Barka
Gibit;Gibity
Glisnego;Glisne
Kolonii Pogorzel;Kolonia Pogorzel
Dryganka Małego;Dryganek Mały
Pieńków Kamieńskich;Pieńki Kamieńskie
Rozkolna;Rozkolno
Koszwic;Koszwice
