Dopełniacz;Mianownik;Wynik Stemmera
Suszyc;Suszyce;Suszyca
Smolenia-Brzęczek;Smoleń-Brzęczki;Smolenie-Brzęczka
Czernic;Czernice;Czernica
Za Gazownią;Za Gazownią;Ze Gazownia
Glinek-Rafał;Glinki-Rafały;Glinka-Rafał
Mokrska Rządowego Drugiego;Mokrsko Rządowe Drugie;Mokrsko Rządowy Drugi
Kolonii Radomyśla;Kolonia Radomyśl;Kolonia Radomyśla
Osiedla Ogrodowego;Osiedle Ogrodowe;Osiedle Ogrodowy
Wielkich Chełmów;Wielkie Chełmy;Wielki Chełm
Krępkowa;Krępkowo;Krępkowa
Kliszkowic;Kliszkowice;Kliszkowica
Kacicic;Kacice;Kacicica
Walerian;Waleriany;Waleriana
Osiedla Niemcewicza;Osiedle Niemcewicza;Osiedle Niemcewicz
Czartówca;Czartówiec;Czartówca
Kolonii Starościcic;Kolonia Starościce;Kolonia Starościcica
Bajtkowa;Bajtkowo;Bajtkowa
Ulikowa;Ulikowo;Ulikowa
Lipnej Woli;Lipna Wola;Lipna Wol
Tarnowa;Tarnów;Tarnowa
Muszyk;Muszyki;Muszyk
Kolonii Radzikowa;Kolonia Radzików;Kolonia Radzikowa
Chomów;Chomy;Chom
Kolonii Bartołtołt Wielkich;Kolonia Bartołty Wielkie;Kolonia Bartołtołt Wielki
Białężyna;Białężyn;Białężyna
Śluzy;Śluza;Śluz
Szczepocicic Rządowych;Szczepocice Rządowe;Szczepocicica Rządowa
Husarów;Husary;Husar
Osady-Polesia;Osada-Polesie;Osada-Poleś
Dretynka;Dretynek;Dretynka
Do Juszczaka;Do Juszczaka;Da Juszczak
Rudnik-Kolonii;Rudniki-Kolonia;Rudnik-Kolonia
Średniaków;Średniaki;Średniak
Starego Gościnieńca;Stary Gościniec;Stary Gościnieniec
Dobryni;Dobrynia;Dobryn
Gorzyc Wielkich;Gorzyce Wielkie;Gorzyca Wielki
Zbierska-Kolonii;Zbiersk-Kolonia;Zbiersko-Kolonia
Kodnia Trzeciego;Kodeń Trzeci;Kodnia Trzeci
Roli-Obory;Rola-Obory;Rol-Obór
Młyneka;Młynek;Młyneka
Dobrynina;Dobrynin;Dobrynina
Kucharowa;Kucharowo;Kucharowa
Olendrów;Olendry;Olender
Żabikowa;Żabików;Żabikowa
Helenowa-Gadomca;Helenowo-Gadomiec;Helenowa-Gadomca
Bolimowskiej Wsi;Bolimowska Wieś;Bolimowska Ws
Chursów;Chursy;Churs
Taborów;Tabory;Tabór
Osiedla Makowego;Osiedle Makowe;Osiedle Makowy
Kolonii Czarnięcina Poduchownego;Kolonia Czarnięcin Poduchowny;Kolonia Czarnięcina Poduchowny
Brąchnowa;Brąchnowo;Brąchnowa
Borucina;Borucin;Borucina
Trzykosów;Trzykosy;Trzykos
Haraczów;Haracze;Haracz
Tarchał Małych;Tarchały Małe;Tarchała Mała
Komór Błotnych;Komory Błotne;Komór Błotny
Kozubków;Kozubki;Kozubek
Lipnik Nowych;Lipniki Nowe;Lipnik Nowy
Sadów Żoliborskich;Sady Żoliborskie;Sad Żoliborski
Nad Zieloną;Nad Zieloną;Nada Zielona
Mościszek;Mościszki;Mościszek
Ryczowa;Ryczów;Ryczowa
Jarczowa;Jarczów;Jarczowa
Okala;Okale;Okal
Karczowisk;Karczowiska;Karczowisko
Zagościńcza;Zagościńcze;Zagościńcza
Burakowa;Buraków;Burakowa
Gałowa-Majątku;Gałowo-Majątek;Gałowa-Majątek
Podgaci;Podgać;Podgat
Prusek;Pruski;Prusek
Zarzeczan;Zarzeczany;Zarzeczan
Zadębinia;Zadębinie;Zadębinia
Goźlic Poduchownych;Goźlice Poduchowne;Goźlica Poduchowny
Gad;Gady;Gada
Chrząszczewka;Chrząszczewko;Chrząszczewka
Czyżowic;Czyżowice;Czyżowica
Szepietowa-Wawrzyniec;Szepietowo-Wawrzyńce;Szepietowa-Wawrzyniec
Dalkowa;Dalkowo;Dalkowa
Prusinowa;Prusinowo;Prusinowa
Wierzbiczan;Wierzbiczany;Wierzbiczan
Leszczydołu-Pustek;Leszczydół-Pustki;Leszczydół-Pustka
Do Przybytka;Do Przybytka;Da Przybytka
Dąbia Małego;Dąbie Małe;Dąbia Mały
Posiny;Posina;Posiny
Ochmanowa;Ochmanów;Ochmanowa
Ludwikowa;Ludwikowo;Ludwikowa
Sulęcina Włościańskiego;Sulęcin Włościański;Sulęcina Włościański
Kaczenieńca;Kaczeniec;Kaczenieniec
Trzebówka;Trzebówek;Trzebówka
Paliszewa;Paliszew;Paliszewo
Kolonii Tryszczyna;Kolonia Tryszczyn;Kolonia Tryszczyna
Cadówka;Cadówek;Cadówka
Klucznikowic;Klucznikowice;Klucznikowica
Smagowa;Smagów;Smagowa
Rostek Skomackich;Rostki Skomackie;Rostka Skomacka
Hub Chrzanowskich;Huby Chrzanowskie;Hub Chrzanowski
U Sięków;U Sięków;U Sięk
Kolonii Bartkowic;Kolonia Bartkowice;Kolonia Bartkowica
Tymoteuszewa;Tymoteuszew;Tymoteuszewo
Juszczyna;Juszczyn;Juszczyna
Rumuncinka;Rumuncinek;Rumuncinka
Osiedla Wilanowa;Osiedle Wilanów;Osiedle Wilanowa
Wilczej Kępy;Wilcza Kępa;Wilcza Kęp
Wronina;Wronino;Wronina
Siennnowa;Siennów;Siennnowa
Suchej Wólki;Sucha Wólka;Suchej Wólka
Woli Magnuszewskiej;Wola Magnuszewska;Wol Magnuszewska
Radoni-Kolonii;Radonia-Kolonia;Radoni-Kolonia
Osiedla Waleńczowa;Osiedle Waleńczów;Osiedle Waleńczowa
Tomaryn;Tomaryny;Tomaryn
Kurowskiego;Kurowskie;Kurowski
Faustynowa;Faustynowo;Faustynowa
Woli Sipińskiej;Wola Sipińska;Wol Sipińska
Podłężyc;Podłężyce;Podłężyc
Koło Pawilonu;Koło Pawilonu;Koła Pawilon
Święcka-Nowin;Święck-Nowiny;Święcka-Nowina
Budzenia;Budzeń;Budzenie
Woli Bogaczkowskiej;Wola Bogaczkowska;Wol Bogaczkowska
Podwiączynia;Podwiączyń;Podwiączynia
Lesięcinka;Lesięcinek;Lesięcinka
Nad Potokiem;Nad Potokiem;Nada Potok
Kilianowa;Kilianów;Kilianowa
Radłówki;Radłówka;Radłówki
Goszczędzy-Parceli;Goszczędza-Parcele;Goszczęga-Parcela
Widzimia-Bambrów;Widzim-Bambry;Widzimia-Bambr
Śliwna-Hub;Śliwno-Huby;Śliwna-Hub
Załusina;Załusin;Załusina
Grąsina;Grąsino;Grąsina
Pyszkowa;Pyszkowo;Pyszkowa
Łopienka;Łopienko;Łopienka
Szczechowa;Szczechowo;Szczechów
Kolonii Olchowa;Kolonia Olchowo;Kolonia Olchów
Dobropola Gryfińskiego;Dobropole Gryfińskie;Dobropola Gryfiński
Ulanowa;Ulanów;Ulanowa
Nad Kępą;Nad Kępą;Nada Kępa
Zapłoci;Zapłocia;Zapłoć
Łabuzyów Górnych;Łabuzy Górne;Łabuzy Górny
Kondratowa;Kondratów;Kondratowa
Łęki Opatowskiej;Łęka Opatowska;Łęk Opatowska
Sławatycz-Kolonii;Sławatycze-Kolonia;Sławatycz-Kolonia
Góry Bałdrzychowskiej;Góra Bałdrzychowska-Parcele;Góry Bałdrzychowska
Mogilnic;Mogilnice;Mogilnica
Zaochodów;Zaochody;Zaochód
Polskiej Wsi;Polska Wieś;Polska Ws
Woli Gródeckiej;Wola Gródecka;Wol Gródecka
Waliszewa Dworskiego;Waliszew Dworski;Waliszewo Dworski
Nalep;Nalepy;Nalepa
Do Kuca;Do Kuca;Da Kuc
Myszadeł;Myszadła;Myszadło
Gacka;Gacko;Gacka
Podjaworzyc;Podjaworzyce;Podjaworzyca
Woli Wydrzyny;Wola Wydrzyna;Wol Wydrzyna
Wijewa;Wijewo;Wijewa
Kolonii Marcinowa;Kolonia Marcinów;Kolonia Marcinowa
Gacków;Gacki;Gacek
Zdziłowic Trzecich;Zdziłowice Trzecie;Zdziłowica Trzeci
Kiełpina-Posilanego;Kiełpin-Posilany;Kiełpina-Posilany
Wigancicic Żytawskich;Wigancice Żytawskie;Wigancicica Żytawski
Bud Boguszynieckich;Budy Boguszynieckie;Buda Boguszyniecki
Zasokolcza;Zasokolcze;Zasokolcz
Zadwornej-Parcel;Zadworna-Parcele;Zadworna-Parcela
Chełmna Poduchownego;Chełmno Poduchowne;Chełmna Poduchowny
Cadyni;Cadyń;Cadyn
Janek Dużych;Janki Duże;Janka Duży
Pniewek;Pniewki;Pniewka
Majdanów Rusina;Majdany Rusin;Majdan Rusina
Gorzyna;Gorzyno;Gorzyna
Pniewka;Pniewko;Pniewka
Wiłkajci;Wiłkajcie;Wiłkajć
Miedniewic-Kolonii;Miedniewice-Kolonia;Miedniewica-Kolonia
Wołosatego;Wołosate;Wołosaty
Malanowa;Malanowo;Malanowa
Starosiela;Starosiele;Starosiel
Chysnego;Chysne;Chysny
Strużyny;Strużyna;Strużyny
Poterały;Poterała;Poterał
Makowczyczyc;Makowczyce;Makowczyczyca
Pod Turnię;Pod Turnię;Poda Turnia
Chłądowa;Chłądowo;Chłądowa
Kucy;Kuca;Kuk
Magnuszewa;Magnuszew;Magnuszewo
Gór Dylewskich;Góry Dylewskie;Gór Dylewski
Kępy Sempławskiej;Kępa Sempławska;Kęp Sempławska
Bojanowa;Bojanów;Bojanowa
Szczotysk;Szczotyska;Szczotysko
Ustoka Pierwszego;Ustok Pierwszy;Ustoka Pierwszy
Kolonii Kajkowa;Kolonia Kajków;Kolonia Kajkowa
Staroniów;Staronie;Staronium
Gozdu Lipińskiego;Gózd Lipiński;Gozd Lipiński
Dziwnowa;Dziwnów;Dziwnowa
Twardowa;Twardów;Twardowa
Łagiew;Łagwy;Łagiew
Emilowa;Emilów;Emilowa
Galińskiego;Galińskie;Galiński
Pożarów;Pożary;Pożar
Ostrowitego;Ostrowite;Ostrowity
Zabrzeży;Zabrzeż;Zabrzeże
Za Ługiem;Za Ługiem;Ze Ług
Okupników Drugich;Okupniki Drugie;Okupnik Drugie
Górsckich;Górscy;Górscki
Gołąbków;Gołąbki;Gołąbek
Wybudowania poPod Szumiącą;Wybudowanie pod Szumiącą;Wybudowanie poPoda Szumiąca się
Marnej Wsi;Marna Wieś;Marna Ws
Dźwierzchna;Dźwierzchno;Dźwierzchna
Przeborowa;Przeborów;Przeborowa
Nadolic Małych;Nadolice Małe;Nadolica Mała
Dworów Pierwszych;Dwory Pierwsze;Dwór Pierwsza
Mareckich;Mareckie;Marecki
Karola;Karol;Karola
Perek-Mazowsza;Perki-Mazowsze;Perka-Mazowsza
Zadwórków;Zadwórki;Zadwórek
Kostrów-Śmiejek;Kostry-Śmiejki;Kostrów-Śmiejka
Miłaków;Miłaki;Miłak
Żakowa;Żaków;Żakowa
Górek Krajnickich;Górki Krajnickie;Górka Krajnicki
Zapieki;Zapieka;Zapiek
Małych Ulmanów;Małe Ulmany;Mała Ulman
Goszkówka;Goszkówek;Goszkówka
Budzian;Budziany;Budzian
Za Miastem;Za Miastem;Ze Miasto
Sędziwojowic;Sędziwojowice;Sędziwojowica
Michałowa Trzeciego;Michałów Trzeci;Michałowa Trzeci
Dominikanówki;Dominikanówka;Dominikanówki
Kosor;Kosory;Kosor
Palczy;Palcza;Palcz
Dryganka Dużego;Dryganek Duży;Dryganka Duży
Runowskiego;Runowskie;Runowski
Sułocina-Teodorów;Sułocin-Teodory;Sułocina-Teodór
Kolonii Kończewic;Kolonia Kończewice;Kolonia Kończewica
Cekur;Cekury;Cekura
Małych Zapad;Małe Zapady;Mała Zapada
Tunik;Tuniki;Tunika
Adamczykowej Roli;Adamczykowa Rola;Adamczykowa Rol
Polskiej Woli;Polska Wola;Polska Wol
Jaszczgo;Jaszcze;Jaszczga
Golian;Goliany;Golian
Starej Koziej Góry;Stara Kozia Góra;Stara Koziej Gór
Skoczka Młyna;Skoczka Młyn;Skoczek Młyn
Imielineka;Imielinek;Imielineka
Żurawnik Górnych;Żurawniki Górne;Żurawnik Górny
Zajączek Drugich;Zajączki Drugie;Zajączek Drugie
Jacka;Jacek;Jacka
Parceli Kretkowskich;Parcele Kretkowskie;Parcela Kretkowski
Kolonii Kozłów;Kolonia Kozły;Kolonia Kozioł
Koneckich Holendrów;Koneckie Holendry;Konecki Holender
Gaśna;Gaśno;Gaśna
Telążny-Kanału;Telążna-Kanał;Telążny-Kanał
Pękoszewa;Pękoszew;Pękoszewo
Środkowych Kobylnik;Środkowe Kobylniki;Środkowa Kobylnik
Janek Dolnych;Janki Dolne;Janka Dolny
Glinik;Gliniki;Glinik
Cerlic;Cerlice;Cerlica
Daniłowa Dużego;Daniłowo Duże;Daniłów Duży
Zachorzowa;Zachorzów;Zachorzowa
Mątów Wielkich;Mątowy Wielkie;Mąt Wielki
Świńskiego Miasta;Świńskie Miasto;Świński Miasto
Kapicowa;Kapiców;Kapicowa
Kolonii Woli Koryckiej;Kolonia Wola Korycka-Górna;Kolonii Woli Korycka
Zabartowa;Zabartowo;Zabartowa
Wawrowa;Wawrowo;Wawrowa
Sieborowic;Sieborowice;Sieborowica
Woli Tesserowej;Wola Tesserowa;Wol Tesserowa
Woli Marcinkowskiej;Wola Marcinkowska;Wol Marcinkowska
Obucza;Obucz;Obucza
Chrzanowa Małego;Chrzanów Mały;Chrzanowa Mały
Kolonii Pawęzowa;Kolonia Pawęzów;Kolonia Pawęzowa
Łępina;Łępin;Łępina
Duchnowa;Duchnów;Duchnowa
Półczynka;Półczynek;Półczynka
Stodół-Wsi;Stodoły-Wieś;Stodoła-Ws
Gutowa-Górek;Gutowo-Górki;Gutowa-Górka
Czarkowa;Czarków;Czarkowa
Mułków;Mułki;Mułek
Pod Białą;Pod Białą;Poda Biała
Chełch-Ciborów;Chełchy-Cibory;Chee-Cibór
Stanów;Stanowie;Stan
Gajówki Grzebienia;Gajówka Grzebień;Gajówka Grzebienie
Jannopola;Jannopol;Jannopola
Kolonii Potrytryt;Kolonia Potryty;Kolonia Potrytryt
Nowych Bielaw;Nowe Bielawy;Nowy Bielawa
Choszcz;Choszcze;Choszcz
Michalczewsckich;Michalczewscy;Michalczewscki
Małego Liniewa;Małe Liniewo;Mały Liniewa
Romartowa;Romartów;Romartowa
Wilczęt;Wilczęta;Wilczęt
Szwarów;Szwarowy;Szwar
Kolonii Reszek;Kolonie Reszki;Kolonia Reszek
Psar-Lechawy;Psary-Lechawa;Psar-Lechawa
Zamokradla;Zamokradle;Zamokradel
Kamiennnego Dworu;Kamienny Dwór;Kamiennny Dwór
Marysina;Marysin;Marysina
Chobotek;Chobotki;Chobotek
Łomianek;Łomianki;Łomianka
Dulska-Rumunek;Dulsk-Rumunki;Dulska-Rumunek
Do Szerokiej Drogi;Do Szerokiej Drogi;Da Szeroka Dróg
Gładczyna Rządowego;Gładczyn Rządowy;Gładczyna Rządowy
Brzezich Łąk;Brzezie Łąki;Brzezi Łąk
Rożdżałowa-Kolonii;Rożdżałów-Kolonia;Rożdżałowa-Kolonia
Rucian;Ruciany;Rucian
Malina;Malin;Malina
Wytrzęsowa;Wytrzęsów;Wytrzęsowa
Rudzy;Rudza;Ruga
Do Bolsęgi;Do Bolsęgi;Da Bolsęg
Kolonii Jakubowic Murowanych;Kolonia Jakubowice Murowane;Kolonia Jakubowica Murowane
Ciupików;Ciupiki;Ciupik
Dużego Bóu;Duży Bór;Duży Bóe
Kolonii Jurek;Kolonia Jurki;Kolonia Jurka
Jabłonowa-Maćkowiąt;Jabłonowo-Maćkowięta;Jabłonowa-Maćkowię
Słowicza;Słowicze;Słowicz
Błazin Dolnych;Błaziny Dolne;Błazina Dolny
Brzózy Królewskiej;Brzóza Królewska;Brzóz Królewska
Malenieńca;Maleniec;Malenieniec
Renardowic;Renardowice;Renardowica
Rydzewa Szlacheckiego;Rydzewo Szlacheckie;Rydzewo Szlachecki
Chełkowa;Chełkowo;Chełkowa
Seselowa;Seselów;Seselowa
Sólnicy;Sólnica;Sólnik
Pod Kępą;Pod Kępą;Poda Kępa
Kurowskich Chałup;Kurowskie Chałupy;Kurowski Chałupa
Zachełmia Górnego;Zachełmie Górne;Zachełmia Górny
Koło Kościoła;Koło Kościała;Koła Kościół
Gorzyczan;Gorzyczany;Gorzyczan
Apolinar;Apolinary;Apolinar
Radosiewka;Radosiewko;Radosiewka
Daronic;Daronice;Daronica
Kukuczek;Kukuczki;Kukuczka
Karnej Góry;Karna Góra;Karna Gór
Ogródków Łobaczewskich;Ogródki Łobaczewskie;Ogródek Łobaczewski
Onufryjewa;Onufryjewo;Onufryjewa
Pod Strażnicą;Pod Strażnicą;Poda Strażnica
Białopola-Kolonii;Białopole-Kolonia;Białopola-Kolonia
Niwy-Skrzeszowa;Niwa-Skrzeszów;Niwus-Skrzeszowa
Norek;Norki;Norka
Bronisława-Parceli;Bronisław-Parcele;Bronisława-Parcela
Botowa;Botowo;Botowa
Kramkowa;Kramkowo;Kramkowa
Gozdowa-Młynu;Gozdowo-Młyn;Gozdowa-Młyn
Stradomi Wierzchniej;Stradomia Wierzchnia;Stradomy Wierzchnia
Lwowskiego;Lwowskie;Lwowski
Tatarowiec;Tatarowce;Tatarowiec
Jantoniowa;Jantoniów;Jantoniowa
Raculi;Racula;Racuł
Porytego Włościańskiego;Poryte Włościańskie;Poryty Włościański
Skrzelczyczyc;Skrzelczyce;Skrzelczyczyca
Chajęt;Chajęty;Chajęt
Zomrza;Zomrze;Zomrz
Żelichowo-Wybudowa ZachodniWybudowania;Żelichowo-Wybudowanie Zachodnie;Żelichowa-Wybudowa ZachodniWybudowanie
Rumoki-Kolonii;Rumoka-Kolonia;Rumok-Kolonia
Przerw;Przerwy;Przerwa
Smyklów;Smykle;Smykiel
Opoczniaków;Opoczniaki;Opoczniak
Kolonii Starego Klukomia;Kolonia Stary Klukom;Kolonia Stary Klukomia
Tyczka;Tyczek;Tyczka
Złowód;Złowody;Złowód
Patołęki;Patołęka;Patołęki
Krowich Łąk;Krowie Łąki;Krowi Łąk
Janiszewka;Janiszewko;Janiszewka
Romnowa;Romnów;Romnowa
Sędziwuj;Sędziwuje;Sędziwuj
Kaczanówki;Kaczanówka;Kaczanówki
Ostrowa Wielkiego;Ostrów Wielki;Ostrowa Wielki
Brzezna;Brzezno;Brzezna
Myszynieńca Starego;Myszyniec Stary;Myszynieniec Stary
Borowików;Borowiki;Borowik
Werpola;Werpol;Werpole
Ćmiszewa Rybnowskiego;Ćmiszew Rybnowski;Ćmiszewo Rybnowski
Rosochów;Rosochy;Rosoch
Zwaliska;Zwalisko;Zwaliska
Szurowa;Szurowo;Szurowa
Starego Bazanowa;Stary Bazanów;Stary Bazanowa
Sabaudów;Sabaudy;Sabaudowa
Huty Kalnej;Huta Kalna;Hut Kalna
Lendowa-Bud;Lendowo-Budy;Lendowa-Buda
Górniego Konieńca;Górni Koniec;Górni Konieniec
Dębna-Kolonii;Dębno-Kolonia;Dęben-Kolonia
Trzech Gór;Trzy Góry;Trzech Gór
Radoliny-Młyna;Radolina-Młyn;Radolin-Młyn
Wargulców;Wargulce;Wargulec
Zbyszyc;Zbyszyce;Zbyszyca
Zawad Oleckich;Zawady Oleckie;Zawada Olecki
Siedlisk Kolonii;Siedliska Kolonia;Siedlisko Kolonia
Runowa-Młyna;Runowo-Młyn;Runowa-Młyn
Sarbów Dolnych;Sarby Dolne;Sarb Dolny
Parceli-Łęczeszyc;Parcela-Łęczeszyce;Parcela-Łęczeszyca
Marianowa Rogowskiego;Marianów Rogowski;Marianowa Rogowski
Dzierzenka;Dzierzenek;Dzierzenka
Popielaw-Parceli;Popielawy-Parcela;Popielawa-Parcela
Legin;Leginy;Legina
Wabienic;Wabienice;Wabienica
Wybudowań Sikorskich;Wybudowania Sikorskie;Wybudowanie Sikorski
Migostowa;Migostów;Migostowa
Ciosów;Ciosy;Cios
Wągłczewa;Wągłczew;Wągłczewo
Romanowa;Romanowo;Romanowa
Girgajn;Girgajny;Girgajn
Biskupiczek;Biskupiczki;Biskupiczka
Żmijewa-Zagrobów;Żmijewo-Zagroby;Żmijewa-Zagrób
Kuklowa;Kuklów;Kuklowa
Pobołowic-Kolonii;Pobołowice-Kolonia;Pobołowica-Kolonia
Gogola-Steczek;Gogole-Steczki;Gogolo-Steczka
Gór Lubiańskich;Góry Lubiańskie;Gór Lubiański
Rudawek;Rudawki;Rudawka
Zalesia Borowego;Zalesie Borowe;Zaleś Borowy
Kułachów;Kułachy;Kułach
Kolonii Palikijii Pierwszych;Kolonia Palikije Pierwsze;Kolonia Palikijia Pierwsza
Maroza;Maróz;Maroza
Obiedzina;Obiedzino;Obiedzina
Pod Koleją;Pod Koleją;Poda Kolej
Prusic;Prusice;Prusica
Wyzg;Wyzgi;Wyzg
Siemnic;Siemnice;Siemnica
Bielików;Bieliki;Bielik
Żychlinka;Żychlinek;Żychlinka
Pieńków Głupickich;Pieńki Głupickie;Pieniek Głupicki
Jejkowic;Jejkowice;Jejkowica
Rafaczówek;Rafaczówki;Rafaczówka
Osiedla 1000 Lecilecia;Osiedle 1000 Lecia;Osiedle 1000 Lecilecie
Ruszkowa Poduchownego;Ruszków Poduchowny;Ruszkowa Poduchowny
Kolonii Księżopola Budek;Kolonia Księżopole Budki;Kolonia Księżopola Budek
Wytowna;Wytowno;Wytown
Żółwinka;Żółwinko;Żółwinka
Borowna-Kolonii;Borowno-Kolonia;Borown-Kolonia
Bystrzanowic;Bystrzanowice;Bystrzanowica
Pieńków Ośnickich;Pieńki Ośnickie;Pieniek Ośnicki
Watkowa;Watkowo;Watkowa
Żniatyna;Żniatyn;Żniatyna
Mamlicza;Mamlicz;Mamlicze
Mierzewa Hub Pierwszych;Mierzewo Huby Pierwsze;Mierzewo Hub Pierwsza
Starej Birczy;Stara Bircza;Stara Bircz
Markowa;Markowo;Markowa
Podduchownego;Podduchowne;Podduchowny
Osiedla Samociążka;Osiedle Samociążek;Osiedle Samociążka
Kolonii Czerska;Kolonia Czersk;Kolonia Czersko
Kliszowa;Kliszów;Kliszowa
Pasionkowa;Pasionków;Pasionkowa
Małych Skorczyczyc;Małe Skorczyce;Mała Skorczyczyca
Rejek;Rejki;Rejka
Kolonii Pomienia;Kolonia Pomień;Kolonia Pomienie
Okalewa;Okalew;Okalewa
Gądkowa Małego;Gądków Mały;Gądkowa Mały
Otowa;Otowo;Otowa
Władysławówowa Popowskiego;Władysławów Popowski;Władysławówowa Popowski
Kocieczyna;Kocieczyn;Kocieczyna
Kolonii Łagowa;Kolonia Łagów;Kolonia Łagowa
Gołkowic Górnych;Gołkowice Górne;Gołkowica Górny
Leżai;Leżaje;Leżaja
Żabowej Roli;Żabowa Rola;Żabowa Rol
Pod Brudzawy;Pod Brudzawy;Poda Brudzawa
Wandzinowa;Wandzinowo;Wandzinowa
Lebiedziewa;Lebiedziew;Lebiedziewa
Podlesia Jazowego;Podlesie Jazowe;Podleś Jazowy
Pieczarz;Pieczarze;Pieczarz
Ursynowa;Ursynów;Ursynowa
Jenkowa;Jenków;Jenkowa
Kropiewnicy-Racibor;Kropiewnica-Racibory;Kropiewnica-Racibora
Gętomia;Gętomie;Gętomia
Brzezin Stojeszyńskich;Brzeziny Stojeszyńskie;Brzezina Stojeszyński
Pod Królewską Górą;Pod Królewską Górą;Poda Królewska Góra
Pod Pożogami;Pod Pożogami;Poda Pożóg
Tworzymirek;Tworzymirki;Tworzymirek
Ojrzanowa-Parceli;Ojrzanowo-Parcele;Ojrzanowa-Parcela
Krzywegostoku;Krzywystok;Krzywegostok
Słojnik;Słojniki;Słojnik
Kiełbowa;Kiełbowo;Kiełbowa
Łubia;Łubie;Łubia
U Kowali;U Kowali;U Kowal
Hub Leśniackich;Huby Leśniackie;Hub Leśniacka
Łubi;Łubia;Łuby
Kolonii Obroków;Kolonia Obroki;Kolonia Obrok
Lubojańskiego;Lubojańskie;Lubojański
Wiąga-Wybudowania;Wiąg-Wybudowanie;Wiąga-Wybudowanie
Dalna;Dalno;Dalna
Borkowskiego;Borkowskie;Borkowski
Starych Sierzput;Stare Sierzputy;Stara Sierzput
Jeżówek;Jeżówki;Jeżówka
Pokrzyw;Pokrzywy;Pokrzywa
Wasiów;Wasie;Waś
Sękowa;Sękowo;Sękowa
Płoskiego;Płoskie;Płoski
Puziów;Puzie;Puź
Wandajn;Wandajny;Wandajn
Jabłonowa Pomorskiego;Jabłonowo Pomorskie;Jabłonowa Pomorski
Nowych Bogaczowic;Nowe Bogaczowice;Nowy Bogaczowica
Płosiny-Lewej;Płosina-Lewa;Płosiny-Lewa
Unichowa;Unichowo;Unichów
Kolonii Radusza;Kolonia Radusz;Kolonia Radusza
Przyspy;Przyspa;Przysep
Leszczkowa;Leszczków;Leszczkowa
Pyzdówka;Pyzdówek;Pyzdówka
Murzynka;Murzynko;Murzynka
Kitek;Kitki;Kitka
Przybyłowa;Przybyłowo;Przybyłów
Nowych Osin;Nowe Osiny;Nowy Osina
Sosnowic;Sosnowice;Sosnowica
Skulska-Kępy;Skulsk-Kępa;Skulska-Kęp
Jaksonowic;Jaksonowice;Jaksonowica
Zadębiec;Zadębce;Zadębiec
Rożkowa;Rożkowo;Rożkowa
Starych Uścian;Stare Uściany;Stara Uścian
Kolonii Bratoszewic;Kolonia Bratoszewice;Kolonia Bratoszewica
Florynek;Florynki;Florynka
Skarszewic;Skarszewice;Skarszewica
Nowego Szczeglina;Nowy Szczeglin;Nowy Szczeglina
Padniewa;Padniewo;Padniewa
Klina Braneckiego;Klin Branecki;Klina Branecki
Kiełcz-Kopek;Kiełcze-Kopki;Kiełcz-Kopka
Silna Drugiego;Silno Drugie;Silna Drugi
Na Granicy Jasieńskiej;Na Granicy Jasieńskiej;Ne Granica Jasieńska
Parcel ŁokotowWoli;Parcele-Wola Łokotowa;Parcel ŁokotowWol
Mychowa-Gotówek;Mychów-Gotówki;Mychów-Gotówka
Makówca Dużego;Makówiec Duży;Makówca Duży
Biszczy Drugiej;Biszcza Druga;Biszcze Druga
Małego Orzeszkowa;Mały Orzeszków;Mały Orzeszkowa
Rąblowa;Rąblów;Rąblowa
Miroszowa;Miroszów;Miroszowa
Stachowa;Stachowo;Stachów
Bronisławia;Bronisław;Bronisławie
Zapotocznego;Zapotoczne;Zapotoczny
Tyśniwnego;Tyśniwne;Tyśniwny
Stachowych;Stachowe;Stachowy
Piotrówka;Piotrówko;Piotrówka
Gołkowa-Letniska;Gołków-Letnisko;Gołkowa-Letnisko
Przyrowa;Przyrowo;Przyrowa
Cieszykowa;Cieszyków;Cieszykowa
Starej Wygody;Stara Wygoda;Stara Wygody
Wisłoka Górnego;Wisłok Górny;Wisłoka Górny
Strus;Strusy;Strus
Poliks;Poliksy;Poliks
Pod Gąszczami;Pod Gąszczami;Poda Gąszcz
Starego Kalinowa;Stary Kalinów;Stary Kalinowa
Wroniego Gniazda;Wronie Gniazdo;Wroni Gniazdo
Sobiejuch;Sobiejuchy;Sobiejucha
Sajny Wielkiej;Sajna Wielka;Sajn Wielka
Krzaków Gostwickich;Krzaki Gostwickie;Krzak Gostwicki
Urzejowic;Urzejowice;Urzejowica
Zagórza Wielkiego;Zagórze Wielkie;Zagórze Wielki
Kolonii Kruszyna;Kolonia Kruszyn;Kolonia Kruszyna
Uścianka-Dębianki;Uścianek-Dębianka;Uścianka-Dębianka
Twarożki;Twarożka;Twarożek
Jeleniów;Jelenie;Jelenium
Jelenina;Jelenin;Jelenina
Katarów;Katary;Katar
Kobylina-Kuleszek;Kobylin-Kuleszki;Kobylina-Kuleszka
Drużyny;Drużyna;Drużyny
Anielina;Anielino;Anielina
Górowatek;Górowatki;Górowatka
Podewzorza;Podewzorze;Podewzorza
Piotrowa-Podłazów;Piotrów-Podłazy;Piotrowa-Podłaz
Krzeszówka;Krzeszówek;Krzeszówka
