Dopełniacz;Mianownik;Wynik Stemmera
Czapel Małych;Czaple Małe;Czapela Mały
Niemstowa;Niemstów;Niemstowy
Słobit;Słobity;Słobit
Bukowiny Bobrzańskiej Dolnej;Bukowina Bobrzańska Dolna;Bukowina Bobrzański Dolny
Pieńków Stolarskich;Pieńki Stolarskie;Pieniek Stolarski
Bezmościa;Bezmoście;Bezmość
Kolonii Jackowa;Kolonia Jacków;Kolonia Jackowy
Podczerwińskiej;Podczerwińska;Podczerwiński
Semlinka;Semlinek;Semlinka
Wrociszowa Górnego;Wrociszów Górny;Wrociszowy Górny
Gudnik-Kolonii;Gudniki-Kolonia;Gudnik-Kolonia
Sabłonowa;Sabłonowo;Sabłonowy
Kazimierkowa;Kazimierków;Kazimierkowy
Nowego Karolewa;Nowy Karolew;Nowy Karolewa
Wólki Jagielczyńskiej;Wólka Jagielczyńska;Wólka Jagielczyński
Garzewa;Garzew;Garzewo
Stasikowej;Stasikowa;Stasikowy
Skrzeczkowa;Skrzeczków;Skrzeczkowy
Nowych Cieśli;Nowe Cieśle;Nowy Cieśla
Wienieńca;Wieniec;Wienieniec
Łubnicy;Łubnica;Łubnik
Łubnic;Łubnice;Łubnica
Ptkanowa;Ptkanów;Ptkanowy
Grądów-Łazów;Grądy-Łazy;Grąd-Łaz
Łankowiczek;Łankowiczki;Łankowiczka
Kolonii Bardzic;Kolonia Bardzice;Kolonia Bardzica
Kolonii Sadurek;Kolonia Sadurki;Kolonia Sadurka
Lachmirowic;Lachmirowice;Lachmirowica
Malacin;Malaciny;Malacina
Turowa Dużego;Turowo Duże;Turowy Duży
Tyrawy Solnej;Tyrawa Solna;Tyrawa Solny
Podpastwia;Podpastwie;Podpastwi
Kolonii Sławacinka Nowego;Kolonia Sławacinek Nowy;Kolonia Sławacinka Nowy
Mszadli Nowej;Mszadla Nowa;Mszadły Nowy
Osiedla Głowaczowska Pierwszego;Osiedle Głowaczowska Pierwsze;Osiedle Głowaczowski Pierwszy
Złożenieńca;Złożeniec;Złożenieniec
Gieczynka-Wybudowania;Gieczynek-Wybudowanie;Gieczynka-Wybudowanie
Pańskiej;Pańska;Pański
Leszek;Leszki;Leszek
Liszkowa Małego;Liszkowo Małe;Liszkowy Mały
Parzenia;Parzeń;Parzenie
Przerwańców;Przerwańce;Przerwaniec
Tymiszczyczyc;Tymiszczyce;Tymiszczyczyca
Kazimierzy Małej;Kazimierza Mała;Kazimierz Mały
Haraszowskiego;Haraszowskie;Haraszowski
Kolonii Kopijek;Kolonia Kopijki;Kolonia Kopijka
Na Łomy;Na Łomy;Ny Łom
Hoźnej;Hoźna;Hoźny
Pianowa-Bargieł;Pianowo-Bargły;Pianowy-Bargła
Dzierżążna Wielkiego;Dzierżążno Wielkie;Dzierżążny Wielki
Padniewka;Padniewko;Padniewka
Bartniej Łąki;Bartnia Łąka;Bartni Łąk
Pismaków;Pismaki;Pismak
Karpisk;Karpiska;Karpisko
Starej Maliszewy;Stara Maliszewa;Stara Maliszew
Seredniej;Serednia;Seredni
Kępy Podwierzbiańskiej;Kępa Podwierzbiańska;Kęp Podwierzbiański
Kolonii Zagrabia;Kolonia Zagrabie;Kolonia Zagrabia
Moszowic;Moszowice;Moszowica
Tworzenia;Tworzeń;Tworzenie
Polimoni;Polimonie;Polimon
Osiedla im. Sienkiewicza;Osiedle im. Sienkiewicza;Osiedle im. Sienkiewicz
Zawiśla;Zawiśle;Zawiśla
Czamarza;Czamarze;Czamarz
Orszewic-Kolonii;Orszewice-Kolonia;Orszewica-Kolonia
Drenów;Dreny;Dren
Ku Koniecznu;Ku Koniecznu;Ky Konieczno
Czadeczki Dolnej;Czadeczka Dolna;Czadeczka Dolny
Ośnicy;Ośnica;Ośnik
Grońska;Grońsko;Groński
Kory;Kora;Kor
Wawrzyńcowic;Wawrzyńcowice;Wawrzyńcowica
Krzyżanowic;Krzyżanowice;Krzyżanowica
Stefina;Stefin;Stefina
Wieruszewa;Wieruszew;Wieruszewo
Kolonii Deszczna;Kolonia Deszczno;Kolonia Deszczny
Kolonii Rdzóowej;Kolonia Rdzów;Kolonia Rdzóowy
Pamięcicic;Pamięcice;Pamięcicica
Parkowego-Leśniczówki;Parkowe-Leśniczówka;Parkowy-Leśniczówka
Kolonii Gołowierzchów;Kolonia Gołowierzchy;Kolonia Gołowierzch
Koralówek;Koralówki;Koralówka
Wągrodna;Wągrodno;Wągrodny
Niedźwiady Dolnej;Niedźwiada Dolna;Niedźwiad Dolny
Pod Bałówki;Pod Bałówki;Poda Bałówka
Biegonit;Biegonity;Biegonit
Rzęczkowa;Rzęczkowo;Rzęczkowy
Ropelichy;Ropelicha;Ropelich
Starych Żelazów;Stare Żelazy;Stary Żelaz
Janeczkowej;Janeczkowa;Janeczkowy
Wierzbki Górnej;Wierzbka Górna;Wierzbka Górny
Do Lizonia;Do Lizonia;Dy Lizoń
Rząsin;Rząsiny;Rząsina
Dólska;Dólsk;Dólski
Rojkowa;Rojków;Rojkowy
Ogrodzonej;Ogrodzona;Ogrodzony
Błotowa;Błotowo;Błotowy
Rydzka;Rydzek;Rydzki
Siwiałki;Siwiałka;Siwiałek
Starzyc;Starzyce;Starzyca
Nowej Cerkwi;Nowa Cerkiew-Podwale;Nowej Cerkiew
Za Cieszymianką;Za Cieszymianką;Zy Cieszymianka
Brańszczyka-Nakła;Brańszczyk-Nakieł;Brańszczyk-Nakły
Polic;Police;Polica
Bloków Kolejowych;Bloki Kolejowe;Blok Kolejowy
Polskich Olędrów;Polskie Olędry;Polski Olęder
Paczółtowic;Paczółtowice;Paczółtowica
Goławic Pierwszych;Goławice Pierwsze;Goławica Pierwszy
Solarskiej;Solarska;Solarski
Wypalenisk;Wypaleniska;Wypalenisko
Paradowa;Paradów;Paradowy
Kozówek;Kozówki;Kozówka
Grądów Mókrzyskich;Grądy Mókrzyskie;Grąd Mókrzyski
Nowego Laskowa;Nowe Laskowo;Nowy Laskowy
Kostrzy;Kostrza;Kostrze
Straszewa-Parceli;Straszewo-Parcele;Straszewo-Parcela
Tuchomia;Tuchom;Tuchomia
Do Tuki;Do Tuki;Dy Tuk
Celejów;Celeje;Celej
Pod Piekło;Pod Piekło;Poda Piekło
Góry Wygiełzowskiej;Góra Wygiełzowska;Góry Wygiełzowski
Mąchocicic Dolnych;Mąchocice Dolne;Mąchocicica Dolny
Gębaczy;Gębacze;Gębacz
Oczkowic;Oczkowice;Oczkowica
Dobrówka;Dobrówko;Dobrówka
Teresewa;Teresew;Teresewa
Woli Krzysztoporskiej;Wola Krzysztoporska;Wol Krzysztoporski
Płonnnego-Plebanki;Płonne-Plebanka;Płonnny-Plebanka
Przedżydowia;Przedżydowie;Przedżydowi
Czemiernik;Czemierniki;Czemiernik
Klepina;Klepin;Klepina
Zastruży;Zastruże;Zastruż
Księżej Łąki;Księża Łąka;Księży Łąk
Złotopola;Złotopole;Złotopola
Kaniewa;Kaniewo;Kaniewa
Piradni;Piradnia;Piradny
Sośnicy-Brzegu;Sośnica-Brzeg;Sośnik-Brzeg
Królówki Wyżniej;Królówka Wyżnia;Królówka Wyżni
Zalesia Kruszyńskiego;Zalesie Kruszyńskie;Zaleś Kruszyński
Parzewa;Parzew;Parzewo
Bokowego;Bokowe;Bokowy
Pod Dąbrami;Pod Dąbrami;Poda Dąbra
Kolonii Jordana;Kolonia Jordana;Kolonia Jordany
Jajczaków;Jajczaki;Jajczak
Kurówka Prądzewskiego;Kurówek Prądzewski;Kurówka Prądzewski
Siennnej Grobli;Sienna Grobla;Siennny Grobla
Gościnieńca Zamojskiego;Gościniec Zamojski;Gościnieniec Zamojski
Kolonii Przybranowskiej;Kolonia Przybranowska;Kolonia Przybranowski
Grobki;Grobka;Grobek
Przyłaj;Przyłaje;Przyłaj
Kądzielowa;Kądzielów;Kądzielowy
Zakacza;Zakacze;Zakacz
Syberowa;Syberów;Syberowy
Zgoni;Zgoń;Zgon
Osiedla Wysokiej Łódzkiej;Osiedle Wysoka Łódzka;Osiedle Wysoki Łódzki
Jankowa-Parceli;Janków-Parcele;Jankowy-Parcela
Wyszniego Pola;Wysznie Pole;Wyszni Pola
Łabuch;Łabuchy;Łabuch
Klonownicy Dużej;Klonownica Duża;Klonownica Duży
Gradówka;Gradówek;Gradówka
Langowa;Langów;Langowy
Przedsokołowa;Przedsokołowo;Przedsokołowy
Pod Magurą;Pod Magurą;Poda Magura
Rajczyna;Rajczyn;Rajczyna
Osiedla Jedności;Osiedle Jedności;Osiedle Jedność
Różanieńca Drugiego;Różaniec Drugi;Różanieniec Drugi
Wołochów;Wołochy;Wołoch
Wołoszków;Wołoszki;Wołoszek
Gródzi;Gródź;Gródzia
Wojennnej;Wojenna;Wojennny
Czajowic;Czajowice;Czajowica
Zajączkowa;Zajączków;Zajączkowy
Zerbunia;Zerbuń;Zerbunia
Strojca;Strojec;Strojciec
Waloch-Moniek;Walochy-Mońki;Waloch-Mońka
Milówek;Milówki;Milówka
Podrusinowa;Podrusinów;Podrusinowy
Marcinkowa;Marcinków;Marcinkowy
Ostrowów Leśnych;Ostrowy Leśne;Ostrów Leśny
Kadzynia;Kadzyń;Kadzynia
Gałęzic;Gałęzice;Gałęzica
Na Gaju;Na Gaju;Ny Gaj
Jutny;Jutna;Jutny
Działoszyna;Działoszyn;Działoszyna
Koleczkowa;Koleczkowo;Koleczkowy
Żółcza;Żółcz;Żółczy
Sokołowa-Towarzystwa;Sokołów-Towarzystwo;Sokołowy-Towarzystwo
Osiedla Hańczy;Osiedle Hańcza;Osiedle Hańczy
Chmielenieńca;Chmieleniec;Chmielenieniec
Łukówka Pięknego;Łukówek Piękny;Łukówka Piękny
Oporówka;Oporówek;Oporówka
Czapiewic-Wybudowania;Czapiewice-Wybudowanie;Czapiewica-Wybudowanie
Rzymów;Rzymy;Rzym
Nowej Górki;Nowa Górka;Nowy Górka
Szafarczysk;Szafarczyska;Szafarczysko
Upadeł;Upadły;Upadło
Roman-Janowięt;Romany-Janowięta;Roman-Janowięta
Konarskiej Dębiny;Konarska Dębina;Konarski Dębina
Za Niwą;Za Niwą;Zy Niwy
Wiączynia Górnego;Wiączyń Górny;Wiączynia Górny
Nowych Kulek;Nowe Kulki;Nowy Kulka
Stanisławówowa Skrzańskiego;Stanisławów Skrzański;Stanisławówowy Skrzański
Balcerowa-Towarzystwa;Balcerów-Towarzystwo;Balcerowy-Towarzystwo
Popielaw Poprzecznych;Popielawy Poprzeczne;Popielawa Poprzeczny
Kaczejgórki;Kaczagórka;Kaczejgórek
Mroczków Małych;Mroczki Małe;Mroczek Mały
Florkowa;Florków;Florkowy
Podwiekowa;Podwiekowo;Podwiekowy
Korzeniewa;Korzeniewo;Korzeniewa
Krąkowa;Krąków;Krąkowy
Stawu Ujazdowskiego;Staw Ujazdowski-Kolonia;Stawu Ujazdowski
Tolnik Małych;Tolniki Małe;Tolnik Mały
Zakrętów;Zakręty;Zakręt
Nowego Głuchówka;Nowy Głuchówek;Nowy Głuchówka
Popędzynki;Popędzynka;Popędzynki
Ujazdu-Hub;Ujazd-Huby;Ujazd-Hub
Wilamowa-Kolonii;Wilamów-Kolonia;Wilamowy-Kolonia
Starkówca Piątkowskiego;Starkówiec Piątkowski;Starkówca Piątkowski
Nowej Wsi Kłodzkiej;Nowa Wieś Kłodzka;Nowy Wszy Kłodzki
Glinowa;Glinów;Glinowy
Tuszymy;Tuszyma;Tuszym
Majdów;Majdy;Majd
Zakręt;Zakręta;Zakręt
Jastrzębska Starego;Jastrzębsko Stare;Jastrzębski Stary
Byczka;Byczek;Byczka
Bednarzowej;Bednarzowa;Bednarzowy
Czarnowej;Czarnowa;Czarnowy
Nowych Włosnowic;Nowe Włosnowice;Nowy Włosnowica
Chodnicznych;Chodniczne;Chodniczny
Starego Paskrzyna;Stary Paskrzyn;Stary Paskrzyna
Niekładzia;Niekładź;Niekładzie
Płowęża;Płowęż;Płowąż
Swaryszowa;Swaryszów;Swaryszowy
Zalesic-Rudnej;Zalesice-Rudna;Zalesica-Rudny
Koszareka;Koszarek;Koszareka
Gajówki Podebzina;Gajówka Podebzin;Gajówka Podebzina
Huty Padniewskiej;Huta Padniewska;Huty Padniewski
Dryndowego;Dryndowe;Dryndowy
Nietkowa;Nietków;Nietkowy
Ligoty Zameckiej;Ligota Zamecka;Ligot Zamecki
Jędrzychowiczek;Jędrzychowiczki;Jędrzychowiczka
Straszymia;Straszym;Straszymi
Rzeczyna;Rzeczyn;Rzeczyna
Szumina;Szumin;Szumina
Suchej Łąki;Sucha Łąka;Suchy Łąk
Nietuszkowa Dolnego;Nietuszkowo Dolne;Nietuszkowy Dolny
Fielkowa;Fielków;Fielkowy
Trzebini;Trzebinia;Trzebin
Niedzielisk-Kolonii;Niedzieliska-Kolonia;Niedzielisko-Kolonia
Małynia;Małyń;Małynia
Rszewa;Rszew;Rszewo
Zemborzyc Tereszyńskich;Zemborzyce Tereszyńskie;Zemborzyca Tereszyński
Walinnny-Sachalina;Walinna-Sachalin;Walinnny-Sachalina
Krzemlina;Krzemlin;Krzemlina
Łachowa;Łachów;Łachowy
Pod Śluzy;Pod Śluzy;Poda Śluz
Grodzanowa;Grodzanów;Grodzanowy
Kaliszkowic Kaliskich;Kaliszkowice Kaliskie;Kaliszkowica Kaliski
Czarnego Lau;Czarny Las;Czarny Lau
Za Grapę;Za Grapę;Zy Grapa
Nowego Młyneka;Nowy Młynek;Nowy Młyneka
Za Grapą;Za Grapą;Zy Grapa
Nowosolnej;Nowosolna;Nowosolny
Ropy;Ropa;Rop
Przeździęka Małego;Przeździęk Mały;Przeździęka Mały
Makoszów;Makoszowy;Makosz
Dobska;Dobsko;Dobski
Rozumowa;Rozumowo;Rozumowy
Szczuplinek;Szczuplinki;Szczuplinka
Bełcznej;Bełczna;Bełczny
Lipnicy Wielkiej;Lipnica Wielka;Lipnik Wielki
Osiedla Prymasa Wyszyńskiego;Osiedle Prymasa Wyszyńskiego;Osiedle Prymas Wyszyński
Klonowego;Klonowe;Klonowy
Zabardowic;Zabardowice;Zabardowica
Lubodzieża;Lubodzież;Lubodzieża
Klonowej;Klonowa;Klonowy
Klonowa;Klonowo;Klonowy
Wielina;Wielin;Wielina
Kębłowic;Kębłowice;Kębłowica
Łagówka;Łagówek;Łagówka
Leśnych;Leśni;Leśny
Bogwidzów;Bogwidzowy;Bogwidz
Kałm;Kałmy;Kałm
Kasztanowa;Kasztanowo;Kasztanowy
Kolonii Kątów;Kolonia Kąty;Kolonia Kąt
Kasztanowej;Kasztanowa;Kasztanowy
Lekit;Lekity;Lekit
Tylina;Tylin;Tylina
Iwina;Iwin;Iwina
Gozdawskiej Woli;Gozdawska Wola;Gozdawski Wol
Liniewskich Gór;Liniewskie Góry;Liniewski Gór
Burdychowa;Burdychowo;Burdychowy
Przybyszów;Przybyszowy;Przybysz
Rajek;Rajki;Rajka
Na Podlesiu;Na Podlesiu;Ny Podleś
Bożackich Parceli;Bożackie Parcele;Bożacki Parcela
Korytna;Korytno;Korytny
Sokolnik Suchych;Sokolniki Suche;Sokolnik Suchy
Kalebów;Kaleby;Kaleb
Żyznowa;Żyznów;Żyznowy
Woźnicowej;Woźnicowa;Woźnicowy
Darginia;Dargiń;Darginia
Nowego Wiączemina;Nowy Wiączemin;Nowy Wiączemina
Przeworska;Przeworsk;Przeworski
Lichnówek Drugich;Lichnówki Drugie;Lichnówka Drugi
Gródziek;Gródźki;Gródźka
Modły Księżej;Modła Księża;Modły Księży
Żabiego Portu;Żabi Port;Żabia Port
Mąchocicic-Scholasterii;Mąchocice-Scholasteria;Mąchocicica-Scholasteria
Lgoty-Nadwarcia;Lgota-Nadwarcie;Lgot-Nadwarcie
Sadokrzyc Dużych;Sadokrzyce Duże;Sadokrzyca Duży
Jordanek;Jordanki;Jordanka
Żuków;Żuki;Żuk
Przysiek;Przysieki;Przysiek
Na Zabartowo;Na Zabartowo;Ny Zabartowa
Sulechówka;Sulechówek;Sulechówka
Lubajn;Lubajny;Lubajn
Guruszek;Guruszki;Guruszka
Czerwonego Osiedla;Czerwone Osiedle;Czerwony Osiedle
Jedliczan;Jedliczany;Jedliczan
Małastowa;Małastów;Małastowy
Niemyj Starych;Niemyje Stare;Niemyja Stary
Grodzisk;Grodziska;Grodzisko
Paska;Pasek;Paska
Starego Olesieśca;Stary Olesiec;Stary Olesiesiec
Dolnych Zagorzyc;Dolne Zagorzyce;Dolny Zagorzyca
Tomczyków;Tomczyki;Tomczyk
Byczenia;Byczeń;Byczenie
Przeńkowa;Przeńkowo;Przeńkowy
Szucia Okalewskiego;Szucie Okalewskie;Szucie Okalewski
Piątnicy Włościańskiej;Piątnica Włościańska;Piątnica Włościański
Brzostna;Brzostno;Brzostny
Dolnego Mokotowa;Dolny Mokotów;Dolny Mokotowy
Karszna;Karszno;Karszny
Garbarzy;Garbarze;Garbarz
Wólki Goleszowskiej;Wólka Goleszowska;Wólka Goleszowski
Trzech Nortów;Trzy Norty;Trzech Nort
Podrobisk;Podrobiska;Podrobisko
Starzechowic Górnych;Starzechowice Górne;Starzechowica Górny
Podtrzciannny;Podtrzcianna;Podtrzciannny
Błonisk;Błoniska;Błonisko
Ortela Królewskiego Drugiego;Ortel Królewski Drugi;Ortela Królewski Drugi
Bizorędy;Bizoręda;Bizoręd
Sóli;Sól;Sóły
Rzepków;Rzepki;Rzepek
Kolonii Olesina;Kolonia Olesin;Kolonia Olesina
Gusiny;Gusina;Gusiny
Kolonii Kondratek;Kolonia Kondratki;Kolonia Kondratka
Pod Długie;Pod Długie;Poda Długi
Zabródnia;Zabródnie;Zabródni
Czystej Wody;Czysta Woda;Czysty Wód
Pełkiń;Pełkinie;Pełkini
Buradowa;Buradów;Buradowy
Panciawy;Panciawa;Panciawy
Cieśniska Wielkiego;Cieśnisk Wielki;Cieśnisko Wielki
Zabłocia Kozłowskiego;Zabłocie Kozłowskie;Zabłocie Kozłowski
Gucików;Guciki;Gucik
Zygmuntowa;Zygmuntowo;Zygmuntowy
Hałego;Hałe;Hały
Gołkowa;Gołkowo;Gołkowy
Bud Trzcińskich;Budy Trzcińskie;Buda Trzciński
Pod Tor;Pod Tor;Poda Tor
Paniów;Paniowy;Panium
Kolonii Gad;Kolonia Gady;Kolonia Gada
Na Zalesie;Na Zalesie;Ny Zalas
Strzegomin;Strzegominy;Strzegomino
Kolonii Rybna;Kolonia Rybno;Kolonia Rybny
Biedakowa;Biedaków;Biedakowy
Maszewka;Maszewko;Maszewka
Nierodzimia;Nierodzim;Nierodzimia
Nowych Horników;Nowe Horniki;Nowy Hornik
Jezierni;Jeziernia;Jezierny
Różyc Żmijowych;Różyce Żmijowe;Różyca Żmijowy
Surmówki Niżnej;Surmówka Niżna;Surmówka Niżny
Hryniewicz;Hryniewicze;Hryniewicz
Dzierżaw;Dzierżawy;Dzierżawa
Goździkowa;Goździków;Goździkowy
Wiskienicy Górnej;Wiskienica Górna;Wiskienica Górny
Mniszek;Mniszki;Mniszek
Starego Masiewa;Stare Masiewo;Stary Masiewa
Kolonii Kłódzia;Kolonia Kłódzie;Kolonia Kłódzia
Łopatna-Kolonii;Łopatno-Kolonia;Łopatny-Kolonia
Pieńków Rzewińskich;Pieńki Rzewińskie;Pieniek Rzewiński
Strupiechowa;Strupiechów;Strupiechowy
Księżej Polany;Księża Polana;Księży Polany
Krechowej;Krechowa;Krechowy
Sukowa;Suków;Sukowy
Wolicy Piaskiej;Wolica Piaskowa;Wolik Piaski
Nadbrzeża;Nadbrzeż;Nadbrzeże
Lalików;Laliki;Lalik
Jeleniowa;Jeleniów;Jeleniowy
Bałdowa;Bałdowo;Bałdowy
Falknowa;Falknowo;Falknowy
Laseczna;Laseczno;Laseczny
Buszynka Drugiego;Buszynko Drugie;Buszynka Drugi
Taczalina;Taczalin;Taczalina
Strony;Strona;Stron
Tarmna;Tarmno;Tarmny
Wieszcząt;Wieszczęta;Wieszczę
Pierzyn Małych;Pierzyny Małe;Pierzyna Mały
Kolonii Bereścia;Kolonia Bereść;Kolonia Bereście
Ciupinej Górki;Ciupina Górka;Ciupin Górka
Nowych Rudnik;Nowe Rudniki;Nowy Rudnik
Zawrocia-Nowin;Zawrocie-Nowiny;Zawrocie-Nowina
Machlin;Machliny;Machlina
Tybor-Trzcianki;Tybory-Trzcianka;Tybor-Trzcianka
Dankowic-Piasków;Dankowice-Piaski;Dankowica-Piasek
Osiedla Niepodległości;Osiedle Niepodległości;Osiedle Niepodległość
Józefowa Osiemborowskiego;Józefów Osiemborowski;Józefowa Osiemborowski
Ząbinowic;Ząbinowice;Ząbinowica
Michałowa-Bloków;Michałów-Bloki;Michałowy-Blok
Łuczyczyc;Łuczyce;Łuczyczyca
Starego Wiśnicza;Stary Wiśnicz;Stary Wiśniczy
Komorowic Krakowskich;Komorowice Krakowskie;Komorowica Krakowski
Malinia;Malinie;Malinia
Do Flisara;Do Flisara;Dy Flisar
Sośniej Góry;Sośnia Góra;Sośni Góry
Koźlej;Koźla;Koźli
Osiedl Unii Lubelskiej;Osiedle Uni Lubelskiej;Osiedel Unia Lubelski
Koźlów;Koźle;Koźl
Osiedla za Parkiem;Osiedle za Parkiem;Osiedle zy Parek
Muni Małej;Munia Mała;Munia Mały
Daleszyc;Daleszyce;Daleszyca
Osiedla Morelowa;Osiedle Morelowa;Osiedle Morelowy
Gudnik;Gudniki;Gudnik
Kolonii Smolnik;Kolonia Smolniki;Kolonia Smolnik
Adamowa;Adamowo;Adamowy
Beniaminowa;Beniaminów;Beniaminowy
Stelmachowa;Stelmachowo;Stelmachowy
Przekopanej;Przekopana;Przekopany
Pietkowa Drugiego;Pietkowo Drugie;Pietkowy Drugi
Czubów;Czuby;Czub
Adamowej;Adamowa;Adamowy
Teresławia;Teresław;Teresławie
Zmyślonej Parzynowskiej;Zmyślona Parzynowska;Zmyślony Parzynowski
Pieńkniek Bromierzyckich;Pieńki Bromierzyckie;Pieńkńka Bromierzycki
Wólki Modrzejowej;Wólka Modrzejowa-Kolonia;Wólki Modrzejowy
Księża Poduchownego;Księże Poduchowne;Księży Poduchowny
Gromadzyna;Gromadzyn;Gromadzyna
Nadmłynia;Nadmłynie;Nadmłynia
Pustych Łąk;Puste Łąki;Pusty Łąk
Mosiny;Mosina;Mosiny
Łęczyska;Łęczysk;Łęczysko
Nadkanala;Nadkanale;Nadkanal
Lubiechni Wielkiej;Lubiechnia Wielka;Lubiechny Wielki
Ruszkowic;Ruszkowice;Ruszkowica
Miodus;Miodusy;Miodus
Arian;Ariany;Arianin
Łaszewa Rządowego;Łaszew Rządowy;Łaszewo Rządowy
Śleszyna Małego;Śleszyn Mały;Śleszyna Mały
Stążek;Stążki;Stążka
Kłosowa;Kłosów;Kłosowy
Jedzinnnego;Jedzinne;Jedzinnny
Kozimin-Stachowa;Koziminy-Stachowo;Kozimina-Stachowy
Zarębowej;Zarębowa;Zarębowy
Wójcikowej;Wójcikowa;Wójcikowy
Popowa Głowieńskiego;Popów Głowieński;Popowy Głowieński
Osiedla Sławikóowa;Osiedle Sławików;Osiedle Sławikóowy
Ślepej Doliny;Ślepa Dolina;Ślepy Dolina
Stepny-Michałków;Stepna-Michałki;Stepny-Michałki
Słupczy;Słupcza;Słupczy
Parkowej Drugiej;Parkowa Druga;Parkowy Drugi
Sokolników;Sokolniki;Sokolnik
Żabna;Żabno;Żabny
Mazanówki;Mazanówka;Mazanówki
Widzowskiej Góry;Widzowska Góra;Widzowski Góry
Łoi;Łoje;Łoja
Zebrdowa;Zebrdowo;Zebrdowy
Bożkowa;Bożkowo;Bożkowa
Kubinów;Kubiny;Kubin
Promna-Stacji;Promno-Stacja;Promny-Stacja
Kamienia-Rupi;Kamień-Rupie;Kamienie-Rupi
Pod Dołsa;Pod Dołsa;Poda Dołs
Kotkowa-Parceli;Kotków-Parcele;Kotkowy-Parcela
Kubaszek;Kubaszki;Kubaszka
Gaworowa;Gaworowo;Gaworowy
Dziechcinieńca Duchnowskiego;Dziechciniec Duchnowski;Dziechcinieniec Duchnowski
Harty Dolnej;Harta Dolna;Harty Dolny
Zazadniej Polany;Zazadnia Polana;Zazadni Polany
Wójcikowa;Wójcikowo;Wójcikowy
Stachurów;Stachury;Stachur
Złotkowa;Złotkowo;Złotkowy
Pączka Wrzawskiego;Pączek Wrzawski;Pączka Wrzawski
Zawady Uszewskiej;Zawada Uszewska;Zawada Uszewski
Tczowa;Tczów;Tczowy
Jonecków;Jonecki;Jonecek
Brynków Rekowskich;Brynki Rekowskie;Brynek Rekowski
Górnej Cięciny;Górna Cięcina;Górny Cięcina
Biegoszowa;Biegoszów;Biegoszowy
Szczepankowa;Szczepankowo;Szczepankowy
Kolonii Zajek;Kolonia Zajki;Kolonia Zajka
Sadowca;Sadowiec;Sadowca
Lisewa Dużego;Lisewo Duże;Lisewa Duży
Stasindów;Stasindowie;Stasind
Prawocicic;Prawocice;Prawocicica
Idzikowic-Pielgrzymów;Idzikowice-Pielgrzymy;Idzikowica-Pielgrzym
Haptyzowa;Haptyzów;Haptyzowy
Saczkowiec;Saczkowce;Saczkowiec
Za Bocheńcem;Za Bocheńcem;Zy Bocheniec
Bychorza;Bychorz;Bychorze
Niżnej Woli;Niżna Wola;Niżny Wol
Duby;Duba;Dub
Bagniewa;Bagniewo;Bagniewa
Bolechowa-Osiedla;Bolechowo-Osiedle;Bolechowy-Osiedle
Gogołowej;Gogołowa;Gogołowy
Cesinowa-Głudnej;Cesinów-Głudna;Cesinowy-Głudny
Rudek Wierzbickich;Rudki Wierzbickie;Rudek Wierzbicki
Żyrzyna-Majątku;Żyrzyn-Majątek;Żyrzyna-Majątek
Dolnych Wolic;Dolne Wolice;Dolny Wolica
Podklinia;Podklinie;Podklinia
Chwaniowa;Chwaniów;Chwaniowy
Granic Łękawickich;Granice Łękawickie;Granica Łękawicki
Kolonii Cieciorek;Kolonia Cieciorki;Kolonia Cieciorka
Nadrzek;Nadrzeki;Nadrzek
Podgózka;Podgózdek;Podgózka
Warząchewki Królewskiej;Warząchewka Królewska;Warząchewka Królewski
Potępowego;Potępowe;Potępowy
Marszewa;Marszew;Marszewo
Boru Wilczkowskiego Pierwszego;Bór Wilczkowski Pierwszy;Bor Wilczkowski Pierwszy
Taszyc;Taszyce;Taszyca
Mąchocicic Kapitulnych;Mąchocice Kapitulne;Mąchocicica Kapitulny
Stypułek-Święch;Stypułki-Święchy;Stypułka-Święcho
Woli Michowej;Wola Michowa;Wol Michowy
U Migasa;U Migasa;U Migas
Jarocicic;Jarocice;Jarocicica
Żydowej;Żydowa;Żydowy
Piątku Wielkiego;Piątek Wielki;Piątko Wielki
Gostomi Czerwonej;Gostomia Czerwona;Gostomy Czerwony
Starego Brzozowa;Stare Brzozowo;Stary Brzozowy
Klępowa;Klępowo;Klępowy
Popowców;Popowce;Popowiec
Bagienic Włościańskich;Bagienice Włościańskie;Bagienica Włościański
Kolonii Sędziwuj;Kolonia Sędziwuje;Kolonia Sędziwuj
Wojanowa-Leśniczówki;Wojanowo-Leśniczówka;Wojanowy-Leśniczówka
Przy Murowanej;Przy Murowanej;Prz Murowany
Nasierowa-Dziurawieńca;Nasierowo-Dziurawieniec;Nasierowy-Dziurawieniec
Kalwiszek;Kalwiszki;Kalwiszka
Batorowa;Batorowo;Batorowy
Od Witryłowa;Od Witryłowa;Od Witryłowy
Denkowa;Denków;Denkowy
Rośla;Rośle;Rośla
Żuchowic;Żuchowice;Żuchowica
Podwilkowa;Podwilków;Podwilkowy
Dziesławia;Dziesław;Dziesławie
Bańkowskiego;Bańkowskie;Bańkowski
Małego Zajączkowa;Małe Zajączkowo;Mały Zajączkowy
Podolina;Podolin;Podolina
Milewa-Gałązek;Milewo-Gałązki;Milew-Gałązka
Cierpigórza;Cierpigórz;Cierpigórze
Rozkochowa;Rozkochów;Rozkochowy
