Dopełniacz;Mianownik;Wynik Stemmera
Puchał;Puchały;Puchać
Zakrzewa;Zakrzewo;Zakrzewać
Piskorzyny;Piskorzyna;Piskorzyn
Hultajewa;Hultajewo;Hultajewać
Suchego Rogu;Suchy Róg;Suchy Rog
Ratków;Ratki;Ratek
Czemiernik Pierwszych;Czemierniki Pierwsze;Czemiernik Pierwszy
Na Borysach;Na Borysach;Ny Borys
Michalic;Michalice;Michalica
Gosprzydowej;Gosprzydowa;Gosprzydowy
Jachny;Jachna;Jachny
Nadżytu;Nadżyt;Nadżyto
Grzegorzewic Podłużnych;Grzegorzewice Podłużne;Grzegorzewica Podłużny
Przygród;Przygrody;Przygroda
Parsówka;Parsówek;Parsówka
Dolisowa;Dolisów;Dolisowy
Wybudowania pod Raciąż;Wybudowanie pod Raciąż;Wybudowanie poda Raciążyć
Starego Turobina;Stary Turobin;Stary Turobina
Kolonii Będkowa;Kolonia Będków;Kolonia Będkowy
Jaroszewa-Wsi;Jaroszewo-Wieś;Jaroszewać-Wszy
Windykajm;Windykajmy;Windykajma
Batyń;Batyń;Batynia
Chudowa;Chudów;Chudowa
Nowego Kołczewa;Nowe Kołczewo;Nowy Kołczewać
Dęborzyna;Dęborzyn;Dęborzynać
Gruszki Małej Pierwszej;Gruszka Mała Pierwsza;Gruszka Mały Pierwsza
Nawrocka;Nawrocko;Nawrock
Cieplikowa;Cieplikowo;Cieplikowy
Łomnicy Dolnej;Łomnica Dolna;Łomnica Dolny
Marianki Ożarowskiej;Marianka Ożarowska;Marianka Ożarowski
Borków-Parceli;Borki-Parcela;Borek-Parcela
Jelonek Północnych;Jelonki Północne;Jelonka Północny
Cykarzewa;Cykarzew;Cykarzewać
Kolonii Dziecinina;Kolonia Dziecinin;Kolonia Dziecinina
Osiedla Konstytucji 3 Majgo;Osiedle Konstytucji 3-go Maja;Osiedla Konstytucji 3 Majga
Gierdałek;Gierdałki;Gierdałek
Strzelczyk;Strzelczyki;Strzelczyk
Adamowa-Leśnictwa;Adamowo-Leśnictwo;Adamowy-Leśnictwo
Do Rakoczego;Do Rakoczego;Dy Rakoczy
Osiedla Jabłońska;Osiedle Jabłońska;Osiedlać Jabłoński
Osiedla Pyrzyckiego;Osiedle Pyrzyckie;Osiedlać Pyrzycki
Młyna-Skorzewa;Młyn-Skorzewo;Młyn-Skorzewać
Stęszewa;Stęszew;Stęszewać
Kolonii Owieczek;Kolonia Owieczki;Kolonia Owieczka
Niw Ostrołęckich;Niwy Ostrołęckie;Niwić Ostrołęcki
Żeber-Chudka;Żebry-Chudek;Żebro-Chudka
Piskornego;Piskorne;Piskorny
Trumiej;Trumieje;Trumieć
Pleśnicy;Pleśnica;Pleśnik
Swolszewic-Hub;Swolszewice-Huby;Swolszewica-Hubić
Gębiczyna;Gębiczyn;Gębiczyna
Janówki Małej;Janówka Mała;Janówki Mały
Smolenia-Polub;Smoleń-Poluby;Smolenie-Polubić
Kolonii Kałwągów;Kolonia Kałwągi;Kolonia Kałwąg
Górzan;Górzany;Górzan
Doliny Czernickiej;Dolina Czernicka;Dolina Czernicki
Kępy Glinieckiej;Kępa Gliniecka;Kęp Gliniecki
Czarnoszek;Czarnoszki;Czarnoszka
Kolonii Wyszemborka;Kolonia Wyszembork;Kolonia Wyszemborek
Osiedla Armi Krajowej;Osiedle Armii Krajowej;Osiedlać Armić Krajowy
Parczówka;Parczówek;Parczówka
Zborowic;Zborowice;Zborowica
Wielkiej Puszczy;Wielka Puszcza;Wielki Puszczyć
Miłkowic-Maćków;Miłkowice-Maćki;Miłkowica-Maciek
Turobina-Brzozowej;Turobin-Brzozowa;Turobina-Brzozowy
Rawek;Rawki;Rawka
Podkapelonia;Podkapelonie;Podkapelonia
Drągów;Drągi;Drąg
Kozienic;Kozienice;Kozienica
Starego Dębostrowa;Stary Dębostrów;Stary Dębostrowy
Huty Skaryszewskiej;Huta Skaryszewska;Huć Skaryszewski
Łękini;Łękinia;Łękini
Pod Różanną;Pod Różanną;Poda Różanna
Mistarzy;Mistarze;Mistary
Słupeczna;Słupeczno;Słupeczny
Leitnia;Leitnie;Leitni
Czermnej;Czermna;Czermny
Nietiah;Nietiahy;Nietiaha
Żychowa-Górek;Żychowo-Górki;Żychować-Górka
Lutomia;Lutom;Lutomia
Wierzchocina;Wierzchocin;Wierzchocina
Krzykosów;Krzykosy;Krzykos
Kępy Górnej;Kępa Górna;Kęp Górny
Salów;Sale;Sal
Kasprzyków;Kasprzyki;Kasprzyk
Bagienic Szlacheckich;Bagienice Szlacheckie;Bagienica Szlachecki
Rzepek Szlacheckich;Rzepki Szlacheckie;Rzepka Szlachecki
Gostunia;Gostuń;Gostunia
Zgórniaków;Zgórniaki;Zgórniak
Grębynic;Grębynice;Grębynica
Kolonii Maszew;Kolonia Maszewy;Kolonia Maszwa
Kaznowa-Kolonii;Kaznów-Kolonia;Kaznowy-Kolonia
Kraszkowic;Kraszkowice;Kraszkowica
Budynia;Budyń;Budynia
Gaszka;Gaszek;Gaszka
Kolonii Maszewa;Kolonia Maszewo;Kolonia Maszewać
Zacharzyc;Zacharzyce;Zacharzyca
Lendwoka;Lendwok;Lendwoka
Roździna;Roździn;Roździna
Krupic;Krupice;Krupic
Starej Olszy;Stara Olsza;Stara Olszy
Chlewskiej Woli;Chlewska Wola;Chlewski Wol
Krysek;Kryski;Kryska
Osiedla Gminnego;Osiedle Gminne;Osiedlać Gminny
Goworek;Goworki;Goworek
Ożarowa-Towarzystwa;Ożarów-Towarzystwo;Ożarowy-Towarzystwo
Maroni;Maronie;Maronić
Orlikowa;Orlików;Orlikowy
Skromowic;Skromowice;Skromowica
Parlinka;Parlinek;Parlinka
Małęczyna Bankowego;Małęczyn Bankowy;Małęczyna Bankowy
Kulesz-Podawiec;Kulesze-Podawce;Kulać-Podawiec
Kołodziejewka;Kołodziejewko;Kołodziejewka
Bełcząca;Bełcząc;Bełczący
Podhorzec-Kolonii;Podhorce-Kolonia;Podhorzec-Kolonia
Trzebieszyna;Trzebieszyno;Trzebieszyna
Mąchocicic Górnych;Mąchocice Górne;Mąchocicica Górny
Tymianek-Moderek;Tymianki-Moderki;Tymianek-Moderka
Łojowic Poduchownych;Łojowice Poduchowne;Łojowica Poduchowny
Przy Młynie;Przy Młynie;Prz Młynąć
Rozgorza;Rozgorze;Rozgorz
Karnina;Karnin;Karnina
Wilczych Błot Kościerskich;Wilcze Błota Kościerskie;Wilczy Błota Kościerski
Motyli;Motyle;Motyl
Arturowa;Arturowo;Arturowy
Napratek;Napratki;Napratka
Kilian;Kiliany;Kilian
Uszyc;Uszyce;Uszyca
Golczewa;Golczew;Golczewać
Skulskiej Wsi;Skulska Wieś;Skulski Wszy
Kucłów;Kucły;Kucł
Ulicy Głośnych;Ulica Głośnych;Ulica Głośny
Struniaw;Struniawy;Struniawa
Podbodzanka;Podbodzanek;Podbodzanka
Tadzina;Tadzino;Tadzina
Służewa;Służewo;Służewać
Obornik;Oborniki;Obornik
Kolonii Suchcicic;Kolonia Suchcice;Kolonia Suchcicica
Pogwizdowa Nowego;Pogwizdów Nowy;Pogwizdowy Nowy
Łyska-Sosnówki;Łysek-Sosnówka;Łysko-Sosnówka
Zubrzycy Dolnej;Zubrzyca Dolna;Zubrzyca Dolny
Pierzyn Dużych;Pierzyny Duże;Pierzyna Duży
Miękinowa;Miękinów;Miękinowy
Kwilenia;Kwileń;Kwilenie
Sadlików;Sadliki;Sadlik
Nowych Miedz;Nowe Miedze;Nowy Miedzieć
Za Cesarką;Za Cesarką;Zy Cesarka
Kolonii Dąbrowy Nowogardzkiej;Kolonia Dąbrowa Nowogardzka;Kolonia Dąbrowa Nowogardzki
Dużej Zelgoszczy;Duża Zelgoszcz;Duży Zelgoszczyć się
Mrówienieńca;Mrówieniec;Mrówienieniec
Bledzianowa;Bledzianów;Bledzianowy
Borowiecka;Borowiecko;Borowiecki
Czarnego Kamienia;Czarny Kamień;Czarny Kamienie
Szkółkarskich Kołaków;Szkółkarskie Kołaki;Szkółkarski Kołak
Baryczy-Kolonii;Barycz-Kolonia;Baryczeć-Kolonia
Annopola;Annopole;Annopola
Franuli;Franule;Franula
Ulatowa-Borzuch;Ulatowo-Borzuchy;Ulatowy-Borzuch
Huty Wysowskiej;Huta Wysowska;Huć Wysowski
Sufletowej;Sufletowa;Sufletowy
Radostkowa;Radostków;Radostkowy
Zachlastek;Zachlastki;Zachlastka
Budek Żelechowskich;Budki Żelechowskie;Budek Żelechowski
Bobrówka;Bobrówko;Bobrówka
Leśniewa;Leśniewo;Leśniewać
Kładna;Kładno;Kładny
Do Zająca;Do Zająca;Dy Zający
Białkowa Górnego;Białków Górny;Białkowy Górny
Biołki;Biołka;Biołek
Truszek-Kuczy;Truszki-Kucze;Truszka-Kuczyć
Płócienkówki;Płócienkówka;Płócienkówki
Sokołowa;Sokołowo;Sokołowy
Zwierza;Zwierz;Zwierzać
Starego Chlebowa;Stare Chlebowo;Stary Chlebowy
U Kojsa;U Kojsa;U Kojs
Ogonek;Ogonki;Ogonek
Boru Zajacińskiego;Bór Zajaciński;Bor Zajaciński
Likus;Likusy;Likus
Kolonii Kalinowskiej;Kolonia Kalinowska;Kolonia Kalinowski
Walczaków;Walczaki;Walczak
Bud Piasecznych;Budy Piaseczne;Buda Piaseczny
Zaskoczyna;Zaskoczyn;Zaskoczynać
Osiedla Dworku;Osiedle Dworek;Osiedlać Dworek
Kolonii Trojanowic;Kolonia Trojanowice;Kolonia Trojanowica
Maszewa Dużego;Maszewo Duże;Maszewać Duży
Obórek;Obórki;Obórka
Kolonii Prymusowej Woli;Kolonia Prymusowa Wola;Kolonia Prymusowy Wol
Tereszyna;Tereszyn;Tereszyna
Piły Kościeleckiej;Piła Kościelecka;Pić Kościelecki
Pomorska;Pomorsko;Pomorski
Sławatycz;Sławatycze;Sławatyczyć
Pod Złotym Groniem;Pod Złotym Groniem;Poda Złoty Groń
Dzieciakowa;Dzieciakowo;Dzieciakowy
Naborowa;Naborów;Naborowy
Samorzątek;Samorzątki;Samorzątko
Dębowych Dołów;Dębowe Doły;Dębowy Dół
Kalat;Kalaty;Kalata
Koziarki Drugiej;Koziarka Druga;Koziarka Drugi
Dębienka;Dębienko;Dębienka
Woli Roźwienickiej;Wola Roźwienicka;Wol Roźwienicki
Wilkanowa;Wilkanów;Wilkanowy
Podlesia Brzeskiego;Podlesie Brzeskie;Podleś Brzeski
Kolonii Mchowa;Kolonia Mchowo;Kolonia Mchowy
Wilkowa;Wilkowo;Wilkowy
Siostrzenieńca;Siostrzeniec;Siostrzenieniec
Osiedla Trusa;Osiedle Truso;Osiedlać Trus
Drugni Rządowej;Drugnia Rządowa;Drugnić Rządowy
Wygonków;Wygonki;Wygonek
Kolonii Kąkowej Woli;Kolonia Kąkowa Wola;Kolonia Kąkowy Wol
Zajazdu Brodów;Zajazd Brody;Zajazd Bród
Tychowa;Tychów;Tychować
Trzebieszowa;Trzebieszów;Trzebieszowy
Kiełpienia;Kiełpień;Kiełpienie się
Pakoszy;Pakosze;Pakosz
Łaskowa;Łasków;Łaskowy
Dziadowizny Kaniowskiej;Dziadowizna Kaniowska;Dziadowizna Kaniowski
Kawieczyna-Sałam;Kawieczyno-Sałamy;Kawieczyna-Sać
Druchowa-Folwarku;Druchowo-Folwark;Druchowy-Folwark
Dębianek;Dębianki;Dębianka
Osiedla 6-g8 Marcgo;Osiedle 6-go Marca;Osiedla 6-g8 Mary
Mrągowa;Mrągowo;Mrągowy
Naroczyczyc;Naroczyce;Naroczyczyca
Trzcinnnej;Trzcinna;Trzcinnny
Koleni;Kolenie;Kolony
Trzcinnna;Trzcinno;Trzcinnny
Brzozówca;Brzozówiec;Brzozówca
Bogufałowa;Bogufałów;Bogufałowy
Lasoków;Lasoki;Lasok
Starego Jarosławia;Stary Jarosław;Stary Jarosławie
Maszewic;Maszewice;Maszewica
Dodowa Dolnego;Dodów Dolny;Dodowy Dolny
Sołtyskiego;Sołtyskie;Sołtyski
Upala;Upale;Upalać
Osiedla Lipskiego;Osiedle Lipskiego;Osiedlać Lipski
Skrzetuszewa;Skrzetuszewo;Skrzetuszewać
Miecznikowa-Kołaków;Miecznikowo-Kołaki;Miecznikowy-Kołak
Nadrowa;Nadrowo;Nadrowa
Grzymał Szczepankowskich;Grzymały Szczepankowskie;Grzymać Szczepankowski
Radzynia Chełmińskiego;Radzyń Chełmiński;Radzyniać Chełmiński
Wolicy Pierwszej;Wolica Pierwsza;Wolik Pierwsza
Rakojadów;Rakojady;Rakojad
Trzebieszek;Trzebieszki;Trzebieszek
Naszacowic;Naszacowice;Naszacowica
Tełchowa;Tełchów;Tełchowy
Chrustnego;Chrustne;Chrustny
Pawłopola;Pawłopol;Pawłopola
Sterkowa;Sterków;Sterkowy
Ustronia-Brzezia;Ustronie-Brzezie;Ustronie-Brzeź
Adamowa-Parceli;Adamów-Parcel;Adamowy-Parcela
Podrudzia;Podrudzie;Podrudzio
Kołdowa;Kołdowo;Kołdowy
Mianowa;Mianowo;Mianowy
Starych Koluszek;Stare Koluszki;Stary Koluszka
Wincencina;Wincencin;Wincencina
Małszewka;Małszewko;Małszewka
Ciernia;Ciernie;Ciernia
Pod Brudzowice;Pod Brudzowice;Poda Brudzowica
Tarnawówowa;Tarnawów;Tarnawówowy
Proszowej;Proszowa;Proszowy
Podsupraśla;Podsupraśl;Podsupraślać
Konstantynówka;Konstantynówek;Konstantynówka
Osiedla Pawlikowskiego;Osiedle Pawlikowskiego;Osiedlać Pawlikowski
Gawrońców;Gawrońce;Gawroniec
Branwi Szlacheckiej;Branew Szlachecka;Branew Szlachecki
Czekarzewic Pierwszych;Czekarzewice Pierwsze;Czekarzewica Pierwszy
Bud Szynczyckich;Budy Szynczyckie;Buda Szynczycki
Szczepic;Szczepice;Szczepic
Niedalina;Niedalino;Niedalina
Starej Pragi;Stara Praga;Stara Prag
Patranówki;Patranówka;Patranówki
Drewniaczków;Drewniaczki;Drewniaczek
Lipek Wielkich;Lipki Wielkie;Lipka Wielki
Płowiec Drugich;Płowce Drugie;Płowiec Drugi
Drzystek;Drzystki;Drzystka
Kolędów;Kolędy;Koląd
Ponar;Ponary;Ponar
Bulandów;Bulandy;Buland
Januszewa;Januszew;Januszewać
Paszk Małych;Paszki Małe;Paszk Mały
Ratajewicz;Ratajewicze;Ratajewicz
Kolonii Stromca;Kolonia Stromiec;Kolonia Stromca
Woli Brzeźnickiej;Wola Brzeźnicka;Wol Brzeźnicki
Osiedla Pułanek;Osiedle Pułanki;Osiedlać Pułanka
Kolonii Giedajt;Kolonia Giedajty;Kolonia Giedajta
Mierzanowa;Mierzanowo;Mierzanowy
Susieśca;Susiec;Susiesiec
Kolonii Mierzwińskiej;Kolonia Mierzwińska;Kolonia Mierzwiński
Pytowic;Pytowice;Pytowica
Bierutowa;Bierutowo;Bierutowy
Wrzeszczewiczek;Wrzeszczewiczki;Wrzeszczewiczek
Pojezierskiej;Pojezierska;Pojezierski
Styląg;Stylągi;Styląg
Wilkoniczek;Wilkoniczki;Wilkoniczek
Pod Dworzec;Pod Dworzec;Poda Dworzec
Jazdrowa-Leśnictwa;Jazdrowo-Leśnictwo;Jazdrowy-Leśnictwo
Nowego Ostrowa;Nowy Ostrów;Nowy Ostrowy
Osiedla Derdowskiego;Osiedle Derdowskiego;Osiedlać Derdowski
Nowalanówki;Nowalanówka;Nowalanówki
Dobieszewiczek;Dobieszewiczki;Dobieszewiczek
Kaczka;Kaczek;Kaczka
Orzechowa;Orzechów;Orzechować
Mieczkowa;Mieczkowo;Mieczkowy
Starzenia;Starzeń;Starzenie
Starego Szczepankowa;Stare Szczepankowo;Stary Szczepankowy
Grabiny Radziwiłłowskiej;Grabina Radziwiłłowska;Grabina Radziwiłłowski
Rzędzina;Rzędzin;Rzędzina
Porębowa;Porębów;Porębowy
Łukanowic;Łukanowice;Łukanowica
Seredniego Małego;Serednie Małe;Seredni Mały
Błocisk;Błociska;Błocisko
Skwarnego;Skwarne;Skwarny
Brzóstowni;Brzóstownia;Brzóstowny
Dębia-Leśniczówki;Dębie-Leśniczówka;Dębiać-Leśniczówka
Rycerzewa-Osady;Rycerzew-Osada;Rycerzewać-Osada
Trzosowej Ścieżki;Trzosowa Ścieżka;Trzosowy Ścieżka
Olsztyna;Olsztyn;Olsztyna
Mąkoszyc;Mąkoszyce;Mąkoszyca
Marianowa Dolnego;Marianów Dolny;Marianowy Dolny
Goślubia Drugiego;Goślub Drugi;Goślubiać Drugi
Za Dworem;Za Dworem;Zy Dwór
Starej Kłodawy;Stara Kłodawa;Stara Kłodawy
Jagniewic;Jagniewice;Jagniewica
Suchorzynka;Suchorzynek;Suchorzynka
Otoku-Parcel;Otok-Parcele;Otok-Parcela
Kwitajn Małych;Kwitajny Małe;Kwitajn Mały
Starych Łubek;Stare Łubki;Stary Łubka
Bud Zaklasztornych;Budy Zaklasztorne;Buda Zaklasztorny
Szukalic;Szukalice;Szukalica
Woli Puczniewskiej;Wola Puczniewska;Wol Puczniewski
Krzepinka;Krzepinek;Krzepinka
Pod Różannę;Pod Różannę;Poda Różanna
Rogulic;Rogulice;Rogulica
Świerchowej;Świerchowa;Świerchowy
Pieńków Wojewódzkich;Pieńki Wojewódzkie;Pieniek Wojewódzki
U Rajdochy;U Rajdochy;U Rajdocha
Świniar Wielkich;Świniary Wielkie;Świniara Wielki
Martwi;Martew;Martwić
Żoch;Żochy;Żoch
Podleszan;Podleszany;Podleszan
Sieromina;Sieromino;Sierominać
Niemcówek;Niemcówki;Niemcówka
Żurawlowa;Żurawlów;Żurawlowy
Lejławek Wielkich;Lejławki Wielkie;Lejławka Wielki
Ślipcza;Ślipcze;Ślipczy
Purdy Szczycieńskiej;Purda Szczycieńska;Purda Szczycieński
Kołaty;Kołata;Kołat
Bryjówki;Bryjówka;Bryjówki
Do Gawrona;Do Gawrona;Dy Gawron
Sławska Górnego;Sławsk Górny;Sławski Górny
Ciapałowej;Ciapałowa;Ciapałowy
Kołzina;Kołzin;Kołzina
Jałowcowej;Jałowcowa;Jałowcowy
Rębiechowa;Rębiechów;Rębiechowy
Młodzaw Małych;Młodzawy Małe;Młodzawić się Mały
Żychckich Osad;Żychckie Osady;Żychcki Osada
Skowarcza-Kolonii;Skowarcz-Kolonia;Skowarczać się-Kolonia
Korzęcina;Korzęcin;Korzęcina
Nowych Krzykos;Nowe Krzykosy;Nowy Krzykos
Kąsinowa;Kąsinowo;Kąsinowy
Walusiów;Walusie;Waluś
Młodzianowej;Młodzianowa;Młodzianowy
Mieczewa;Mieczewo;Mieczewać
Pachutów Górnych;Pachuty Górne;Pachut Górny
Błotkowa Dużego;Błotków Duży;Błotkowy Duży
Kazimierzowa;Kazimierzowo;Kazimierzowy
Bukowinek;Bukowinki;Bukowinka
Chocielewka;Chocielewko;Chocielewka
Bukowinki;Bukowinka;Bukowinki
Dębnowoli;Dębnowola;Dębnowolić
Zatrzebia;Zatrzebie;Zatrzebiać
Kasztańskiej Kolonii;Kasztańska Kolonia;Kasztański Kolonia
Kłóbskiej Kolonii;Kłóbska Kolonia;Kłóbski Kolonia
Morowa;Morów;Morowy
Kolonii Górnej;Kolonia Górna;Kolonia Górny
Kimliny;Kimlina;Kimliny
Salowej;Salowa;Salowy
Górek Zachodnich;Górki Zachodnie;Górka Zachodni
Racławic Małych;Racławice Małe;Racławica Mały
Ptaszewa;Ptaszewo;Ptaszewać
Zamilerza;Zamilerze;Zamilerz
Brzozowa-Leśniczówki;Brzozów-Leśniczówka;Brzozowy-Leśniczówka
Liwek Czarzastych;Liwki Czarzaste;Liwek Czarzasty
Osiedla Papieża Jana Pawła III;Osiedle Papieża Jana Pawła II;Osiedlać Papież Jany Pawć III
Radlinieńca;Radliniec;Radlinieniec
Dębicz;Dębicze;Dębicz
Kątów;Kąty;Kąt
Podkaczelasia;Podkaczelasie;Podkaczelaś
Arynowa;Arynów;Arynowy
Kolonii Lamkowa;Kolonia Lamkowo;Kolonia Lamkowy
Osiedla Zubrzyckiego;Osiedle Zubrzyckiego;Osiedlać Zubrzycki
Nad Jazem;Nad Jazem;Nada Jaz
Pod Rogową;Pod Rogową;Poda Rogowy
Moczydlnicy Dworskiej;Moczydlnica Dworska;Moczydlnica Dworski
Bożkowych Niw;Bożkowe Niwy;Bożkowy Niwić
Józefowa nad Wisłą;Józefów nad Wisłą;Józefowa nada Wisły
Kani Małej;Kania Mała;Kany Mały
Muniny Małej;Munina Mała;Munina Mały
Pabianic-Rudy;Pabianice-Ruda;Pabianica-Ruda
Kąpieli Wielkich;Kąpiele Wielkie;Kąpiel Wielki
Średniej Drogi;Średnia Droga;Średni Drogi
Białej Wielkiej;Biała Wielka;Biały Wielki
Karasiów;Karasie;Karaś
Osiedla Malinki;Osiedle Malinka;Osiedlać Malinka
Trzebieradza;Trzebieradz;Trzebieradzać
Grodkowic;Grodkowice;Grodkowica
Bukowiny Sycowskiej;Bukowina Sycowska;Bukowina Sycowski
Turośli Małej;Turośl Mała;Turóść Mały
Zagadek;Zagadki;Zagadka
Maśki;Maśka;Masiek
Pstroszyc Drugich;Pstroszyce Drugie;Pstroszyca Drugi
Mierek MazurskKolonii;Mierki-Kolonia Mazurska;Mierek MazurskKolonia
Zabranieńca;Zabraniec;Zabranieniec
Kąkolewnicy Północnej;Kąkolewnica Północna;Kąkolewnik Północny
Plebańskiej;Plebańska;Plebański
Trynisz-Moszewa;Trynisze-Moszewo;Trynić-Moszewać
Goja;Goj;Goja
Dobrosławia;Dobrosław;Dobrosławie
Gnatów-Soczewki;Gnaty-Soczewka;Gnat-Soczewka
Malewa;Malewo;Malewać
Zawidowa;Zawidów;Zawidowy
Krzysztowki;Krzysztowka;Krzysztowek
Kolonii Rudy Wołoskiej;Kolonia Ruda Wołoska;Kolonia Ruda Wołoski
Kolonii Czarnkowa;Kolonia Czarnkowo;Kolonia Czarnkowy
Cisek;Ciski;Cisek
Podwiejek;Podwiejki;Podwiejka
Romasów;Romasy;Romas
Kolonii Kostomłotów;Kolonia Kostomłoty;Kolonia Kostomłot
Świbnego;Świbne;Świbny
Iwickowa;Iwickowo;Iwickowy
Cimochowa;Cimochowo;Cimochować
Kuźnicy Drawskiej;Kuźnica Drawska;Kuźnica Drawski
Błotna;Błotno;Błotny
Milenium;Millenium;Milenium
Grabowa Szlacheckiego;Grabów Szlachecki;Grabowy Szlachecki
Błotnego;Błotne;Błotny
Florynów;Floryny;Floryn
Uszy Małej;Usza Mała;ć Mały
Starego Siedliska;Stare Siedlisko;Stary Siedlisko
Wyrzyk-Pękal;Wyrzyki-Pękale;Wyrzyk-Pękal
Olszewic;Olszewice;Olszewica
Grabowa Kościerskiego;Grabowo Kościerskie;Grabowy Kościerski
Wyższego Pólka;Wyższe Pólko;Wyższy Pólka
Joninin Dużych;Joniny Duże;Joninina Duży
Pareżek;Pareżki;Pareżka
Waplewa-Osiedla;Waplewo-Osiedle;Waplewać-Osiedlać
Powiersza;Powiersze;Powiersz
Kłak;Kłaki;Kłak
Psar WieStarej;Psary-Stara Wieś;Psar WieStara
Wilusia;Wiluś;Wilusi
Kaczyna Starego;Kaczyn Stary;Kaczyna Stary
Szczyciećca;Szczyciec;Szczycieciec
Kolonii Kiezmarku Piego;Kolonia Kiezmark Pierwszy;Kolonia Kiezmark Pi
Fajsławic;Fajsławice;Fajsławica
Leśniewa Dolnego;Leśniewo Dolne;Leśniewać Dolny
Ulicy Węgierskiej;Ulica Węgierska;Ulica Węgierski
Rajbrotu;Rajbrot;Rajbrót
Nowych Szkotów;Nowe Szkoty;Nowy Szkot
Nowin Malczewskich;Nowiny Malczewskie;Nowina Malczewski
Osiedla Powstańców Wielkopolskich;Osiedle Powstańców Wielkopolskich;Osiedlać Powstaniec Wielkopolski
Nawarzyc Leśnych;Nawarzyce Leśne;Nawarzyca Leśny
Podolszynia;Podolszynie;Podolszyniać
Powsinka;Powsinek;Powsinka
Okoleni Wytyckiej;Okolenia Wytycka;Okolony Wytycki
Kałów-Towarzystwa;Kały-Towarzystwo;Kał-Towarzystwo
Kolonii Pęplina Trzeciego;Kolonia Pęplino Trzecie;Kolonia Pęplina Trzeci
Jackowa Górnego;Jackowo Górne;Jackowy Górny
Kolonii Dolnej;Kolonia Dolna-Grabowo;Kolonii Dolny
Pałówka;Pałówko;Pałówka
Sznyfina;Sznyfin;Sznyfina
Ożegowa;Ożegów;Ożegowy
Osady Kopalnianej;Osada Kopalniana;Osada Kopalniany
Do Równi;Do Równi;Dy Równy
Baraniej Góry;Barania Górka;Barani Góry
Brewkowego;Brewkowe;Brewkowy
Krzaków Czaplinkowskich;Krzaki Czaplinkowskie;Krzak Czaplinkowski
Pszczółek-Szerszeni;Pszczółki-Szerszenie;Pszczółka-Szerszeń
Marcinowa;Marcinów;Marcinowy
Miłoszewic;Miłoszewice;Miłoszewica
Osiedla Spacerowa;Osiedle Spacerowa;Osiedlać Spacerowy
Red-Osady;Redy-Osada;Reda-Osada
Walentowa;Walentów;Walentowy
Kawli Górnych;Kawle Górne;Kawl Górny
Łączysk;Łączyska;Łączysko
Parszowic;Parszowice;Parszowica
Miodar;Miodary;Miodar
Malich;Malichy;Mali
Zielonych Pól;Zielone Pola;Zielony Polić
Pukałów;Pukały;Pukał
Klementowa;Klementów;Klementowy
Łaźnik;Łaźniki;Łaźnik
Kunowa-Kolonii;Kunów-Kolonia;Kunowy-Kolonia
Tyczyna;Tyczyno;Tyczyna
Pod Leśnikiem;Pod Leśnikiem;Poda Leśnik
Małowic;Małowice;Małowica
Dolnej Jankówki;Dolna Jankówka;Dolny Jankówki
Wilczyny;Wilczyna;Wilczyny
Tęgut;Tęguty;Tęgut
Pod Klębinem;Pod Klębinem;Poda Klębin
Arkuszowa;Arkuszów;Arkuszowy
Gajdowskich;Gajdowskie;Gajdowski
Bramury;Bramura;Bramur
Przedmościa;Przedmoście;Przedmość
Karwosieków-Noskowic;Karwosieki-Noskowice;Karwosiek-Noskowica
Kolonii Napierek;Kolonia Napierki;Kolonia Napierek
Żabczyczyc;Żabczyce;Żabczyczyca
Niekłończycy;Niekłończyca;Niekłończyk
Zdrojów;Zdroje;Zdrój
Osiedla Jana Kasprowicza;Osiedle Jana Kasprowicza;Osiedlać Jany Kasprowicz
Miradowa;Miradowo;Miradowy
Zdroi;Zdroja;Zdroić
Pławul;Pławuli;Pławulić
Głodna;Głodno;Głodny
Hub Podleśnych;Huby Podleśne;Hubić Podleśny
Wierzbicka;Wierzbick;Wierzbicki
Kręcka;Kręcko;Kręcki
Miradów;Miradowy;Mirad
Nowych Kotowic;Nowe Kotowice;Nowy Kotowica
Czarnej Dąbrowy;Czarna Dąbrowa;Czarny Dąbrowa
Pod Pawłowo;Pod Pawłowo;Poda Pawłowo
Topólna;Topólno;Topólny
Stadnik;Stadniki;Stadnik
Borowna-Gajówki;Borowno-Gajówka;Borowny-Gajówka
Pepłówka;Pepłówek;Pepłówka
Wólki Klwateckiej;Wólka Klwatecka;Wólka Klwatecki
Zapusty;Zapusta;Zapusty
Grabiny Małej;Grabina Mała;Grabina Mały
Osiedla Rolniczego;Osiedle Rolnicze;Osiedlać Rolniczy
Pieńkniek Zarębskich;Pieńki Zarębskie;Pieńkńka Zarębski
Todzi;Todzia;Todzić
Łusia;Łusie;Łusia
Gabryłów;Gabryły;Gabrył
Kolonii Adamówka;Kolonia Adamówek;Kolonia Adamówka
Kurówek;Kurówki;Kurówka
Kurówka;Kurówko;Kurówka
Smółczyna;Smółczyn;Smółczyna
Lubik;Lubiki;Lubik
Kędzierzyna-Koźla;Kędzierzyn-Koźle;Kędzierzyna-Koźli
Gajówki Wilczy Kierz;Gajówka Wilczy Kierz;Gajówka Wilczeć Kierz
Dębniałek;Dębniałki;Dębniałka
Czepowa;Czepów;Czepowy
