Dopełniacz;Mianownik;Wynik Stemmera
Skwarnego;Skwarne;Skwarny
Olsztyna;Olsztyn;Olsztyna
Mąkoszyc;Mąkoszyce;Mąkoszyca
Nowego Miasta Lubawskiego;Nowe Miasto Lubawskie;Nowy Miasto Lubawski
Sypienia;Sypień;Sypienie
Starych Łubek;Stare Łubki;Stara Łubka
Bud Zaklasztornych;Budy Zaklasztorne;Buda Zaklasztorne
Szukalic;Szukalice;Szukalica
Woli Puczniewskiej;Wola Puczniewska;Wol Puczniewska
Rogulic;Rogulice;Rogulica
Świniar Wielkich;Świniary Wielkie;Świniara Wielki
Martwi;Martew;Martwy
Żoch;Żochy;Żoch
Podleszan;Podleszany;Podleszan
Żurawlowa;Żurawlów;Żurawlowa
Lejławek Wielkich;Lejławki Wielkie;Lejławka Wielki
Ślipcza;Ślipcze;Ślipcz
Kołaty;Kołata;Kołat
Młodzaw Małych;Młodzawy Małe;Młodzawa Mała
Korzęcina;Korzęcin;Korzęcina
Kąsinowa;Kąsinowo;Kąsinowa
Upala;Upale;Upal
Grzymał Szczepankowskich;Grzymały Szczepankowskie;Grzymały Szczepankowski
Rakojadów;Rakojady;Rakojad
Woli Koryckiej Górnej;Wola Korycka Górna;Wol Korycka Górna
Kazimierzowa;Kazimierzowo;Kazimierzowa
Chocielewka;Chocielewko;Chocielewka
Bukowinki;Bukowinka;Bukowinki
Morowa;Morów;Morowa
Racławic Małych;Racławice Małe;Racławica Mała
Malesz;Malesze;Malesz
Dębicza;Dębicze;Dębicz
Kąt;Kąty;Kę
Arynowa;Arynów;Arynowa
Woli Pobiedzińskiej;Wola Pobiedzińska;Wol Pobiedzińska
Józefowa nad Wisłą;Józefów nad Wisłą;Józefowa nada Wisła
Kąpieli Wielkich;Kąpiele Wielkie;Kąpiel Wielki
Grodkowic;Grodkowice;Grodkowica
Zagadek;Zagadki;Zagadka
Pstroszyc Drugich;Pstroszyce Drugie;Pstroszyca Drugie
Zabranieńca;Zabraniec;Zabranieniec
Wylazłowa;Wylazłowo;Wylazłów
Trynisz-Moszewa;Trynisze-Moszewo;Trynisz-Moszewo
Wydmus;Wydmusy;Wydmus
Dobrosławia;Dobrosław;Dobrosławie
Malewa;Malewo;Malewa
Zawidowa;Zawidów;Zawidowa
Cisek;Ciski;Cisek
Rachodoszcz;Rachodoszcze;Rachodoszcz
Kościana;Kościan;Kościana
Błotna;Błotno;Błotna
Grabowa Szlacheckiego;Grabów Szlachecki;Grabowa Szlachecki
Uszy Małej;Usza Mała;Usz Mała
Starego Siedliska;Stare Siedlisko;Stary Siedlisko
Wyrzyk-Pękal;Wyrzyki-Pękale;Wyrzyk-Pękal
Pareżek;Pareżki;Pareżka
Powiersza;Powiersze;Powiersz
Gogolic;Gogolice;Gogolica
Psar WieStarej;Psary-Stara Wieś;Psar WieStara
Kaczyna Starego;Kaczyn Stary;Kaczyna Stary
Fajsławic;Fajsławice;Fajsławica
Wilkowa Wielkiego;Wilków Wielki;Wilkowa Wielki
Leśniewa Dolnego;Leśniewo Dolne;Leśniewa Dolny
Rajbrotu;Rajbrot;Rajbrót
Jackowa Górnego;Jackowo Górne;Jackowa Górny
Pałówka;Pałówko;Pałówka
Sznyfina;Sznyfin;Sznyfina
Ożegowa;Ożegów;Ożegowa
Krzaków Czaplinkowskich;Krzaki Czaplinkowskie;Krzak Czaplinkowski
Pszczółek-Szerszeni;Pszczółki-Szerszenie;Pszczółka-Szerszeń
Marcinowa;Marcinów;Marcinowa
Red-Osady;Redy-Osada;Reda-Osada
Walentowa;Walentów;Walentowa
Miodar;Miodary;Miodar
Klementowa;Klementów;Klementowa
Łaźnik;Łaźniki;Łaźnik
Małowic;Małowice;Małowica
Tęgut;Tęguty;Tęgut
Naproma;Naprom;Naproma
Łobaczewa Małego;Łobaczew Mały;Łobaczewo Mały
Karwosieków-Noskowic;Karwosieki-Noskowice;Karwosiek-Noskowica
Robaczyna;Robaczyn;Robaczyna
Niekłończycy;Niekłończyca;Niekłończyk
Zdroi;Zdroje;Zdroja
Wierzbic;Wierzbice;Wierzbica
Miradowa;Miradowo;Miradowa
Głodna;Głodno;Głodna
Małych Raczek;Małe Raczki;Mała Raczka
Wierzbicka;Wierzbick;Wierzbicka
Poprężnik;Poprężniki;Poprężnik
Sędzin;Sędziny;Sędzina
Topólna;Topólno;Topólna
Stadnik;Stadniki;Stadnik
Pepłówka;Pepłówek;Pepłówka
Zapusty;Zapusta;Zapusty
Pieńkniek Zarębskich;Pieńki Zarębskie;Pieńkńka Zarębski
Todzi;Todzia;Tódź
Kurówka;Kurówko;Kurówka
Lubik;Lubiki;Lubik
Kędzierzyna-Koźla;Kędzierzyn-Koźle;Kędzierzyna-Koźle
Dębniałek;Dębniałki;Dębniałka
Czepowa;Czepów;Czepowa
Mierzyna;Mierzyn;Mierzyna
Mierzymia;Mierzym;Mierzymia
Bud Grabskich;Budy Grabskie;Buda Grabski
Oszczerzy;Oszczerze;Oszczer
Typina;Typin;Typina
Szczerbięcina;Szczerbięcin;Szczerbięcina
Gieraszowic;Gieraszowice;Gieraszowica
Woli Wiewieckiej;Wola Wiewiecka;Wol Wiewiecka
Mieruniszek;Mieruniszki;Mieruniszek
Zyburtów;Zyburty;Zyburt
Czaczek Małych;Czaczki Małe;Czaczek Mała
Kusek;Kuski;Kuska
Chruślina;Chruślin;Chruślina
Dobieszkowa;Dobieszków;Dobieszkowa
Pomorskiej Wsi;Pomorska Wieś;Pomorska Ws
Skłodów Średnich;Skłody Średnie;Skłód Średnia
Kazimierzy Wielkiej;Kazimierza Wielka;Kazimierz Wielka
Szarut;Szaruty;Szarut
Tłumaczowa;Tłumaczów;Tłumaczowa
Ełganowa;Ełganowo;Ełganowa
Zakrucza;Zakrucze;Zakrucza
Chądzynia;Chądzyń;Chądzynia
Mławy;Mława;Mławy
Basinowa;Basinów;Basinowa
Noblin;Nobliny;Noblin
Mątyk;Mątyki;Mątyka
Naramic;Naramice;Naramica
Poniatówka;Poniatówek;Poniatówka
Miodus-Litwy;Miodusy-Litwa;Miodus-Litwa
Jarząbek;Jarząbki;Jarząbek
Jakubowskich;Jakubowskie;Jakubowski
Bud Chojnackich;Budy Chojnackie;Buda Chojnacka
Kocudzy Drugiej;Kocudza Druga;Kocuga Druga
Złotników-Kolonii;Złotniki-Kolonia;Złotnik-Kolonia
Warblina;Warblino;Warblina
Glewic;Glewice;Glewica
Niechłonina;Niechłonin;Niechłonina
Adamowa-Zastawy;Adamowo-Zastawa;Adamowa-Zastaw
Dymaczewa Nowego;Dymaczewo Nowe;Dymaczewo Nowy
Przerzeczyna-Zdroju;Przerzeczyn-Zdrój;Przerzeczyna-Zdrój
Kamiennnego Jazu;Kamienny Jaz;Kamiennny Jaz
Lebiedzina;Lebiedzin;Lebiedzina
Pułankowic;Pułankowice;Pułankowica
Księginek;Księginki;Księginka
Lebiedzi;Lebiedzie;Lebiedź
Kiełczewic Górnych;Kiełczewice Górne;Kiełczewica Górny
Załszyna;Załszyn;Załszyna
Popkowic;Popkowice;Popkowica
Zaliwia-Szpinek;Zaliwie-Szpinki;Zaliwie-Szpinka
Kozarzewka;Kozarzewek;Kozarzewka
Zdunowa;Zdunowo;Zdunowa
Dobrego;Dobry;Dobre
Orłowa;Orłowo;Orłów
Węgrzynowic;Węgrzynowice;Węgrzynowica
Dobrej;Dobra;Dobrej
Jadownik;Jadowniki;Jadownik
Pogorzałych Ługów;Pogorzałe Ługi;Pogorzała Ług
Borucichy;Borucicha;Borucich
Nowej Wsi Głubczyckiej;Nowa Wieś Głubczycka;Nowa Ws Głubczycka
Białuni;Białuń;Białunia
Starego Błonowa;Stare Błonowo;Stary Błonowa
Kiełczewic Maryjskich;Kiełczewice Maryjskie;Kiełczewica Maryjski
Krzykawy;Krzykawa;Krzykaw
Lutówka;Lutówko;Lutówka
Starej Huty;Stara Huta;Stara Hut
Łękowa;Łękowo;Łękowa
Kocurów;Kocury;Kocur
Studzienic;Studzienice;Studzienica
Kolonii Wawrzyszowa;Kolonia Wawrzyszów;Kolonia Wawrzyszowa
Sławic;Sławice;Sławica
Piotroniowic;Piotroniowice;Piotroniowica
Zakrzyna;Zakrzyn;Zakrzyna
Stanek;Stanki;Stanka
Karczowic;Karczowice;Karczowica
Komierowa;Komierowo;Komierowa
Simoradza;Simoradz;Simoradza
Sobków;Sobki;Sobek
Garbowa;Garbów;Garbowa
Łaźniewka;Łaźniewek;Łaźniewka
Taborza;Tabórz;Taborze
Kowalewic Nowych;Kowalewice Nowe;Kowalewica Nowy
Adamków;Adamki;Adamek
Szczecinowa;Szczecinowo;Szczecinowa
Żegotek;Żegotki;Żegotka
Kochanówki;Kochanówka;Kochanówki
Adamki;Adamka;Adamek
Chojniczek;Chojniczki;Chojniczka
Rogóźna;Rogóźno;Rogóźna
Pamiątkowa;Pamiątkowo;Pamiątkowa
Kożyczkowa;Kożyczkowo;Kożyczkowa
Wilkowa Polskiego;Wilków Polski;Wilkowa Polski
Ojerzyc;Ojerzyce;Ojerzyca
Rydzyna Włościańskiego;Rydzyn Włościański;Rydzyna Włościański
Starego Krakowa;Stary Kraków;Stary Krakowa
Tątławek;Tątławki;Tątławka
Rożna-Parceli;Rożno-Parcele;Rożna-Parcela
Damięt-Narwot;Damięty-Narwoty;Damięta-Narwot
Łętkowic;Łętkowice;Łętkowica
Jerutek;Jerutki;Jerutka
Korony;Korona;Koron
Łatanic;Łatanice;Łatanica
Twardego Rogu;Twardy Róg;Twardy Rog
Woli Kroguleckiej;Wola Krogulecka;Wol Krogulecka
Świnic Warckich;Świnice Warckie;Świnica Warcki
Pikul;Pikule;Pikula
Rudzin;Rudziny;Rudzina
Hołowna;Hołowno;Hołown
Wielkopola;Wielkopole;Wielkopola
Kaliszek;Kaliszki;Kaliszka
Anastazewa;Anastazew;Anastazewo
Więzowna;Więzowno;Więzown
Kopaszyc;Kopaszyce;Kopaszyca
Kobiernego;Kobierne;Kobierny
Kobierna;Kobierno;Kobierna
Ujazdowa;Ujazdów;Ujazdowa
Miłogostowic;Miłogostowice;Miłogostowica
Knyszyna-Zamku;Knyszyn-Zamek;Knyszyna-Zamek
Ostrożnego;Ostrożne;Ostrożny
Suszowa;Suszów;Suszowa
Rozdołów;Rozdoły;Rozdół
Krza;Kierz;Krz
Mieczyna;Mieczyn;Mieczyna
Bronaków-Pietraszy;Bronaki-Pietrasze;Bronak-Pietrasz
Groszowic;Groszowice;Groszowica
Błomina Gumowskiego;Błomino Gumowskie;Błomin Gumowski
Podwojponia;Podwojponie;Podwojpoń
Stobiecka Szlacheckiego;Stobiecko Szlacheckie;Stobiecek Szlachecki
Warmątowic Sienkiewiczowskich;Warmątowice Sienkiewiczowskie;Warmątowica Sienkiewiczowski
Szypowic;Szypowice;Szypowica
Brachlewa;Brachlewo;Brachlew
Bodzyniewa;Bodzyniewo;Bodzyniewa
Rudzinieńca;Rudziniec;Rudzinieniec
Zbyłowic;Zbyłowice;Zbyłowica
Dormowa;Dormowo;Dormowa
Nowego Kanigowa;Nowe Kanigowo;Nowy Kanigowa
Falniowa;Falniów;Falniowa
Kurowa Wielkiego;Kurów Wielki;Kurowa Wielki
Raciechowic;Raciechowice;Raciechowica
Smerzyna;Smerzyn;Smerzyna
Pączkowa;Pączkowo;Pączkowa
Dobrej Woli;Dobra Wola;Dobrej Wol
Zwierzynieńca Wielkiego;Zwierzyniec Wielki;Zwierzynieniec Wielki
Starorypina Rządowego;Starorypin Rządowy;Starorypina Rządowy
Olbięcina;Olbięcin;Olbięcina
Szczeberki;Szczeberka;Szczeberek
Zgierzynki;Zgierzynka;Zgierzynek
Paparzyna;Paparzyn;Paparzyna
Dymków;Dymki;Dymek
Głobic;Głobice;Głobica
Rzęszkowa;Rzęszkowo;Rzęszkowa
Wilczych Błot;Wilcze Błota;Wilczy Błota
Strusinka;Strusinek;Strusinka
Miłochowic;Miłochowice;Miłochowica
Gronowa;Gronów;Gronowa
Bałajów;Bałaje;Bałaj
Samoklęsk;Samoklęski;Samoklęska
Klosnowa;Klosnowo;Klosnowa
Polskiego Gronowa;Polskie Gronowo;Polski Gronowa
Miklesza;Miklesz;Miklesza
Rzejowic;Rzejowice;Rzejowica
Parzymiech;Parzymiechy;Parzymiech
Pniewa-Kolonii;Pniewo-Kolonia;Pniewa-Kolonia
Remek;Remki;Remka
Magnuszewa Małego;Magnuszew Mały;Magnuszewo Mały
Świętych Lasków;Święte Laski;Święty Lasek
Suchej Huty;Sucha Huta;Suchej Hut
Zalesia Barcińskiego;Zalesie Barcińskie;Zaleś Barciński
Antoniewa;Antoniewo;Antoniewa
Dolistowa Starego;Dolistowo Stare;Dolistowa Stary
Żelazna;Żelazno;Żelazen
Stanów Małych;Stany Małe;Stan Mała
Modzerowa;Modzerowo;Modzerowa
Ciężkiego;Ciężkie;Ciężki
Radzowic;Radzowice;Radzowica
Ropek;Ropki;Ropka
Starego Arciszewa;Stare Arciszewo;Stary Arciszewo
Łowiczek;Łowiczki;Łowiczka
Nadworowa;Nadworów;Nadworowa
Rutek-Jatek;Rutki-Jatki;Rutka-Jatka
Wolan;Wolany;Wolana
Lubania;Lubań;Lubanie
Łąkowa;Łąków;Łąkowa
Lekarcicic;Lekarcice;Lekarcicica
Kisielan-Żmich;Kisielany-Żmichy;Kisielan-Żmicha
Mielnik;Mielniki;Mielnik
Szwarcenowa;Szwarcenowo;Szwarcenowa
Ulatowa-Gaci;Ulatowo-Gać;Ulatow-Gat
Myślniewa;Myślniew;Myślniewa
Kalina;Kalino;Kalina
Kolonii Ossy;Kolonia Ossa;Kolonia Oss
Jazdrowa;Jazdrowo;Jazdrowa
Spalic;Spalice;Spalica
Świerczów;Świercze;Świercz
Jeronik;Jeroniki;Jeronik
Świętoszowa;Świętoszów;Świętoszowa
Koziej Wsi;Kozia Wieś;Koziej Ws
Choszczna;Choszczno;Choszczna
Karczewca;Karczewiec;Karczewce
Rzymów-Rzymek;Rzymy-Rzymki;Rzym-Rzymka
Myślachowic;Myślachowice;Myślachowica
Tarnawiec;Tarnawce;Tarnawiec
Chumiętek;Chumiętki;Chumiętka
Nowego Kaczynieńca;Nowy Kaczyniec;Nowy Kaczynieniec
Smolajn;Smolajny;Smolajn
Wólki-Podlesia;Wólka-Podlesie;Wólka-Podleś
Nowej Tuchorzy;Nowa Tuchorza;Nowa Tuchor
Chorzępowa;Chorzępowo;Chorzępowa
Towarzystwa Czarnów;Towarzystwo Czarnów;Towarzystwo Czarn
Wzdowa;Wzdów;Wzdowa
Porąbek;Porąbki;Porąbek
Bieniądzic;Bieniądzice;Bieniądzica
Porąbki;Porąbka;Porąbek
Izabelina-Dziekanówka;Izabelin-Dziekanówek;Izabelina-Dziekanówka
Chromowa;Chromów;Chromowa
Sądowa;Sądów;Sądowa
Wyczółek;Wyczółki;Wyczółek
Tumlina-Wyknia;Tumlin-Wykień;Tumlina-Wyknie
Pomarzan;Pomarzany;Pomarzan
Żeber-Kordów;Żebry-Kordy;Żebro-Kord
Łukowców;Łukowce;Łukowiec
Zalesia Starego;Zalesie Stare;Zaleś Stary
Budzynka;Budzynek;Budzynka
Smerecznego;Smereczne;Smereczny
Stanowa;Stanów;Stanowa
Korzenia;Korzeń;Korzenie
Śmiardowa Krajeńskiego;Śmiardowo Krajeńskie;Śmiardowa Krajeński
Pułaczowa;Pułaczów;Pułaczowa
Zarzyc Małych;Zarzyce Małe;Zarzyca Mała
Ksawerowa Starego;Ksawerów Stary;Ksawerowa Stary
Czarnowic;Czarnowice;Czarnowica
Długiego;Długie;Długi
Sannnik;Sanniki;Sannnik
Łagoszowa Małego;Łagoszów Mały;Łagoszowa Mały
Godurowa;Godurowo;Godurowa
Stojeszyna Drugiego;Stojeszyn Drugi;Stojeszyna Drugi
Krykajn;Krykajny;Krykajn
Dzbonia;Dzbonie;Dzbonia
Wąsów;Wąsy;Wąs
Radwanowa-Kolonii;Radwanów-Kolonia;Radwanowa-Kolonia
Rembiochy;Rembiocha;Rembioch
Buszkowa Dolnego;Buszków Dolny;Buszkowa Dolny
Brodnicy Górnej;Brodnica Górna;Brodnik Górna
Walaszczyk;Walaszczyki;Walaszczyk
Smokęcina;Smokęcino;Smokęcina
Śniadkowa;Śniadków;Śniadkowa
Pawęzowa;Pawęzów;Pawęzowa
Nowej Słupi;Nowa Słupia;Nowa Słup
Unimia;Unimie;Unimia
Ziemina;Ziemin;Ziemina
Markiszek;Markiszki;Markiszka
Grodkowa-Zawisz;Grodkowo-Zawisze;Grodkowa-Zawisz
Łukomia;Łukom;Łukomia
Zalipia;Zalipie;Zalipia
Mroczkowa;Mroczków;Mroczkowa
Przytuł-Kolonii;Przytuły-Kolonia;Przytuł-Kolonia
Ambrożowa;Ambrożów;Ambrożowa
Młynisk;Młyniska;Młynisko
Nidomia;Nidom;Nidomia
Nowych Gołuszowic;Nowe Gołuszowice;Nowy Gołuszowica
Poczernina;Poczernino;Poczernina
Kęszy;Kęsza;Kęsz
Witanowic;Witanowice;Witanowica
Kosieczyna;Kosieczyn;Kosieczyna
Posejnel;Posejnele;Posejnel
Smolic;Smolice;Smolica
Dynisk;Dyniska;Dynisko
Rynkówki;Rynkówka;Rynkówki
Rabsztyna;Rabsztyn;Rabsztyna
Szklarek;Szklarki;Szklarka
Strzemboszewic;Strzemboszewice;Strzemboszewica
Wielkiej Komorzy;Wielka Komorza;Wielka Komorzy
Chociwia;Chociw;Chociwie
Długiej Wsi Drugiej;Długa Wieś Druga;Długa Ws Druga
Hajowników;Hajowniki;Hajownik
Małacentowa;Małacentów;Małacentowa
Krzewska;Krzewsk;Krzewsko
Uherzec Mineralnych;Uherce Mineralne;Uherzec Mineralna
Kępeczek;Kępeczki;Kępeczka
Kurek;Kurki;Kurka
Chocimia;Chocim;Chocimia
Działdowa;Działdowo;Działdowa
Nądni;Nądnia;Nądny
Trześni;Trześń;Trzesień
Wólki-Przekor;Wólka-Przekory;Wólka-Przekora
Sadurek;Sadurki;Sadurka
Gąsówki-Somachów;Gąsówka-Somachy;Gąsówka-Somach
Chybic;Chybice;Chybica
Bolechowic;Bolechowice;Bolechowica
Tałt;Tałty;Tałt
Sabinowa;Sabinów;Sabinowa
Zabrzezia;Zabrzezie;Zabrzeź
Starego Waliszowa;Stary Waliszów;Stary Waliszowa
Sowna;Sowno;Sown
Ochojna;Ochojno;Ochojna
Siemiątek;Siemiątki;Siemiątka
Czarnotrzewia;Czarnotrzew;Czarnotrzewia
Pstrąża;Pstrąże;Pstrąż
Brudzic;Brudzice;Brudzica
Wyględowa;Wyględów;Wyględowa
Wójtowa;Wójtowo;Wójtowa
Warblewka;Warblewko;Warblewka
Zadzimia;Zadzim;Zadzimia
Rybitwy;Rybitew;Rybitwa
Kępia Zaleszańskiego;Kępie Zaleszańskie;Kępia Zaleszański
Bogatyńskiego;Bogatyńskie;Bogatyński
Stróż;Stróże;Stróż
Stróży;Stróża;Stróż
Jaksmanic;Jaksmanice;Jaksmanica
Stojanowa;Stojanów;Stojanowa
Szwałka;Szwałk;Szwałka
Duniewa;Duniewo;Duniewa
Polubicz Dworskich;Polubicze Dworskie;Polubicz Dworski
Zglinieńca;Zgliniec;Zglinieniec
Nowych Rowisk;Nowe Rowiska;Nowy Rowisko
Kręcka;Kręcko;Kręcka
Woli Zbrożkowej;Wola Zbrożkowa;Wol Zbrożkowa
Świebodzina;Świebodzin;Świebodzina
Zarogowa;Zarogów;Zarogowa
Nosów-Poniatek;Nosy-Poniatki;Nos-Poniatka
Batycz;Batycze;Batycz
Płońska;Płońsk;Płońska
Krzewia Drugiego;Krzewie Drugie;Krzew Drugi
Smotryszowa;Smotryszów;Smotryszowa
Łaniąt;Łanięta;Łanię
Turówka;Turówko;Turówka
Żor;Żory;Żor
Grannnego;Granne;Grannny
Budzyna-Bolków;Budzyno-Bolki;Budzyna-Bolek
Gróbiec;Gróbce;Gróbiec
Zagór;Zagóry;Zagór
Łąk;Łąki;Łąk
Łąki;Łąka;Łąk
Jaświłek;Jaświłki;Jaświłek
Radoszyc;Radoszyce;Radoszyca
Czarnowa-Bików;Czarnowo-Biki;Czarnowa-Bik
Rażen;Rażny;Rażen
Gąsówki-Oleksina;Gąsówka-Oleksin;Gąsówka-Oleksina
Gonic Drugich;Gonice Drugie;Gonica Drugie
Osiecznicy;Osiecznica;Osiecznik
Brześnicy;Brześnica;Brześnik
Starego Kalinowa;Stare Kalinowo;Stary Kalinowa
Natolewic;Natolewice;Natolewica
Woli Gosławskiej;Wola Gosławska;Wol Gosławska
Pomorzan;Pomorzany;Pomorzanin
Pogórskiej Woli;Pogórska Wola;Pogórska Wol
Reczkowa Nowego;Reczków Nowy;Reczkowa Nowy
Folwarków Małych;Folwarki Małe;Folwark Mała
Psarc;Psarce;Psarc
Lutoborza;Lutobórz;Lutoborze
Wałkonowów Dolnych;Wałkonowy Dolne;Wałkonów Dolny
Wolimirzyc;Wolimirzyce;Wolimirzyca
Osady-Woli;Osada-Wola;Osada-Wol
Chwarstna;Chwarstno;Chwarstna
Żebrów-Falbogów;Żebry-Falbogi;Żeber-Falbóg
Żuławek;Żuławki;Żuławka
Gałkówka-Parceli;Gałkówek-Parcela;Gałkówka-Parcela
Czapel Wielkich;Czaple Wielkie;Czapela Wielki
Skotnik Górnych;Skotniki Górne;Skotnik Górny
Kałwąg;Kałwągi;Kałwąg
Karwowa-Wszeborów;Karwowo-Wszebory;Karwowa-Wszebór
Komorników;Komorniki;Komornik
Pieczonóg;Pieczonogi;Pieczonóg
Żabcza;Żabcze;Żabcz
Wujak;Wujaki;Wujak
Sikut;Sikuty;Sikut
Coniewa;Coniew;Coniewa
Mszany Dolnej;Mszana Dolna;Mszan Dolna
Oszczepalina Drugiego;Oszczepalin Drugi;Oszczepalina Drugi
Ojcewa;Ojcewo;Ojcewa
Paczkowa;Paczkowo;Paczkowa
Konował;Konowały;Konował
Lelitka;Lelitek;Lelitka
Końcewa;Końcewo;Końcewa
Darżynka;Darżynko;Darżynka
Pukinina;Pukinin;Pukinina
Nowej Wsi Kwidzyńskiej;Nowa Wieś Kwidzyńska;Nowa Ws Kwidzyńska
Muratyna;Muratyn;Muratyna
Cielczy;Cielcza;Cielcz
Wielkiego Komorska;Wielki Komorsk;Wielki Komorsko
Pścininka;Pścininek;Pścininka
Chmielówki;Chmielówka;Chmielówki
Chajewa;Chajew;Chajewa
Szprudowa;Szprudowo;Szprudowa
Dziankowa;Dziankowo;Dziankowa
Sarn Wielkich;Sarny Wielkie;Sarn Wielki
Suwałk;Suwałki;Suwałk
Leśników;Leśniki;Leśnik
Dębego Wielkiego;Dębe Wielkie;Dęby Wielki
Stodolska;Stodolsko;Stodolska
Tuszynek;Tuszynki;Tuszynek
Nowin Horynieckich;Nowiny Horynieckie;Nowina Horyniecki
Ruska Małego;Rusek Mały;Ruska Mały
Wydartowa;Wydartowo;Wydartowa
Nowych Igań;Nowe Iganie;Nowy Iganie
Droblina;Droblin;Droblina
Wilamowa;Wilamów;Wilamowa
Trzeszczyna;Trzeszczyn;Trzeszczyna
Kisielówki;Kisielówka;Kisielówki
Marcelina;Marcelin;Marcelina
Krzypnicy;Krzypnica;Krzypnik
Polichna-Bud;Polichno-Budy;Polichna-Buda
Podjenina;Podjenin;Podjenina
Blizienka;Blizienko;Blizienka
Wąsów-Wsi;Wąsy-Wieś;Wąs-Ws
Woli Braneckiej;Wola Branecka;Wol Branecka
Pieńkniek-Sobótek;Pieńki-Sobótki;Pieńkńka-Sobótka
Nowych Borsuków;Nowe Borsuki;Nowy Borsuk
Gąsaw Plebańskich;Gąsawy Plebańskie;Gąsawa Plebański
Niebieszczan;Niebieszczany;Niebieszczanin
Kownat Żędowych;Kownaty Żędowe;Kownat Żędowa
Talczyna;Talczyn;Talczyna
Poladowa;Poladowo;Poladowa
Herb;Herby;Herb
Karkosów;Karkosy;Karkos
Ciągowic;Ciągowice;Ciągowica
Łęgonic;Łęgonice;Łęgonica
Dobiecina;Dobiecin;Dobiecina
Łysowa;Łysów;Łysowa
Nosowa-Kolonii;Nosów-Kolonia;Nosowa-Kolonia
Tenczynka;Tenczynek;Tenczynka
Bokini;Bokinia;Bokini
Bytkowic;Bytkowice;Bytkowica
Krza Półwieskiego;Kierz Półwieski;Krz Półwieski
Pacanówki;Pacanówka;Pacanówki
Kępina;Kępino;Kępina
Kowiesowa;Kowiesowo;Kowiesowa
Barłożni Wolsztyńskiej;Barłożnia Wolsztyńska;Barłożeń Wolsztyńska
Ciemienia;Ciemień;Ciemienie
Wołyńcniec-Kolonii;Wołyńce-Kolonia;Wołyńcniec-Kolonia
Nowego Szepietowa Podleśnego;Nowe Szepietowo Podleśne;Nowy Szepietowa Podleśny
Czapiewic;Czapiewice;Czapiewica
Wałów Kępskich;Wały Kępskie;Wał Kępski
Żebrów-Sławek;Żebry-Sławki;Żeber-Sławka
Nowej Rusi;Nowa Ruś;Nowa Rusia
Niegardowa;Niegardów;Niegardowa
Nowych Rochowic;Nowe Rochowice;Nowy Rochowica
Bieżywód;Bieżywody;Bieżywód
Weklic;Weklice;Weklica
Miłaczewka;Miłaczewek;Miłaczewka
Herburtowa;Herburtowo;Herburtowa
Łysakowa;Łysakowo;Łysakowa
Korniów;Kornie;Koreń
Zawad Włościańskich;Zawady Włościańskie;Zawada Włościański
Bloch;Blochy;Bloch
Niemirowic;Niemirowice;Niemirowica
Bobowisk;Bobowiska;Bobowisko
Śmiar;Śmiary;Śmiar
Unieszowa;Unieszów;Unieszowa
Tuczna;Tuczno;Tuczna
Brodna;Brodno;Brodna
Nawina;Nawino;Nawina
Brodny;Brodna;Brodny
Koszczał;Koszczały;Koszczał
Sarbic;Sarbice;Sarbica
Bodzewka Drugiego;Bodzewko Drugie;Bodzewka Drugi
Gliniszcza Małego;Gliniszcze Małe;Gliniszcze Mały
Sroczkowa;Sroczków;Sroczkowa
Górca;Górzec;Górca
Mierek;Mierki;Mierka
Donaborowa;Donaborów;Donaborowa
Radłowic;Radłowice;Radłowica
Zalewa;Zalew;Zalewa
Krasnego Potockiego;Krasne Potockie;Krasny Potocki
Czechnowa;Czechnów;Czechnowa
Połazia Świętochowskiego;Połazie Świętochowskie;Połaź Świętochowski
Strzelków;Strzelki;Strzelek
Ostrówka Podyskiego;Ostrówek Podyski;Ostrówka Podyski
Zawadzkiego;Zawadzkie;Zawadzki
Książa Wielkiego;Książ Wielki;Książa Wielki
Suliszki;Suliszka;Suliszki
Teofilowa;Teofilów;Teofilowa
Łukowa;Łuków;Łukowa
Wielkiej Piaśnicy;Wielka Piaśnica;Wielka Piaśnik
Urządkowa;Urządków;Urządkowa
Pawłów;Pawły;Pawł
Szczytnik nad Kaczawą;Szczytniki nad Kaczawą;Szczytnik nada Kaczawa
Pepłowa;Pepłowo;Pepłów
Witek;Witki;Witka
Odm;Odmy;Odma
Makówca;Makówiec;Makówca
Służejowa;Służejów;Służejowa
Poborowa;Poborowo;Poborowa
Podpniewek;Podpniewki;Podpniewka
Zachowic;Zachowice;Zachowica
Czajkowa;Czajkowo;Czajkowa
Trzonowa;Trzonów;Trzonowa
Jarząbki;Jarząbka;Jarząbek
Rudzienieńca;Rudzieniec;Rudzienieniec
Starego Sielca;Stary Sielc;Stary Sielec
Babalic;Babalice;Babalica
Cisowów;Cisowy;Cisów
Kolonii Łapczynej Woli;Kolonia Łapczyna Wola;Kolonia Łapczyna Wol
Suchar;Suchary;Suchar
Starego Ludzicka;Stare Ludzicko;Stary Ludzicka
Kosmowa;Kosmów;Kosmowa
Miłochniewic;Miłochniewice;Miłochniewica
Romanowa Górnego;Romanowo Górne;Romanowa Górny
Cisowa;Cisowo;Cisowa
Butowa;Butowo;Butowa
Bark;Barki;Bark
Glisnego;Glisne;Glisny
Dryganka Małego;Dryganek Mały;Dryganka Mały
