Dopełniacz;Mianownik;Wynik Stemmera
Podlesia Kościelnego;Podlesie Kościelne;Podleś Kościelny
Kaszczoru;Kaszczor;Kaszczór
Ciotuszy Starej;Ciotusza Stara;Ciotusz Stara
Skib;Skiby;Skiba
Mierzawy;Mierzawa;Mierzawy
Czermna;Czermno;Czermny
Różanowa;Różanów;Różanowy
Cieślanek;Cieślanki;Cieślanka
Białocina;Białocin;Białocina
Czermnej;Czermna;Czermny
Łapszowa;Łapszów;Łapszowy
Perkujek;Perkujki;Perkujka
Piotrkowa Borowskiego;Piotrków Borowski;Piotrkowy Borowski
Nowych Gnatowic;Nowe Gnatowice;Nowy Gnatowica
Bryszek;Bryszki;Bryszek
Kłecka;Kłecko;Kłecki
Lgoty Małej;Lgota Mała;Lgot Mały
Liska;Lisek;Lisko
Strzeczony;Strzeczona;Strzeczony
Łuszczanowa;Łuszczanów;Łuszczanowy
Sztabina;Sztabin;Sztabina
Czekarzewic Pierwszych;Czekarzewice Pierwsze;Czekarzewica Pierwszy
Ratajewicz;Ratajewicze;Ratajewicz
Lisewa;Lisew;Lisewa
Czciradza;Czciradz;Czciradza
Depauli;Depaula;Depaul
Ułanowa;Ułanowo;Ułanowy
Stamirowic;Stamirowice;Stamirowica
Zwleczy;Zwlecza;Zwlecz
Wólki Mlęckiej;Wólka Mlęcka;Wólka Mlęcki
Wycinek Osowskich;Wycinki Osowskie;Wycinek Osowski
Malawicz Górnych;Malawicze Górne;Malawicz Górny
Radziątkowa;Radziątków;Radziątkowy
Starej Korytnicy;Stara Korytnica;Stara Korytnik
Chełstowa;Chełstów;Chełstowy
Otanowa;Otanów;Otanowy
Poźrzadła Wielkiego;Poźrzadło Wielkie;Poźrzadło Wielki
Chełma;Chełmo;Chełma
Sielec Lewych;Sielce Lewe;Sielec Lewy
Prycanowa;Prycanowo;Prycanowy
Zalesnej;Zalesna;Zalesny
Kornacisk;Kornaciska;Kornacisk
Ojrzanowa;Ojrzanowo;Ojrzanowy
Parszowic;Parszowice;Parszowica
Kołbaskowa;Kołbaskowo;Kołbaskowy
Bychawki Trzeciej;Bychawka Trzecia;Bychawki Trzeci
Wilkowa Drugiego;Wilków Drugi;Wilkowy Drugi
Kozina;Kozin;Kozina
Podlechów;Podlechy;Podlech
Kluczy;Klucze;Klucz
Dobrakowa;Dobraków;Dobrakowy
Kobieli Małych;Kobiele Małe;Kobiel Mały
Krzemienia;Krzemień;Krzemię
Wyględówka;Wyględówek;Wyględówka
Sobiski;Sobiska;Sobisk
Niemierza;Niemierze;Niemierz
Marianowa Sierakowskiego;Marianów Sierakowski;Marianowy Sierakowski
Głównego;Główne;Główny
Mojęcicic;Mojęcice;Mojęcicica
Głównej;Główna;Główny
Pianówki;Pianówka;Pianówki
Przybiernówka;Przybiernówko;Przybiernówka
Chojna;Chojno;Chojny
Lasek Małych;Laski Małe;Lasek Mały
Krubek-Górek;Krubki-Górki;Krubka-Górka
Sławska Dolnego;Sławsko Dolne;Sławski Dolny
Cząstkowa Polskiego;Cząstków Polski;Cząstkowy Polski
Leszczydołu-Podwielątek;Leszczydół-Podwielątki;Leszczydół-Podwielątko
Pajęczna;Pajęczno;Pajęczny
Pogroszewa;Pogroszew;Pogroszewo
Stężycy Łęczyńskiej;Stężyca Łęczyńska;Stężyca Łęczyński
Trzebuchowa;Trzebuchów;Trzebuchowy
Sławoszewka;Sławoszewek;Sławoszewka
Zielinieńca;Zieliniec;Zielinieniec
Starych Rowisk;Stare Rowiska;Stary Rowisko
Zagórzyc;Zagórzyce;Zagórzyca
Nowych Łepków;Nowe Łepki;Nowy Łepek
Chojen;Chojny;Chojna
Giezkowa;Giezkowo;Giezkowy
Krasnolipia;Krasnolipie;Krasnolipia
Jeżowic;Jeżowice;Jeżowica
Gromadzyna-Wykna;Gromadzyn-Wykno;Gromadzyna-Wykno
Chróstowa;Chróstowo;Chróstowy
Uniejowa-Kolonii;Uniejów-Kolonia;Uniejowy-Kolonia
Wincentówka;Wincentówek;Wincentówka
Domaszkowa;Domaszków;Domaszkowy
Smardzowa;Smardzów;Smardzowy
Mieszuk;Mieszuki;Mieszuk
Wietrzychowic;Wietrzychowice;Wietrzychowica
Purzca;Purzec;Purzca
Przywitowa;Przywitowo;Przywitowy
Pudliszek;Pudliszki;Pudliszka
Mogowa;Mogowo;Mogowy
Wólki Czerwińskiej;Wólka Czerwińska;Wólka Czerwiński
Woli Cieklińskiej;Wola Cieklińska;Wol Ciekliński
Hub-Oporowa;Huby-Oporowo;Hub-Oporowy
Wiatowic;Wiatowice;Wiatowica
Śmigna;Śmigno;Śmigna
Listomia;Listomie;Listomia
Krześlic;Krześlice;Krześlica
Staszowic;Staszowice;Staszowica
Mokobód-Kolonii;Mokobody-Kolonia;Mokoboda-Kolonia
Czartołomia;Czartołomie;Czartołomia
Gortatowa;Gortatowo;Gortatowy
Wielunia-Zalesia;Wieluń-Zalesie;Wieluń-Zaleś
Radoszewic;Radoszewice;Radoszewica
Czajęczycic;Czajęczyce;Czajęczycica
Świekatowa;Świekatowo;Świekatowy
Jelna;Jelno;Jelny
Brodu Kamiennnego;Bród Kamienny;Bród Kamiennny
Różana;Różan;Różany
Zdunówka;Zdunówek;Zdunówka
Jelnej;Jelna;Jelny
Władkowa;Władków;Władkowy
Nowej Jamki;Nowa Jamka;Nowy Jamka
Walów;Wale;Wal
Głowaczowa;Głowaczów;Głowaczowy
Wapowiec;Wapowce;Wapowiec
Podsuliszki;Podsuliszka;Podsuliszki
Adamczychy;Adamczycha;Adamczych
Woli Kiedrzyńskiej;Wola Kiedrzyńska;Wol Kiedrzyński
Hołn Wolmera;Hołny Wolmera;Hołna Wolmera
Złotnego;Złotne;Złotny
Szpakowa;Szpakowo;Szpakowy
Mystkowa;Mystków;Mystkowy
Złotnej;Złotna;Złotny
Bieżyc;Bieżyce;Bieżyca
Złotna;Złotno;Złotny
Męczyna-Kolonii;Męczyn-Kolonia;Męczyna-Kolonia
Taczalina;Taczalin;Taczalina
Ługów Wałeckich;Ługi Wałeckie;Ług Wałecki
Józinka;Józinek;Józinka
Chrzanowa Dużego;Chrzanów Duży;Chrzanowy Duży
Jemiołowa;Jemiołowo;Jemiołowy
Zaborowic;Zaborowice;Zaborowica
Aleksandrii Niedziałowskiej;Aleksandria Niedziałowska;Aleksandria Niedziałowski
Sędzinka;Sędzinek;Sędzinka
Businy;Busina;Businy
Polan-Kolonii;Polany-Kolonia;Polana-Kolonia
Józefosławia;Józefosław;Józefosławie
Kaplityn;Kaplityny;Kaplityna
Durdów;Durdy;Durd
Krubiczewa;Krubiczew;Krubiczewo
Nowego Bulkowa;Nowe Bulkowo;Nowy Bulkowy
Woli Proszkowskiej;Wola Proszkowska;Wol Proszkowski
Przerwanek;Przerwanki;Przerwanka
Białowód;Białowody;Białowód
Sapowa;Sapowo;Sapowy
Białowody;Białowoda;Białowód
Ślubowa;Ślubów;Ślubowy
Kosowa;Kosów;Kosowy
Rogoża;Rogóż;Rogoża
Nowego Regnowa;Nowy Regnów;Nowy Regnowy
Skarżyna-Kolonii;Skarżyn-Kolonia;Skarżyna-Kolonia
Różyc;Różyce;Różyca
Starobrzeskiej Kolonii;Starobrzeska Kolonia;Starobrzeski Kolonia
Konia;Koń;Konia
Jaworowa-Kłódzi;Jaworowo-Kłódź;Jaworowy-Kłódzia
Wróblowa;Wróblów;Wróblowy
Turowej Woli;Turowa Wola;Turowy Wol
Starej Białki;Stara Białka;Stara Białek
Tarnowa Grodkowskiego;Tarnów Grodkowski;Tarnowy Grodkowski
Ulana-Majoratu;Ulan-Majorat;Ulany-Majorat
Bab;Baby;Bab
Baniewic;Baniewice;Baniewica
Mchówka;Mchówko;Mchówka
Dziękonia;Dziękonie;Dziękoń
Trzemosny;Trzemosna;Trzemosny
Słupowa;Słupów;Słupowy
Wisły;Wisła;Wisły
Dołhołęki;Dołhołęka;Dołhołęki
Równianek;Równianki;Równianka
Kębłowa;Kębłowo;Kębłowy
Rekowa Lęborskiego;Rekowo Lęborskie;Rekowy Lęborski
Małachowa MiejsZłych;Małachowo-Złych Miejsc;Małachowa MiejsZły
Bokszy Starych;Boksze Stare;Bokszy Stary
Dąbrowy Chełmińskiej;Dąbrowa Chełmińska;Dąbrowa Chełmiński
Mielenka;Mielenko;Mielenka
Wojewódek Dolnych;Wojewódki Dolne;Wojewódka Dolny
Witoldowa;Witoldów;Witoldowy
Mszadli Dolnej;Mszadla Dolna;Mszadły Dolny
Dakowów Mokrych;Dakowy Mokre;Daków Mokry
Wyłazów;Wyłazy;Wyłaz
Golic;Golice;Golica
Krajkowa;Krajkowo;Krajkowy
Wąsów-Kolonii;Wąsy-Kolonia;Wąs-Kolonia
Golicy;Golica;Golik
Zglenic Małych;Zglenice Małe;Zglenica Mały
Gródka;Gródek;Gródka
Ludwinowa;Ludwinowo;Ludwinowy
Ponina;Ponin;Ponina
Żdanowa;Żdanów;Żdanowy
Ochremowicz;Ochremowicze;Ochremowicz
Przybyszowa;Przybyszów;Przybyszowy
Połęczyna;Połęczyno;Połęczyna
Bratkowa;Bratków;Bratkowy
Jasła;Jasło;Jasły
Glinicy;Glinica;Glinik
Nowego Janowa;Nowy Janów;Nowy Janowy
Dąbrowy Zielonej;Dąbrowa Zielona;Dąbrowa Zielony
Jedliny;Jedlina;Jedliny
Januszowej;Januszowa;Januszowy
Królowej Woli;Królowa Wola;Królowa Wol
Kocudzy Górnej;Kocudza Górna;Kocudzy Górny
Sojkówka;Sojkówek;Sojkówka
Rydwąg;Rydwągi;Rydwąg
Szwejek;Szwejki;Szwejka
Zwiastowic;Zwiastowice;Zwiastowica
Golcy;Golce;Golec
Rogowa;Rogów;Rogowy
Kornat;Kornaty;Kornat
Kiertyn Wielkich;Kiertyny Wielkie;Kiertyn Wielki
Kota;Kot;Kota
Winiar;Winiary;Winiara
Teptiukowa;Teptiuków;Teptiukowy
Mołodutyna;Mołodutyn;Mołodutyna
Barszowa;Barszów;Barszowy
Zrecza Chałupczańskiego;Zrecze Chałupczańskie;Zrecze Chałupczański
Sławnikowic;Sławnikowice;Sławnikowica
Nasutowa;Nasutów;Nasutowy
Księżyna-Kolonii;Księżyno-Kolonia;Księżyna-Kolonia
Jaworza Dolnego;Jaworze Dolne;Jaworze Dolny
Kulesz Kościelnych;Kulesze Kościelne;Kulesz Kościelny
Zrecza Dużego;Zrecze Duże;Zrecze Duży
Grobic;Grobice;Grobica
Topoli Małej;Topola Mała;Topol Mały
Puszczy;Puszcza;Puszcz
Srebrnik;Srebrniki;Srebrnik
Tadzina;Tadzin;Tadzina
Stroszków;Stroszki;Stroszek
Starych Rochowic;Stare Rochowice;Stary Rochowica
Worpławek;Worpławki;Worpławka
Malkowic;Malkowice;Malkowica
Radziwiłki;Radziwiłka;Radziwiłek
Podłaszcza;Podłaszcze;Podłaszcz
Niecik;Nieciki;Niecik
Sówek;Sówki;Sówka
Krobielewka;Krobielewko;Krobielewka
Szczerosług;Szczerosługi;Szczerosługa
Niewirkowa-Kolonii;Niewirków-Kolonia;Niewirkowy-Kolonia
Nowego Dzikowa;Nowy Dzików;Nowy Dzikowy
Januszewic;Januszewice;Januszewica
Prostynia;Prostyń;Prostynia
Pasieki;Pasieka;Pasieki
Nowego Zakrzewa;Nowe Zakrzewo;Nowy Zakrzewo
Czerchowa;Czerchów;Czerchowy
Pasiek;Pasieki;Pasiek
Czerniewiczek;Czerniewiczki;Czerniewiczek
Istebnej;Istebna;Istebny
Tuszyn;Tuszyny;Tuszyna
Siemiatycz;Siemiatycze;Siemiatycz
Młocka-Kopaczy;Młock-Kopacze;Młocka-Kopacz
Dąbrówki Łubniańskiej;Dąbrówka Łubniańska;Dąbrówka Łubniański
Kobylic;Kobylice;Kobylica
Kamienia nad Odrą;Kamień nad Odrą;Kamienie nada Odra
Kępic;Kępice;Kępic
Kazunia-Bielan;Kazuń-Bielany;Kazunia-Bielan
Leszni;Lesznia;Leszny
Sławikowa;Sławików;Sławikowy
Leopoldowa;Leopoldów;Leopoldowy
Łaśmiad;Łaśmiady;Łaśmiada
Cybowa;Cybowo;Cybowa
Olęd;Olędy;Olęda
Famułek Królewskich;Famułki Królewskie;Famułka Królewski
Witoni;Witonia;Witon
Odrów;Odry;Oder
Krugłego;Krugło;Krugły
Będzelina;Będzelin;Będzelina
Nowego Stanina;Nowy Stanin;Nowy Stanina
Paszęcina;Paszęcin;Paszęcina
Suliszowa;Suliszów;Suliszowy
Skorkowa;Skorków;Skorkowy
Harklowej;Harklowa;Harklowy
Bolkowic;Bolkowice;Bolkowica
Leonina;Leonin;Leonina
Parczewa;Parczew;Parczewo
Fletnowa;Fletnowo;Fletnowy
Kozietuł;Kozietuły;Kozietuł
Strzelna Klasztornego;Strzelno Klasztorne;Strzelny Klasztorny
Podanina;Podanin;Podanina
Cieni Pierwszej;Cienia Pierwsza;Ciony Pierwsza
Oseredka;Oseredek;Oseredka
Siennicy-Klaw;Siennica-Klawy;Siennik-Klawa
Nowej Pecyny;Nowa Pecyna;Nowy Pecyna
Opawy;Opawa;Opawy
Rzeszówka;Rzeszówek;Rzeszówka
Ułazowa;Ułazów;Ułazowy
Zasępca;Zasępiec;Zasępca
Mielenka Gryfińskiego;Mielenko Gryfińskie;Mielenka Gryfiński
Starego Podosia;Stary Podoś;Stary Podosie
Kulesz Podlipnych;Kulesze Podlipne;Kulesz Podlipny
Baranowic;Baranowice;Baranowica
Korytek;Korytki;Korytka
Osiemborowa;Osiemborów;Osiemborowy
Ossówna;Ossówno;Ossówny
Łodzisk;Łodziska;Łodzisko
Raciąża;Raciąż;Raciąża
Borucina-Kolonii;Borucin-Kolonia;Borucina-Kolonia
Barcina;Barcin;Barcina
Głodowa;Głodowo;Głodowy
Lewic;Lewice;Lewica
Głodowej;Głodowa;Głodowy
Pólek;Pólki;Pólka
Ożar;Ożary;Ożar
Mołomotek-Dworu;Mołomotki-Dwór;Mołomotka-Dwór
Pólka;Pólko;Pólka
Smoniowic;Smoniowice;Smoniowica
Nowosielec;Nowosielce;Nowosielec
Sokolnego;Sokolne;Sokolny
Radoszowic;Radoszowice;Radoszowica
Sokolnej;Sokolna;Sokolny
Holi;Hola;Hol
Drożek;Drożki;Drożek
Templewa;Templewo;Templew
Chudobczyczyc;Chudobczyce;Chudobczyczyca
Smażyna;Smażyno;Smażyna
Niechodzina;Niechodzin;Niechodzina
Sztofrowej Huty;Sztofrowa Huta;Sztofrowy Huty
Kutna;Kutno;Kutny
Wiluk;Wiluki;Wiluk
Rzepnik;Rzepniki;Rzepnik
Kostomłotów;Kostomłoty;Kostomłot
Jacewicz;Jacewicze;Jacewicz
Leszna;Leszno;Leszny
Kostowa;Kostów;Kostowy
Otłoczyna;Otłoczyn;Otłoczyna
Kolonii Wieruszowskiej;Kolonia Wieruszowska;Kolonia Wieruszowski
Bylic;Bylice;Bylica
Wyszyny Rudzkiej;Wyszyna Rudzka;Wyszyna Rudzki
Warel-Filipowicz;Warele-Filipowicze;Warela-Filipowicz
Sojczyna Borowego;Sojczyn Borowy;Sojczyna Borowy
Zarub;Zaruby;Zaruba
Starych Paprockich Holendrów;Stare Paprockie Holendry;Stary Paprocki Holender
Huwnik;Huwniki;Huwnik
Kołodziąża;Kołodziąż;Kołodziąża
Głuchowa Dolnego;Głuchów Dolny;Głuchowy Dolny
Grajowa;Grajów;Grajowy
Unina;Unin;Unina
Strzałów;Strzały;Strzał
Łuczyny;Łuczyna;Łuczyny
Bardów;Bardy;Bard
Zielkowic;Zielkowice;Zielkowica
Barda;Bardo;Bard
Starego Kaczkowa;Stare Kaczkowo;Stary Kaczkowy
Lenarcicic;Lenarcice;Lenarcicica
Osowy-Kolonii;Osowa-Kolonia;Osowy-Kolonia
Kurczowej Wsi;Kurczowa Wieś;Kurczowy Wszy
Lasaków;Lasaki;Lasak
Kopyt;Kopyta;Kopyto
Mądroszek;Mądroszki;Mądroszka
Leśnej Podlaskiej;Leśna Podlaska;Leśny Podlaski
Iglic;Iglice;Iglica
Żelaznej Rządowej;Żelazna Rządowa;Żelazny Rządowy
Wyszmontowa;Wyszmontów;Wyszmontowy
Klewek;Klewki;Klewka
Chełmicy Dużej;Chełmica Duża;Chełmik Duży
Dębna Poproboszczowskiego;Dębno Poproboszczowskie;Dębny Poproboszczowski
Warszewa;Warszew;Warszewo
Gromic;Gromice;Gromica
Gliczarowa Górnego;Gliczarów Górny;Gliczarowy Górny
Chruścińskiego;Chruścińskie;Chruściński
Kurnosa Drugiego;Kurnos Drugi;Kurnosy Drugi
Sarkajm;Sarkajmy;Sarkajma
Strachowic;Strachowice;Strachowica
Nowej Ciświcy;Nowa Ciświca;Nowy Ciświca
Sahrynia-Kolonii;Sahryń-Kolonia;Sahrynia-Kolonia
Kucborka;Kucbork;Kucborek
Starczanowa;Starczanowo;Starczanowy
Maciejowic;Maciejowice;Maciejowica
Krzemienia Pierwszego;Krzemień Pierwszy;Krzemię Pierwszy
Łobzowa;Łobzów;Łobzowy
Roszków-Ziemaków;Roszki-Ziemaki;Roszek-Ziemak
Barlinka;Barlinek;Barlinka
Nowej Długowoli;Nowa Długowola;Nowy Długowola
Żukowa Morskiego;Żukowo Morskie;Żukowy Morski
Swolszewic Małych;Swolszewice Małe;Swolszewica Mały
Bronowic;Bronowice;Bronowica
Zielonego Ostrowia;Zielony Ostrów;Zielony Ostrowie
Kucharzowic;Kucharzowice;Kucharzowica
Łotowa;Łotów;Łotowy
Dłużewa;Dłużew;Dłużewa
Starego Bosewa;Stare Bosewo;Stary Bosewa
Żmijewa-Kuc;Żmijewo-Kuce;Żmijewa-Kuc
Zaręki;Zaręka;Zaręki
Grochowisk;Grochowiska;Grochowisko
Fanisławic;Fanisławice;Fanisławica
Budek Suserskich;Budki Suserskie;Budek Suserski
Janostrowa;Janostrów;Janostrowy
Górek Średnich;Górki Średnie;Górka Średni
Szlichtyngowej;Szlichtyngowa;Szlichtyngowy
Pączewa;Pączew;Pączewo
Koperna;Koperno;Koperny
Kolonii Dobryszyc;Kolonia Dobryszyce;Kolonia Dobryszyca
Mikuszewskiego;Mikuszewskie;Mikuszewski
Targoszowa;Targoszów;Targoszowy
Kędziorek;Kędziorki;Kędziorek
Konarzyn;Konarzyny;Konarzyna
Wygodnego;Wygodne;Wygodny
Komsina;Komsin;Komsina
Linówka;Linówko;Linówka
Bychowa;Bychowo;Bychowy
Kochanowa Wieniawskiego;Kochanów Wieniawski;Kochanowy Wieniawski
Bogini;Boginia;Bogin
Skrzypkowa;Skrzypkowo;Skrzypkowy
Woli Obszańskiej;Wola Obszańska;Wol Obszański
Bądkowa-Rumunek;Bądkowo-Rumunki;Bądkowa-Rumunek
Drzazgowej Woli;Drzazgowa Wola;Drzazgowy Wol
Wojanowa;Wojanów;Wojanowy
Mierzyna;Mierzyno;Mierzyna
Małżewka;Małżewko;Małżewka
Izabelowa Małego;Izabelów Mały;Izabelowy Mały
Krasek Dolnych;Kraski Dolne;Kraska Dolny
Czołówka;Czołówek;Czołówka
Buśna;Buśno;Buśny
Kudrowic;Kudrowice;Kudrowica
Wiewiórek;Wiewiórki;Wiewiórka
Złotkowa;Złotków;Złotkowy
Skupi;Skupie;Skupi
Woli Łąckiej;Wola Łącka;Wol Łącki
Jurgowa;Jurgów;Jurgowy
Malic;Malice;Malica
Woli Przybysławskiej;Wola Przybysławska;Wol Przybysławski
Dąbrówki Gorzyckiej;Dąbrówka Gorzycka;Dąbrówka Gorzycki
Potoka Górnego;Potok Górny;Potoka Górny
Pińczowa;Pińczów;Pińczowy
Czyżowa;Czyżów;Czyżowa
Pomierek;Pomierki;Pomierka
Nienaszowa;Nienaszów;Nienaszowy
Józefatowa;Józefatów;Józefatowy
Miłek;Miłki;Miłek
Węgielsztyna;Węgielsztyn;Węgielsztyna
Czarnej Góry;Czarna Góra;Czarny Góry
Niechnabrza;Niechnabrz;Niechnabrze
Rachcina;Rachcin;Rachcina
Ligoty Tworkowskiej;Ligota Tworkowska;Ligot Tworkowski
Rozkoszówki;Rozkoszówka;Rozkoszówki
Teodorów-Osiedla;Teodory-Osiedle;Teodór-Osiedle
Januszowic;Januszowice;Januszowica
Bytomia Odrzańskiego;Bytom Odrzański;Bytomia Odrzański
Prandocina-Iłów;Prandocin-Iły;Prandocina-Ił
Woli Knyszyńskiej;Wola Knyszyńska;Wol Knyszyński
Ostrowia Krupskiego;Ostrów Krupski;Ostrowie Krupski
Cikowic;Cikowice;Cikowica
Krzemiennnej;Krzemienna;Krzemiennny
Sarzyna;Sarzyn;Sarzyna
Nowej Różanki;Nowa Różanka;Nowy Różanka
Brudnowa Drugiego;Brudnów Drugi;Brudnowa Drugi
Kolonii Mrokowskiej;Kolonia Mrokowska;Kolonia Mrokowski
Gremzdela;Gremzdel;Gremzdela
Zubeńska;Zubeńsko;Zubeński
Wólki Wojsławskiej;Wólka Wojsławska;Wólka Wojsławski
Trzaskowic;Trzaskowice;Trzaskowica
Starzechowic;Starzechowice;Starzechowica
Goszczyczyc Poświętnych;Goszczyce Poświętne;Goszczyczyca Poświętny
Łopoczna;Łopoczno;Łopoczny
Zawady Lanckorońskiej;Zawada Lanckorońska;Zawada Lanckoroński
Jabłoni-Rykacz;Jabłoń-Rykacze;Jabłoń-Rykacz
Podkrajewa;Podkrajewo;Podkrajewa
Ostatkowa;Ostatkowo;Ostatkowy
Płonowa;Płonowo;Płonowy
Przytuł-Lasu;Przytuły-Las;Przytuł-Las
Rudy Talubskiej;Ruda Talubska;Ruda Talubski
Popielewa;Popielewo;Popielew
Żarnowa;Żarnów;Żarnowy
Mysłakowa;Mysłakowo;Mysłakowy
Nowych Gałek;Nowe Gałki;Nowy Gałka
Egiertowa;Egiertowo;Egiertowy
Regla;Regiel;Regel
Małuszyna;Małuszyn;Małuszyna
Mierkiń;Mierkinie;Mierkini
Rzymian;Rzymiany;Rzymiana
Rogali;Rogale;Rogal
Kępnicy;Kępnica;Kępnik
Michalej Góry;Michala Góra;Michaleja Góry
Goli Dzierżoniowskiej;Gola Dzierżoniowska;Gol Dzierżoniowski
Pomieczyna;Pomieczyno;Pomieczyna
Ujmy Dużej;Ujma Duża;Ujem Duży
Nejdyk;Nejdyki;Nejdyk
Bobrów;Bobry;Bober
Sypowa;Sypów;Sypowy
Żarnówka;Żarnówko;Żarnówka
Złotnik Lubańskich;Złotniki Lubańskie;Złotnik Lubański
Zgłobnia;Zgłobień;Zgłobnia
Przesiek;Przesieki;Przesieka
Gniewkówca;Gniewkówiec;Gniewkówca
Janik;Janiki;Janik
Ortela Książęcego Pierwszego;Ortel Książęcy Pierwszy;Ortela Książęcy Pierwszy
Milewa-Wypych;Milewo-Wypychy;Milew-Wypy
Kolonii Karczem;Kolonia Karczmy;Kolonia Karcz
Pierwoszowa;Pierwoszów;Pierwoszowy
Korytnik;Korytniki;Korytnik
Borowiny Sitanieckiej;Borowina Sitaniecka;Borowiny Sitaniecki
Tryńczy;Tryńcza;Tryńczy
Babich;Babichy;Babi
Plichtowa;Plichtów;Plichtowy
Rożnowa;Rożnów;Rożnowy
Polskiego Świętowa;Polski Świętów;Polski Świętowy
Mikoszowej;Mikoszowa;Mikoszowy
Sławniowa;Sławniów;Sławniowy
Krajewa-Łętowa;Krajewo-Łętowo;Krajewa-Łętowy
Sycyny Północnej;Sycyna Północna;Sycyna Północny
Kalskiej Woli;Kalska Wola;Kalski Wol
Roszków-Chrzczonów;Roszki-Chrzczony;Roszek-Chrzczon
Niemojek;Niemojki;Niemojka
Golianek;Golianki;Golianka
Pruszcza Gdańskiego;Pruszcz Gdański;Pruszcza Gdański
Szelejewa Pierwszego;Szelejewo Pierwsze;Szelejewa Pierwszy
Wituszy;Witusza;Witusz
Wierzchów Parzeńskich;Wierzchy Parzeńskie;Wierzch Parzeński
Mnichowa;Mnichów;Mnichowy
Małomic;Małomice;Małomica
Rogoża;Rogoż;Rogoża
Bochenieńca;Bocheniec;Bochenieniec
Szarego;Szare;Szary
Gamerek Wielkich;Gamerki Wielkie;Gamerka Wielki
Nowych Komaszyc;Nowe Komaszyce;Nowy Komaszyca
Półwioska Nowego;Półwiosek Nowy;Półwioska Nowy
Krejwian;Krejwiany;Krejwian
Ludwinowa;Ludwinów;Ludwinowy
Buczków;Buczki;Buczek
Starego Antonina;Stary Antonin;Stary Antonina
Wólki Jeżewskiej;Wólka Jeżewska;Wólka Jeżewski
Leboszowic;Leboszowice;Leboszowica
Solarni;Solarnia;Solarny
Mirostowic Górnych;Mirostowice Górne;Mirostowica Górny
Dziewkowa;Dziewków;Dziewkowy
Sulechowa;Sulechowo;Sulechowy
Rogalinka;Rogalinek;Rogalinka
Borusowej;Borusowa;Borusowy
Dobrkowa;Dobrkowo;Dobrkowy
Targoni-Krytuł;Targonie-Krytuły;Targon-Krytuł
Orchowa;Orchowo;Orchowy
Pieńska;Pieńsk;Pieński
Mojtyn;Mojtyny;Mojtyna
Ślizna;Ślizno;Ślizna
Prejłowa;Prejłowo;Prejłowy
Starych Żochów;Stare Żochy;Stary Żoch
Olszyna;Olszyn;Olszyna
Skoraszewic;Skoraszewice;Skoraszewica
Najdziszowa;Najdziszów;Najdziszowy
Woronianian;Woroniany;Woronianian
Ligęzowa;Ligęzów;Ligęzowy
Ochrym;Ochrymy;Ochry
Helenowa Drugiego;Helenów Drugi;Helenowy Drugi
Brokęcina;Brokęcino;Brokęcina
Nowego Opola;Nowe Opole;Nowy Opole
Łupowa;Łupowo;Łupowy
Starego Widzimia;Stary Widzim;Stary Widzimia
Krzeczkowa;Krzeczkowo;Krzeczkowy
Motylewa;Motylewo;Motylew
Wojnów-Wawrzyńców;Wojny-Wawrzyńce;Wojn-Wawrzyniec
Rząsawy;Rząsawa;Rząsawy
Krzeczkowy;Krzeczkowa;Krzeczkowy
Udzierzy;Udzierz;Udzierze
Głębokiej Drogi;Głęboka Droga;Głęboki Drogi
Zaleszan;Zaleszany;Zaleszan
Małoniża;Małoniż;Małoniże
Falęcicic-Parceli;Falęcice-Parcela;Falęcicica-Parcela
Robuz;Robuzy;Robuz
Kukowa;Kuków;Kukowy
Luchowa;Luchowo;Luchowy
Grabowa Nowego;Grabów Nowy;Grabowy Nowy
Kraśnicy;Kraśnica;Kraśnik
Dobiesławia;Dobiesław;Dobiesławie
Santocka;Santocko;Santocki
Pomian;Pomiany;Pomian
Wierzbic-Strupek;Wierzbice-Strupki;Wierzbica-Strupek
Cegielni-Kosewa;Cegielnia-Kosewo;Cegielnia-Kosewa
Stęszowa;Stęszów;Stęszowy
Kiełczewa Smużnego Czwartego;Kiełczew Smużny Czwarty;Kiełczewo Smużny Czwarty
Korlina;Korlino;Korlin
Gorzeszyna;Gorzeszyn;Gorzeszyna
Klonowic;Klonowice;Klonowica
Czaczowa;Czaczów;Czaczowy
Pęchratki Małej;Pęchratka Mała;Pęchratka Mały
Rumina;Rumin;Rumina
Łężan;Łężany;Łężan
Sampławy;Sampława;Sampławy
Starego Kiełbowa;Stary Kiełbów;Stary Kiełbowy
Józefowa-Wiktorowa;Józefów-Wiktorów;Józefowa-Wiktorowy
Niedomic;Niedomice;Niedomica
Podawców;Podawce;Podawca
Chotczy Górnej;Chotcza Górna;Chotczy Górny
Chłopiej Łąki;Chłopia Łąka;Chłopi Łąk
Mościejewa;Mościejewo;Mościejewa
Młodzieszyna;Młodzieszyn;Młodzieszyna
Cieszynieńca;Cieszyniec;Cieszynieniec
Sarnetek;Sarnetki;Sarnetka
Gromadzic;Gromadzice;Gromadzica
Złoczewa;Złoczew;Złoczewo
Chabówka;Chabówko;Chabówka
Pomiechówka;Pomiechówek;Pomiechówka
Kistowa;Kistowo;Kistowy
Spiczek;Spiczki;Spiczka
Klwatki Królewskiej;Klwatka Królewska;Klwatka Królewski
Miastka;Miastko;Miastka
